dataset,model_family,variant_name,imbalance_strategy,calibration_type,fit_seconds,fn_cost,fp_cost,review_cost,calibration_fit_split,policy_selection_split,test_set_used_for_selection,new_features_created,validation_roc_auc,validation_pr_auc,validation_brier,validation_ece,policy_type,policy_family,selection_reason,policy_feasible,t_low,t_high,manual_review_rate,auto_decision_rate,review_adjusted_cost,validation_threshold,validation_accuracy,validation_precision,validation_recall,validation_specificity,validation_f1,validation_tn,validation_fp,validation_fn,validation_tp,validation_expected_cost,validation_operational_cost,eligible,validation_manual_review_count,validation_manual_review_rate,validation_auto_decision_rate,validation_low_risk_count,validation_high_risk_count,validation_low_risk_default_rate,validation_high_risk_default_rate,validation_manual_review_default_rate,validation_manual_review_defaults,validation_manual_review_nondefaults,validation_review_adjusted_cost,threshold,policy_preference,locked_by_validation_only
taiwan,XGBoost,xgboost_scale_pos_weight_5,scale_pos_weight=5,sigmoid,0.5547730000689626,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7877852067812158,0.5619349219397589,0.13378976095488246,0.01342947105084995,manual_review_band_mr_le_0_30,manual_review,MR rate <= 0.30; then min validation review-adjusted cost,True,0.14,0.27,0.2985,0.7015,2648.5,,,0.5138339920948617,0.587792012057272,0.8420714744275626,0.5483304042179262,2488.0,738.0,203.0,780.0,2648.5,2648.5,True,1791.0,0.2985,0.7015,2691.0,1518.0,0.07543664065403195,0.5138339920948617,0.192071468453378,344.0,1447.0,2648.5,,0,True
heloc,CatBoost,catboost_baseline,baseline,isotonic,7.260099699953571,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.8007334184001341,0.7827352112078256,0.18195441307075536,0.022098085988591105,manual_review_band_mr_le_0_30,manual_review,MR rate <= 0.30; then min validation review-adjusted cost,True,0.11,0.33,0.2998986828774063,0.7001013171225937,747.0,,,0.671933784800602,0.8695228821811101,0.5395987328405492,0.7580645161290323,50.0,436.0,3.0,893.0,747.0,747.0,True,592.0,0.2998986828774063,0.7001013171225937,53.0,1329.0,0.05660377358490566,0.671933784800602,0.22128378378378377,131.0,461.0,747.0,,0,True
