dataset,system_name,model,policy_type,calibration_type,threshold,t_low,t_high,source_evidence_file,test_set_rows,total_defaults,total_nondefaults,fn_cost,fp_cost,review_cost,low_risk_count,manual_review_count,high_risk_count,manual_review_rate,auto_decision_rate,high_risk_precision,high_risk_recall,low_risk_default_rate,manual_review_default_rate,high_risk_default_rate,auto_fp,auto_fn,auto_tp,auto_tn,manual_review_defaults,manual_review_nondefaults,automation_residual_cost,review_adjusted_cost,decision_bucket,actual_non_default,actual_default,bucket_count,bucket_default_rate
taiwan,Final operational screening,XGBoost xgboost_scale_pos_weight_5,manual_review_band_mr_le_0_30,sigmoid,,0.14,0.27,outputs/final_attempt/imbalance_boosting/advanced_imbalance_locked_test_taiwan.csv,6000,1327,4673,5.0,1.0,0.5,2652,1761,1587,0.2935,0.7065,0.499054820415879,0.5968349660889224,0.08295625942684766,0.1788756388415673,0.499054820415879,795,220,792,2432,315,1446,1895.0,2775.5,Low risk,2432,220,2652,0.08295625942684766
taiwan,Final operational screening,XGBoost xgboost_scale_pos_weight_5,manual_review_band_mr_le_0_30,sigmoid,,0.14,0.27,outputs/final_attempt/imbalance_boosting/advanced_imbalance_locked_test_taiwan.csv,6000,1327,4673,5.0,1.0,0.5,2652,1761,1587,0.2935,0.7065,0.499054820415879,0.5968349660889224,0.08295625942684766,0.1788756388415673,0.499054820415879,795,220,792,2432,315,1446,1895.0,2775.5,Manual review,1446,315,1761,0.1788756388415673
taiwan,Final operational screening,XGBoost xgboost_scale_pos_weight_5,manual_review_band_mr_le_0_30,sigmoid,,0.14,0.27,outputs/final_attempt/imbalance_boosting/advanced_imbalance_locked_test_taiwan.csv,6000,1327,4673,5.0,1.0,0.5,2652,1761,1587,0.2935,0.7065,0.499054820415879,0.5968349660889224,0.08295625942684766,0.1788756388415673,0.499054820415879,795,220,792,2432,315,1446,1895.0,2775.5,High risk,795,792,1587,0.499054820415879
taiwan,Interpretable benchmark,Monotonic LightGBM conservative,manual_review_mr_le_0_30,uncalibrated,,0.13,0.26,outputs/final_attempt/interpretable_models/interpretable_models_locked_test_taiwan.csv,6000,1327,4673,5.0,1.0,0.5,2688,1733,1579,0.28883333333333333,0.7111666666666666,0.49715009499683344,0.5915599095704597,0.0822172619047619,0.1852279284477784,0.49715009499683344,794,221,785,2467,321,1412,1899.0,2765.5,Low risk,2467,221,2688,0.0822172619047619
taiwan,Interpretable benchmark,Monotonic LightGBM conservative,manual_review_mr_le_0_30,uncalibrated,,0.13,0.26,outputs/final_attempt/interpretable_models/interpretable_models_locked_test_taiwan.csv,6000,1327,4673,5.0,1.0,0.5,2688,1733,1579,0.28883333333333333,0.7111666666666666,0.49715009499683344,0.5915599095704597,0.0822172619047619,0.1852279284477784,0.49715009499683344,794,221,785,2467,321,1412,1899.0,2765.5,Manual review,1412,321,1733,0.1852279284477784
taiwan,Interpretable benchmark,Monotonic LightGBM conservative,manual_review_mr_le_0_30,uncalibrated,,0.13,0.26,outputs/final_attempt/interpretable_models/interpretable_models_locked_test_taiwan.csv,6000,1327,4673,5.0,1.0,0.5,2688,1733,1579,0.28883333333333333,0.7111666666666666,0.49715009499683344,0.5915599095704597,0.0822172619047619,0.1852279284477784,0.49715009499683344,794,221,785,2467,321,1412,1899.0,2765.5,High risk,794,785,1579,0.49715009499683344
