dataset,split,model,threshold_probability,tp,fp,tn,fn,net_benefit,net_benefit_treat_all,net_benefit_treat_none,better_than_treat_all,better_than_treat_none,candidate_note,test_set_used_for_selection,best_model_at_threshold,rank_model_only_at_threshold
taiwan,validation,V2 final locked policy ranking,0.33,699,554,4119,628,0.07102238805970149,-0.16243781094527365,0.0,True,True,same probability ranker as V2 locked manual-review policy,False,SCRE-Pareto probability ranking,5
taiwan,validation,Best CatBoost probability ranking,0.33,699,554,4119,628,0.07102238805970149,-0.16243781094527365,0.0,True,True,,False,SCRE-Pareto probability ranking,5
taiwan,validation,Best Scorecard probability ranking,0.33,656,486,4187,671,0.06943781094527363,-0.16243781094527365,0.0,True,True,,False,SCRE-Pareto probability ranking,7
taiwan,validation,Best literature reproduction model,0.33,673,484,4189,654,0.07243532338308456,-0.16243781094527365,0.0,True,True,Best literature reproduction: XGBoost no resampling proxy,False,SCRE-Pareto probability ranking,4
taiwan,validation,SCRE-Optimized probability ranking,0.33,708,531,4142,619,0.07441044776119402,-0.16243781094527365,0.0,True,True,weights renormalized over available components,False,SCRE-Pareto probability ranking,2
taiwan,validation,SCRE-Pareto probability ranking,0.33,695,495,4178,632,0.07519900497512436,-0.16243781094527365,0.0,True,True,weights renormalized over available components,False,SCRE-Pareto probability ranking,1
taiwan,validation,Best EBM/monotonic model: Monotonic LightGBM,0.33,688,505,4168,639,0.07321144278606964,-0.16243781094527365,0.0,True,True,,False,SCRE-Pareto probability ranking,3
taiwan,validation,V2 final locked policy ranking,0.34,678,480,4193,649,0.07178787878787879,-0.18005050505050507,0.0,True,True,same probability ranker as V2 locked manual-review policy,False,SCRE-Optimized probability ranking,3
taiwan,validation,Best CatBoost probability ranking,0.34,678,480,4193,649,0.07178787878787879,-0.18005050505050507,0.0,True,True,,False,SCRE-Optimized probability ranking,3
taiwan,validation,Best Scorecard probability ranking,0.34,635,445,4228,692,0.06762626262626262,-0.18005050505050507,0.0,True,True,,False,SCRE-Optimized probability ranking,7
taiwan,validation,Best literature reproduction model,0.34,660,474,4199,667,0.0693030303030303,-0.18005050505050507,0.0,True,True,Best literature reproduction: XGBoost no resampling proxy,False,SCRE-Optimized probability ranking,6
taiwan,validation,SCRE-Optimized probability ranking,0.34,694,482,4191,633,0.07428282828282827,-0.18005050505050507,0.0,True,True,weights renormalized over available components,False,SCRE-Optimized probability ranking,1
taiwan,validation,SCRE-Pareto probability ranking,0.34,681,461,4212,646,0.07391919191919191,-0.18005050505050507,0.0,True,True,weights renormalized over available components,False,SCRE-Optimized probability ranking,2
taiwan,validation,Best EBM/monotonic model: Monotonic LightGBM,0.34,670,476,4197,657,0.07079797979797978,-0.18005050505050507,0.0,True,True,,False,SCRE-Optimized probability ranking,5
taiwan,validation,V2 final locked policy ranking,0.35,674,478,4195,653,0.06943589743589743,-0.19820512820512814,0.0,True,True,same probability ranker as V2 locked manual-review policy,False,SCRE-Pareto probability ranking,3
taiwan,validation,Best CatBoost probability ranking,0.35,674,478,4195,653,0.06943589743589743,-0.19820512820512814,0.0,True,True,,False,SCRE-Pareto probability ranking,3
taiwan,validation,Best Scorecard probability ranking,0.35,622,425,4248,705,0.06552564102564104,-0.19820512820512814,0.0,True,True,,False,SCRE-Pareto probability ranking,7
taiwan,validation,Best literature reproduction model,0.35,649,460,4213,678,0.06688461538461538,-0.19820512820512814,0.0,True,True,Best literature reproduction: XGBoost no resampling proxy,False,SCRE-Pareto probability ranking,6
taiwan,validation,SCRE-Optimized probability ranking,0.35,672,451,4222,655,0.07152564102564102,-0.19820512820512814,0.0,True,True,weights renormalized over available components,False,SCRE-Pareto probability ranking,2
taiwan,validation,SCRE-Pareto probability ranking,0.35,662,428,4245,665,0.07192307692307692,-0.19820512820512814,0.0,True,True,weights renormalized over available components,False,SCRE-Pareto probability ranking,1
taiwan,validation,Best EBM/monotonic model: Monotonic LightGBM,0.35,649,446,4227,678,0.06814102564102564,-0.19820512820512814,0.0,True,True,,False,SCRE-Pareto probability ranking,5
taiwan,validation,V2 final locked policy ranking,0.36,632,426,4247,695,0.06539583333333335,-0.21692708333333327,0.0,True,True,same probability ranker as V2 locked manual-review policy,False,SCRE-Pareto probability ranking,5
taiwan,validation,Best CatBoost probability ranking,0.36,632,426,4247,695,0.06539583333333335,-0.21692708333333327,0.0,True,True,,False,SCRE-Pareto probability ranking,5
taiwan,validation,Best Scorecard probability ranking,0.36,613,391,4282,714,0.06551041666666667,-0.21692708333333327,0.0,True,True,,False,SCRE-Pareto probability ranking,4
taiwan,validation,Best literature reproduction model,0.36,630,425,4248,697,0.06515625,-0.21692708333333327,0.0,True,True,Best literature reproduction: XGBoost no resampling proxy,False,SCRE-Pareto probability ranking,7
taiwan,validation,SCRE-Optimized probability ranking,0.36,655,423,4250,672,0.06951041666666666,-0.21692708333333327,0.0,True,True,weights renormalized over available components,False,SCRE-Pareto probability ranking,2
taiwan,validation,SCRE-Pareto probability ranking,0.36,646,403,4270,681,0.06988541666666666,-0.21692708333333327,0.0,True,True,weights renormalized over available components,False,SCRE-Pareto probability ranking,1
taiwan,validation,Best EBM/monotonic model: Monotonic LightGBM,0.36,638,428,4245,689,0.06620833333333334,-0.21692708333333327,0.0,True,True,,False,SCRE-Pareto probability ranking,3
taiwan,validation,V2 final locked policy ranking,0.37,627,420,4253,700,0.06338888888888888,-0.2362433862433862,0.0,True,True,same probability ranker as V2 locked manual-review policy,False,SCRE-Optimized probability ranking,5
taiwan,validation,Best CatBoost probability ranking,0.37,627,420,4253,700,0.06338888888888888,-0.2362433862433862,0.0,True,True,,False,SCRE-Optimized probability ranking,5
taiwan,validation,Best Scorecard probability ranking,0.37,594,370,4303,733,0.06278306878306879,-0.2362433862433862,0.0,True,True,,False,SCRE-Optimized probability ranking,7
taiwan,validation,Best literature reproduction model,0.37,624,412,4261,703,0.06367195767195766,-0.2362433862433862,0.0,True,True,Best literature reproduction: XGBoost no resampling proxy,False,SCRE-Optimized probability ranking,4
taiwan,validation,SCRE-Optimized probability ranking,0.37,646,400,4273,681,0.0685132275132275,-0.2362433862433862,0.0,True,True,weights renormalized over available components,False,SCRE-Optimized probability ranking,1
taiwan,validation,SCRE-Pareto probability ranking,0.37,632,385,4288,695,0.06764814814814815,-0.2362433862433862,0.0,True,True,weights renormalized over available components,False,SCRE-Optimized probability ranking,2
taiwan,validation,Best EBM/monotonic model: Monotonic LightGBM,0.37,623,409,4264,704,0.0637989417989418,-0.2362433862433862,0.0,True,True,,False,SCRE-Optimized probability ranking,3
taiwan,validation,V2 final locked policy ranking,0.38,622,408,4265,705,0.06198924731182796,-0.2561827956989247,0.0,True,True,same probability ranker as V2 locked manual-review policy,False,SCRE-Optimized probability ranking,4
taiwan,validation,Best CatBoost probability ranking,0.38,622,408,4265,705,0.06198924731182796,-0.2561827956989247,0.0,True,True,,False,SCRE-Optimized probability ranking,4
taiwan,validation,Best Scorecard probability ranking,0.38,585,344,4329,742,0.06236021505376344,-0.2561827956989247,0.0,True,True,,False,SCRE-Optimized probability ranking,3
taiwan,validation,Best literature reproduction model,0.38,601,388,4285,726,0.060532258064516134,-0.2561827956989247,0.0,True,True,Best literature reproduction: XGBoost no resampling proxy,False,SCRE-Optimized probability ranking,7
taiwan,validation,SCRE-Optimized probability ranking,0.38,632,381,4292,695,0.06641397849462366,-0.2561827956989247,0.0,True,True,weights renormalized over available components,False,SCRE-Optimized probability ranking,1
taiwan,validation,SCRE-Pareto probability ranking,0.38,620,370,4303,707,0.06553763440860215,-0.2561827956989247,0.0,True,True,weights renormalized over available components,False,SCRE-Optimized probability ranking,2
taiwan,validation,Best EBM/monotonic model: Monotonic LightGBM,0.38,605,388,4285,722,0.0611989247311828,-0.2561827956989247,0.0,True,True,,False,SCRE-Optimized probability ranking,6
taiwan,validation,V2 final locked policy ranking,0.39,617,395,4278,710,0.0607431693989071,-0.27677595628415297,0.0,True,True,same probability ranker as V2 locked manual-review policy,False,SCRE-Optimized probability ranking,3
taiwan,validation,Best CatBoost probability ranking,0.39,617,395,4278,710,0.0607431693989071,-0.27677595628415297,0.0,True,True,,False,SCRE-Optimized probability ranking,3
taiwan,validation,Best Scorecard probability ranking,0.39,571,328,4345,756,0.06021584699453551,-0.27677595628415297,0.0,True,True,,False,SCRE-Optimized probability ranking,5
taiwan,validation,Best literature reproduction model,0.39,594,378,4295,733,0.058721311475409835,-0.27677595628415297,0.0,True,True,Best literature reproduction: XGBoost no resampling proxy,False,SCRE-Optimized probability ranking,6
taiwan,validation,SCRE-Optimized probability ranking,0.39,619,363,4310,708,0.06448633879781421,-0.27677595628415297,0.0,True,True,weights renormalized over available components,False,SCRE-Optimized probability ranking,1
taiwan,validation,SCRE-Pareto probability ranking,0.39,605,357,4316,722,0.06279234972677594,-0.27677595628415297,0.0,True,True,weights renormalized over available components,False,SCRE-Optimized probability ranking,2
taiwan,validation,Best EBM/monotonic model: Monotonic LightGBM,0.39,592,376,4297,735,0.058601092896174864,-0.27677595628415297,0.0,True,True,,False,SCRE-Optimized probability ranking,7
taiwan,validation,V2 final locked policy ranking,0.4,594,358,4315,733,0.059222222222222225,-0.2980555555555556,0.0,True,True,same probability ranker as V2 locked manual-review policy,False,SCRE-Optimized probability ranking,3
taiwan,validation,Best CatBoost probability ranking,0.4,594,358,4315,733,0.059222222222222225,-0.2980555555555556,0.0,True,True,,False,SCRE-Optimized probability ranking,3
taiwan,validation,Best Scorecard probability ranking,0.4,560,316,4357,767,0.058222222222222224,-0.2980555555555556,0.0,True,True,,False,SCRE-Optimized probability ranking,5
taiwan,validation,Best literature reproduction model,0.4,586,356,4317,741,0.058111111111111106,-0.2980555555555556,0.0,True,True,Best literature reproduction: XGBoost no resampling proxy,False,SCRE-Optimized probability ranking,6
taiwan,validation,SCRE-Optimized probability ranking,0.4,606,352,4321,721,0.06188888888888889,-0.2980555555555556,0.0,True,True,weights renormalized over available components,False,SCRE-Optimized probability ranking,1
taiwan,validation,SCRE-Pareto probability ranking,0.4,589,341,4332,738,0.06027777777777777,-0.2980555555555556,0.0,True,True,weights renormalized over available components,False,SCRE-Optimized probability ranking,2
taiwan,validation,Best EBM/monotonic model: Monotonic LightGBM,0.4,581,353,4320,746,0.0576111111111111,-0.2980555555555556,0.0,True,True,,False,SCRE-Optimized probability ranking,7
taiwan,validation,V2 final locked policy ranking,0.41,592,357,4316,735,0.057319209039548034,-0.320056497175141,0.0,True,True,same probability ranker as V2 locked manual-review policy,False,SCRE-Pareto probability ranking,3
taiwan,validation,Best CatBoost probability ranking,0.41,592,357,4316,735,0.057319209039548034,-0.320056497175141,0.0,True,True,,False,SCRE-Pareto probability ranking,3
taiwan,validation,Best Scorecard probability ranking,0.41,550,301,4372,777,0.056805084745762714,-0.320056497175141,0.0,True,True,,False,SCRE-Pareto probability ranking,5
taiwan,validation,Best literature reproduction model,0.41,571,342,4331,756,0.05555649717514125,-0.320056497175141,0.0,True,True,Best literature reproduction: XGBoost no resampling proxy,False,SCRE-Pareto probability ranking,7
taiwan,validation,SCRE-Optimized probability ranking,0.41,591,338,4335,736,0.05935310734463278,-0.320056497175141,0.0,True,True,weights renormalized over available components,False,SCRE-Pareto probability ranking,2
taiwan,validation,SCRE-Pareto probability ranking,0.41,579,319,4354,748,0.05955367231638419,-0.320056497175141,0.0,True,True,weights renormalized over available components,False,SCRE-Pareto probability ranking,1
taiwan,validation,Best EBM/monotonic model: Monotonic LightGBM,0.41,570,340,4333,757,0.05562146892655369,-0.320056497175141,0.0,True,True,,False,SCRE-Pareto probability ranking,6
taiwan,validation,V2 final locked policy ranking,0.42,575,335,4338,752,0.055402298850574724,-0.3428160919540228,0.0,True,True,same probability ranker as V2 locked manual-review policy,False,SCRE-Optimized probability ranking,3
taiwan,validation,Best CatBoost probability ranking,0.42,575,335,4338,752,0.055402298850574724,-0.3428160919540228,0.0,True,True,,False,SCRE-Optimized probability ranking,3
taiwan,validation,Best Scorecard probability ranking,0.42,535,286,4387,792,0.05464942528735633,-0.3428160919540228,0.0,True,True,,False,SCRE-Optimized probability ranking,6
taiwan,validation,Best literature reproduction model,0.42,567,328,4345,760,0.05491379310344828,-0.3428160919540228,0.0,True,True,Best literature reproduction: XGBoost no resampling proxy,False,SCRE-Optimized probability ranking,5
taiwan,validation,SCRE-Optimized probability ranking,0.42,574,314,4359,753,0.05777011494252873,-0.3428160919540228,0.0,True,True,weights renormalized over available components,False,SCRE-Optimized probability ranking,1
taiwan,validation,SCRE-Pareto probability ranking,0.42,564,304,4369,763,0.057310344827586214,-0.3428160919540228,0.0,True,True,weights renormalized over available components,False,SCRE-Optimized probability ranking,2
taiwan,validation,Best EBM/monotonic model: Monotonic LightGBM,0.42,562,325,4348,765,0.054442528735632184,-0.3428160919540228,0.0,True,True,,False,SCRE-Optimized probability ranking,7
taiwan,validation,V2 final locked policy ranking,0.43,568,331,4342,759,0.05304970760233918,-0.36637426900584785,0.0,True,True,same probability ranker as V2 locked manual-review policy,False,SCRE-Pareto probability ranking,4
taiwan,validation,Best CatBoost probability ranking,0.43,568,331,4342,759,0.05304970760233918,-0.36637426900584785,0.0,True,True,,False,SCRE-Pareto probability ranking,4
taiwan,validation,Best Scorecard probability ranking,0.43,526,279,4394,801,0.05258771929824562,-0.36637426900584785,0.0,True,True,,False,SCRE-Pareto probability ranking,7
taiwan,validation,Best literature reproduction model,0.43,555,310,4363,772,0.0535233918128655,-0.36637426900584785,0.0,True,True,Best literature reproduction: XGBoost no resampling proxy,False,SCRE-Pareto probability ranking,3
taiwan,validation,SCRE-Optimized probability ranking,0.43,558,305,4368,769,0.054652046783625736,-0.36637426900584785,0.0,True,True,weights renormalized over available components,False,SCRE-Pareto probability ranking,2
taiwan,validation,SCRE-Pareto probability ranking,0.43,550,293,4380,777,0.05482748538011696,-0.36637426900584785,0.0,True,True,weights renormalized over available components,False,SCRE-Pareto probability ranking,1
taiwan,validation,Best EBM/monotonic model: Monotonic LightGBM,0.43,551,312,4361,776,0.052605263157894745,-0.36637426900584785,0.0,True,True,,False,SCRE-Pareto probability ranking,6
taiwan,validation,V2 final locked policy ranking,0.44,551,309,4364,776,0.05136904761904763,-0.3907738095238094,0.0,True,True,same probability ranker as V2 locked manual-review policy,False,SCRE-Optimized probability ranking,5
taiwan,validation,Best CatBoost probability ranking,0.44,551,309,4364,776,0.05136904761904763,-0.3907738095238094,0.0,True,True,,False,SCRE-Optimized probability ranking,5
taiwan,validation,Best Scorecard probability ranking,0.44,512,267,4406,815,0.05036904761904762,-0.3907738095238094,0.0,True,True,,False,SCRE-Optimized probability ranking,7
taiwan,validation,Best literature reproduction model,0.44,542,291,4382,785,0.052226190476190475,-0.3907738095238094,0.0,True,True,Best literature reproduction: XGBoost no resampling proxy,False,SCRE-Optimized probability ranking,4
taiwan,validation,SCRE-Optimized probability ranking,0.44,546,291,4382,781,0.05289285714285714,-0.3907738095238094,0.0,True,True,weights renormalized over available components,False,SCRE-Optimized probability ranking,1
taiwan,validation,SCRE-Pareto probability ranking,0.44,538,282,4391,789,0.052738095238095244,-0.3907738095238094,0.0,True,True,weights renormalized over available components,False,SCRE-Optimized probability ranking,2
taiwan,validation,Best EBM/monotonic model: Monotonic LightGBM,0.44,547,295,4378,780,0.05253571428571428,-0.3907738095238094,0.0,True,True,,False,SCRE-Optimized probability ranking,3
taiwan,validation,V2 final locked policy ranking,0.45,546,301,4372,781,0.04995454545454546,-0.41606060606060596,0.0,True,True,same probability ranker as V2 locked manual-review policy,False,SCRE-Pareto probability ranking,5
taiwan,validation,Best CatBoost probability ranking,0.45,546,301,4372,781,0.04995454545454546,-0.41606060606060596,0.0,True,True,,False,SCRE-Pareto probability ranking,5
taiwan,validation,Best Scorecard probability ranking,0.45,502,258,4415,825,0.04848484848484849,-0.41606060606060596,0.0,True,True,,False,SCRE-Pareto probability ranking,7
taiwan,validation,Best literature reproduction model,0.45,538,285,4388,789,0.05080303030303031,-0.41606060606060596,0.0,True,True,Best literature reproduction: XGBoost no resampling proxy,False,SCRE-Pareto probability ranking,3
taiwan,validation,SCRE-Optimized probability ranking,0.45,530,275,4398,797,0.05083333333333334,-0.41606060606060596,0.0,True,True,weights renormalized over available components,False,SCRE-Pareto probability ranking,2
taiwan,validation,SCRE-Pareto probability ranking,0.45,527,268,4405,800,0.05128787878787879,-0.41606060606060596,0.0,True,True,weights renormalized over available components,False,SCRE-Pareto probability ranking,1
taiwan,validation,Best EBM/monotonic model: Monotonic LightGBM,0.45,532,278,4395,795,0.050757575757575765,-0.41606060606060596,0.0,True,True,,False,SCRE-Pareto probability ranking,4
taiwan,validation,V2 final locked policy ranking,0.46,521,270,4403,806,0.0485,-0.4422839506172839,0.0,True,True,same probability ranker as V2 locked manual-review policy,False,SCRE-Pareto probability ranking,5
taiwan,validation,Best CatBoost probability ranking,0.46,521,270,4403,806,0.0485,-0.4422839506172839,0.0,True,True,,False,SCRE-Pareto probability ranking,5
taiwan,validation,Best Scorecard probability ranking,0.46,493,249,4424,834,0.04681481481481481,-0.4422839506172839,0.0,True,True,,False,SCRE-Pareto probability ranking,7
taiwan,validation,Best literature reproduction model,0.46,533,275,4398,794,0.049790123456790125,-0.4422839506172839,0.0,True,True,Best literature reproduction: XGBoost no resampling proxy,False,SCRE-Pareto probability ranking,2
taiwan,validation,SCRE-Optimized probability ranking,0.46,521,261,4412,806,0.04977777777777778,-0.4422839506172839,0.0,True,True,weights renormalized over available components,False,SCRE-Pareto probability ranking,3
taiwan,validation,SCRE-Pareto probability ranking,0.46,516,252,4421,811,0.05022222222222221,-0.4422839506172839,0.0,True,True,weights renormalized over available components,False,SCRE-Pareto probability ranking,1
taiwan,validation,Best EBM/monotonic model: Monotonic LightGBM,0.46,523,268,4405,804,0.049117283950617284,-0.4422839506172839,0.0,True,True,,False,SCRE-Pareto probability ranking,4
taiwan,validation,V2 final locked policy ranking,0.47,511,252,4421,816,0.04792138364779874,-0.46949685534591185,0.0,True,True,same probability ranker as V2 locked manual-review policy,False,SCRE-Optimized probability ranking,3
taiwan,validation,Best CatBoost probability ranking,0.47,511,252,4421,816,0.04792138364779874,-0.46949685534591185,0.0,True,True,,False,SCRE-Optimized probability ranking,3
taiwan,validation,Best Scorecard probability ranking,0.47,483,243,4430,844,0.044584905660377365,-0.46949685534591185,0.0,True,True,,False,SCRE-Optimized probability ranking,7
taiwan,validation,Best literature reproduction model,0.47,515,264,4409,812,0.04681446540880504,-0.46949685534591185,0.0,True,True,Best literature reproduction: XGBoost no resampling proxy,False,SCRE-Optimized probability ranking,6
taiwan,validation,SCRE-Optimized probability ranking,0.47,513,238,4435,814,0.05032389937106919,-0.46949685534591185,0.0,True,True,weights renormalized over available components,False,SCRE-Optimized probability ranking,1
taiwan,validation,SCRE-Pareto probability ranking,0.47,505,239,4434,822,0.04884276729559749,-0.46949685534591185,0.0,True,True,weights renormalized over available components,False,SCRE-Optimized probability ranking,2
taiwan,validation,Best EBM/monotonic model: Monotonic LightGBM,0.47,516,259,4414,811,0.04772012578616352,-0.46949685534591185,0.0,True,True,,False,SCRE-Optimized probability ranking,5
taiwan,validation,V2 final locked policy ranking,0.48,496,237,4436,831,0.046205128205128204,-0.4977564102564101,0.0,True,True,same probability ranker as V2 locked manual-review policy,False,SCRE-Optimized probability ranking,4
taiwan,validation,Best CatBoost probability ranking,0.48,496,237,4436,831,0.046205128205128204,-0.4977564102564101,0.0,True,True,,False,SCRE-Optimized probability ranking,4
taiwan,validation,Best Scorecard probability ranking,0.48,473,230,4443,854,0.043448717948717956,-0.4977564102564101,0.0,True,True,,False,SCRE-Optimized probability ranking,7
taiwan,validation,Best literature reproduction model,0.48,511,260,4413,816,0.04516666666666667,-0.4977564102564101,0.0,True,True,Best literature reproduction: XGBoost no resampling proxy,False,SCRE-Optimized probability ranking,6
taiwan,validation,SCRE-Optimized probability ranking,0.48,504,232,4441,823,0.048307692307692315,-0.4977564102564101,0.0,True,True,weights renormalized over available components,False,SCRE-Optimized probability ranking,1
taiwan,validation,SCRE-Pareto probability ranking,0.48,499,230,4443,828,0.047782051282051284,-0.4977564102564101,0.0,True,True,weights renormalized over available components,False,SCRE-Optimized probability ranking,2
taiwan,validation,Best EBM/monotonic model: Monotonic LightGBM,0.48,506,245,4428,821,0.04664102564102564,-0.4977564102564101,0.0,True,True,,False,SCRE-Optimized probability ranking,3
taiwan,validation,V2 final locked policy ranking,0.49,476,217,4456,851,0.044584967320261445,-0.5271241830065359,0.0,True,True,same probability ranker as V2 locked manual-review policy,False,SCRE-Optimized probability ranking,4
taiwan,validation,Best CatBoost probability ranking,0.49,476,217,4456,851,0.044584967320261445,-0.5271241830065359,0.0,True,True,,False,SCRE-Optimized probability ranking,4
taiwan,validation,Best Scorecard probability ranking,0.49,463,223,4450,864,0.04145751633986928,-0.5271241830065359,0.0,True,True,,False,SCRE-Optimized probability ranking,7
taiwan,validation,Best literature reproduction model,0.49,499,253,4420,828,0.04265359477124184,-0.5271241830065359,0.0,True,True,Best literature reproduction: XGBoost no resampling proxy,False,SCRE-Optimized probability ranking,6
taiwan,validation,SCRE-Optimized probability ranking,0.49,490,224,4449,837,0.04579738562091503,-0.5271241830065359,0.0,True,True,weights renormalized over available components,False,SCRE-Optimized probability ranking,1
taiwan,validation,SCRE-Pareto probability ranking,0.49,487,221,4452,840,0.04577777777777778,-0.5271241830065359,0.0,True,True,weights renormalized over available components,False,SCRE-Optimized probability ranking,2
taiwan,validation,Best EBM/monotonic model: Monotonic LightGBM,0.49,500,239,4434,827,0.045062091503267974,-0.5271241830065359,0.0,True,True,,False,SCRE-Optimized probability ranking,3
taiwan,validation,V2 final locked policy ranking,0.5,467,214,4459,860,0.04216666666666667,-0.5576666666666665,0.0,True,True,same probability ranker as V2 locked manual-review policy,False,SCRE-Pareto probability ranking; Best EBM/monotonic model: Monotonic LightGBM,4
taiwan,validation,Best CatBoost probability ranking,0.5,467,214,4459,860,0.04216666666666667,-0.5576666666666665,0.0,True,True,,False,SCRE-Pareto probability ranking; Best EBM/monotonic model: Monotonic LightGBM,4
taiwan,validation,Best Scorecard probability ranking,0.5,446,219,4454,881,0.03783333333333334,-0.5576666666666665,0.0,True,True,,False,SCRE-Pareto probability ranking; Best EBM/monotonic model: Monotonic LightGBM,7
taiwan,validation,Best literature reproduction model,0.5,483,235,4438,844,0.04133333333333333,-0.5576666666666665,0.0,True,True,Best literature reproduction: XGBoost no resampling proxy,False,SCRE-Pareto probability ranking; Best EBM/monotonic model: Monotonic LightGBM,6
taiwan,validation,SCRE-Optimized probability ranking,0.5,475,213,4460,852,0.043666666666666666,-0.5576666666666665,0.0,True,True,weights renormalized over available components,False,SCRE-Pareto probability ranking; Best EBM/monotonic model: Monotonic LightGBM,3
taiwan,validation,SCRE-Pareto probability ranking,0.5,475,210,4463,852,0.04416666666666666,-0.5576666666666665,0.0,True,True,weights renormalized over available components,False,SCRE-Pareto probability ranking; Best EBM/monotonic model: Monotonic LightGBM,1
taiwan,validation,Best EBM/monotonic model: Monotonic LightGBM,0.5,494,229,4444,833,0.04416666666666666,-0.5576666666666665,0.0,True,True,,False,SCRE-Pareto probability ranking; Best EBM/monotonic model: Monotonic LightGBM,1
taiwan,validation,V2 final locked policy ranking,0.51,454,210,4463,873,0.039238095238095225,-0.5894557823129252,0.0,True,True,same probability ranker as V2 locked manual-review policy,False,SCRE-Pareto probability ranking,5
taiwan,validation,Best CatBoost probability ranking,0.51,454,210,4463,873,0.039238095238095225,-0.5894557823129252,0.0,True,True,,False,SCRE-Pareto probability ranking,5
taiwan,validation,Best Scorecard probability ranking,0.51,438,207,4466,889,0.03709183673469387,-0.5894557823129252,0.0,True,True,,False,SCRE-Pareto probability ranking,7
taiwan,validation,Best literature reproduction model,0.51,470,213,4460,857,0.041384353741496606,-0.5894557823129252,0.0,True,True,Best literature reproduction: XGBoost no resampling proxy,False,SCRE-Pareto probability ranking,4
taiwan,validation,SCRE-Optimized probability ranking,0.51,458,201,4472,869,0.04146598639455782,-0.5894557823129252,0.0,True,True,weights renormalized over available components,False,SCRE-Pareto probability ranking,3
taiwan,validation,SCRE-Pareto probability ranking,0.51,463,202,4471,864,0.04212585034013605,-0.5894557823129252,0.0,True,True,weights renormalized over available components,False,SCRE-Pareto probability ranking,1
taiwan,validation,Best EBM/monotonic model: Monotonic LightGBM,0.51,484,223,4450,843,0.041982993197278905,-0.5894557823129252,0.0,True,True,,False,SCRE-Pareto probability ranking,2
taiwan,validation,V2 final locked policy ranking,0.52,441,201,4472,886,0.03720833333333332,-0.6225694444444445,0.0,True,True,same probability ranker as V2 locked manual-review policy,False,SCRE-Optimized probability ranking,5
taiwan,validation,Best CatBoost probability ranking,0.52,441,201,4472,886,0.03720833333333332,-0.6225694444444445,0.0,True,True,,False,SCRE-Optimized probability ranking,5
taiwan,validation,Best Scorecard probability ranking,0.52,433,197,4476,894,0.036597222222222225,-0.6225694444444445,0.0,True,True,,False,SCRE-Optimized probability ranking,7
taiwan,validation,Best literature reproduction model,0.52,455,203,4470,872,0.03918055555555555,-0.6225694444444445,0.0,True,True,Best literature reproduction: XGBoost no resampling proxy,False,SCRE-Optimized probability ranking,3
taiwan,validation,SCRE-Optimized probability ranking,0.52,450,192,4481,877,0.040333333333333325,-0.6225694444444445,0.0,True,True,weights renormalized over available components,False,SCRE-Optimized probability ranking,1
taiwan,validation,SCRE-Pareto probability ranking,0.52,440,192,4481,887,0.03866666666666666,-0.6225694444444445,0.0,True,True,weights renormalized over available components,False,SCRE-Optimized probability ranking,4
taiwan,validation,Best EBM/monotonic model: Monotonic LightGBM,0.52,473,215,4458,854,0.040013888888888884,-0.6225694444444445,0.0,True,True,,False,SCRE-Optimized probability ranking,2
taiwan,validation,V2 final locked policy ranking,0.53,432,192,4481,895,0.035914893617021264,-0.6570921985815603,0.0,True,True,same probability ranker as V2 locked manual-review policy,False,Best EBM/monotonic model: Monotonic LightGBM,5
taiwan,validation,Best CatBoost probability ranking,0.53,432,192,4481,895,0.035914893617021264,-0.6570921985815603,0.0,True,True,,False,Best EBM/monotonic model: Monotonic LightGBM,5
taiwan,validation,Best Scorecard probability ranking,0.53,426,190,4483,901,0.035290780141843954,-0.6570921985815603,0.0,True,True,,False,Best EBM/monotonic model: Monotonic LightGBM,7
taiwan,validation,Best literature reproduction model,0.53,440,192,4481,887,0.0372482269503546,-0.6570921985815603,0.0,True,True,Best literature reproduction: XGBoost no resampling proxy,False,Best EBM/monotonic model: Monotonic LightGBM,3
taiwan,validation,SCRE-Optimized probability ranking,0.53,434,185,4488,893,0.037563829787234035,-0.6570921985815603,0.0,True,True,weights renormalized over available components,False,Best EBM/monotonic model: Monotonic LightGBM,2
taiwan,validation,SCRE-Pareto probability ranking,0.53,428,185,4488,899,0.036563829787234034,-0.6570921985815603,0.0,True,True,weights renormalized over available components,False,Best EBM/monotonic model: Monotonic LightGBM,4
taiwan,validation,Best EBM/monotonic model: Monotonic LightGBM,0.53,463,209,4464,864,0.03788652482269502,-0.6570921985815603,0.0,True,True,,False,Best EBM/monotonic model: Monotonic LightGBM,1
taiwan,validation,V2 final locked policy ranking,0.54,418,183,4490,909,0.03386231884057971,-0.6931159420289854,0.0,True,True,same probability ranker as V2 locked manual-review policy,False,Best EBM/monotonic model: Monotonic LightGBM,5
taiwan,validation,Best CatBoost probability ranking,0.54,418,183,4490,909,0.03386231884057971,-0.6931159420289854,0.0,True,True,,False,Best EBM/monotonic model: Monotonic LightGBM,5
taiwan,validation,Best Scorecard probability ranking,0.54,416,184,4489,911,0.033333333333333326,-0.6931159420289854,0.0,True,True,,False,Best EBM/monotonic model: Monotonic LightGBM,7
