dataset,split,model,threshold_probability,tp,fp,tn,fn,net_benefit,net_benefit_treat_all,net_benefit_treat_none,better_than_treat_all,better_than_treat_none,candidate_note,test_set_used_for_selection,best_model_at_threshold,rank_model_only_at_threshold
heloc,validation,V2 final locked policy ranking,0.01,1027,947,0,0,0.5154176005239834,0.5154176005239834,0.0,False,True,same probability ranker as V2 locked manual-review policy,False,Treat all; V2 final locked policy ranking; Best CatBoost probability ranking; Best Scorecard probability ranking; Best literature reproduction model; SCRE-Optimized probability ranking; SCRE-Pareto probability ranking,1
heloc,validation,Best CatBoost probability ranking,0.01,1027,947,0,0,0.5154176005239834,0.5154176005239834,0.0,False,True,,False,Treat all; V2 final locked policy ranking; Best CatBoost probability ranking; Best Scorecard probability ranking; Best literature reproduction model; SCRE-Optimized probability ranking; SCRE-Pareto probability ranking,1
heloc,validation,Best Scorecard probability ranking,0.01,1027,947,0,0,0.5154176005239834,0.5154176005239834,0.0,False,True,,False,Treat all; V2 final locked policy ranking; Best CatBoost probability ranking; Best Scorecard probability ranking; Best literature reproduction model; SCRE-Optimized probability ranking; SCRE-Pareto probability ranking,1
heloc,validation,Best literature reproduction model,0.01,1027,947,0,0,0.5154176005239834,0.5154176005239834,0.0,False,True,Best literature reproduction: CatBoost Balanced proxy,False,Treat all; V2 final locked policy ranking; Best CatBoost probability ranking; Best Scorecard probability ranking; Best literature reproduction model; SCRE-Optimized probability ranking; SCRE-Pareto probability ranking,1
heloc,validation,SCRE-Optimized probability ranking,0.01,1027,947,0,0,0.5154176005239834,0.5154176005239834,0.0,False,True,weights renormalized over available components,False,Treat all; V2 final locked policy ranking; Best CatBoost probability ranking; Best Scorecard probability ranking; Best literature reproduction model; SCRE-Optimized probability ranking; SCRE-Pareto probability ranking,1
heloc,validation,SCRE-Pareto probability ranking,0.01,1027,947,0,0,0.5154176005239834,0.5154176005239834,0.0,False,True,weights renormalized over available components,False,Treat all; V2 final locked policy ranking; Best CatBoost probability ranking; Best Scorecard probability ranking; Best literature reproduction model; SCRE-Optimized probability ranking; SCRE-Pareto probability ranking,1
heloc,validation,Best EBM/monotonic model: EBM,0.01,1026,913,34,1,0.515084993808398,0.5154176005239834,0.0,False,True,,False,Treat all; V2 final locked policy ranking; Best CatBoost probability ranking; Best Scorecard probability ranking; Best literature reproduction model; SCRE-Optimized probability ranking; SCRE-Pareto probability ranking,7
heloc,validation,V2 final locked policy ranking,0.02,1027,947,0,0,0.5104728821619833,0.5104728821619833,0.0,False,True,same probability ranker as V2 locked manual-review policy,False,Treat all; V2 final locked policy ranking; Best CatBoost probability ranking; Best Scorecard probability ranking; Best literature reproduction model; SCRE-Optimized probability ranking; SCRE-Pareto probability ranking,1
heloc,validation,Best CatBoost probability ranking,0.02,1027,947,0,0,0.5104728821619833,0.5104728821619833,0.0,False,True,,False,Treat all; V2 final locked policy ranking; Best CatBoost probability ranking; Best Scorecard probability ranking; Best literature reproduction model; SCRE-Optimized probability ranking; SCRE-Pareto probability ranking,1
heloc,validation,Best Scorecard probability ranking,0.02,1027,947,0,0,0.5104728821619833,0.5104728821619833,0.0,False,True,,False,Treat all; V2 final locked policy ranking; Best CatBoost probability ranking; Best Scorecard probability ranking; Best literature reproduction model; SCRE-Optimized probability ranking; SCRE-Pareto probability ranking,1
heloc,validation,Best literature reproduction model,0.02,1027,947,0,0,0.5104728821619833,0.5104728821619833,0.0,False,True,Best literature reproduction: CatBoost Balanced proxy,False,Treat all; V2 final locked policy ranking; Best CatBoost probability ranking; Best Scorecard probability ranking; Best literature reproduction model; SCRE-Optimized probability ranking; SCRE-Pareto probability ranking,1
heloc,validation,SCRE-Optimized probability ranking,0.02,1027,947,0,0,0.5104728821619833,0.5104728821619833,0.0,False,True,weights renormalized over available components,False,Treat all; V2 final locked policy ranking; Best CatBoost probability ranking; Best Scorecard probability ranking; Best literature reproduction model; SCRE-Optimized probability ranking; SCRE-Pareto probability ranking,1
heloc,validation,SCRE-Pareto probability ranking,0.02,1027,947,0,0,0.5104728821619833,0.5104728821619833,0.0,False,True,weights renormalized over available components,False,Treat all; V2 final locked policy ranking; Best CatBoost probability ranking; Best Scorecard probability ranking; Best literature reproduction model; SCRE-Optimized probability ranking; SCRE-Pareto probability ranking,1
heloc,validation,Best EBM/monotonic model: EBM,0.02,1026,913,34,1,0.5103178049335235,0.5104728821619833,0.0,False,True,,False,Treat all; V2 final locked policy ranking; Best CatBoost probability ranking; Best Scorecard probability ranking; Best literature reproduction model; SCRE-Optimized probability ranking; SCRE-Pareto probability ranking,7
heloc,validation,V2 final locked policy ranking,0.03,1027,947,0,0,0.5054262108440656,0.5054262108440656,0.0,False,True,same probability ranker as V2 locked manual-review policy,False,Best EBM/monotonic model: EBM,4
heloc,validation,Best CatBoost probability ranking,0.03,1027,945,2,0,0.5054575460366204,0.5054262108440656,0.0,True,True,,False,Best EBM/monotonic model: EBM,2
heloc,validation,Best Scorecard probability ranking,0.03,1027,947,0,0,0.5054262108440656,0.5054262108440656,0.0,False,True,,False,Best EBM/monotonic model: EBM,4
heloc,validation,Best literature reproduction model,0.03,1027,945,2,0,0.5054575460366204,0.5054262108440656,0.0,True,True,Best literature reproduction: CatBoost Balanced proxy,False,Best EBM/monotonic model: EBM,2
heloc,validation,SCRE-Optimized probability ranking,0.03,1027,947,0,0,0.5054262108440656,0.5054262108440656,0.0,False,True,weights renormalized over available components,False,Best EBM/monotonic model: EBM,4
heloc,validation,SCRE-Pareto probability ranking,0.03,1027,947,0,0,0.5054262108440656,0.5054262108440656,0.0,False,True,weights renormalized over available components,False,Best EBM/monotonic model: EBM,4
heloc,validation,Best EBM/monotonic model: EBM,0.03,1026,911,36,1,0.5054836586970827,0.5054262108440656,0.0,True,True,,False,Best EBM/monotonic model: EBM,1
heloc,validation,V2 final locked policy ranking,0.04,1027,947,0,0,0.500274400540358,0.500274400540358,0.0,False,True,same probability ranker as V2 locked manual-review policy,False,Best EBM/monotonic model: EBM,4
heloc,validation,Best CatBoost probability ranking,0.04,1027,945,2,0,0.5003166160081053,0.500274400540358,0.0,True,True,,False,Best EBM/monotonic model: EBM,2
heloc,validation,Best Scorecard probability ranking,0.04,1027,947,0,0,0.500274400540358,0.500274400540358,0.0,False,True,,False,Best EBM/monotonic model: EBM,4
heloc,validation,Best literature reproduction model,0.04,1027,945,2,0,0.5003166160081053,0.500274400540358,0.0,True,True,Best literature reproduction: CatBoost Balanced proxy,False,Best EBM/monotonic model: EBM,2
heloc,validation,SCRE-Optimized probability ranking,0.04,1027,947,0,0,0.500274400540358,0.500274400540358,0.0,False,True,weights renormalized over available components,False,Best EBM/monotonic model: EBM,4
heloc,validation,SCRE-Pareto probability ranking,0.04,1027,947,0,0,0.500274400540358,0.500274400540358,0.0,False,True,weights renormalized over available components,False,Best EBM/monotonic model: EBM,4
heloc,validation,Best EBM/monotonic model: EBM,0.04,1026,911,36,1,0.5005276933468422,0.500274400540358,0.0,True,True,,False,Best EBM/monotonic model: EBM,1
heloc,validation,V2 final locked policy ranking,0.05,1027,947,0,0,0.4950141310723617,0.4950141310723617,0.0,False,True,same probability ranker as V2 locked manual-review policy,False,Best EBM/monotonic model: EBM,4
heloc,validation,Best CatBoost probability ranking,0.05,1027,942,5,0,0.4951474430757745,0.4950141310723617,0.0,True,True,,False,Best EBM/monotonic model: EBM,2
heloc,validation,Best Scorecard probability ranking,0.05,1027,947,0,0,0.4950141310723617,0.4950141310723617,0.0,False,True,,False,Best EBM/monotonic model: EBM,4
heloc,validation,Best literature reproduction model,0.05,1027,942,5,0,0.4951474430757745,0.4950141310723617,0.0,True,True,Best literature reproduction: CatBoost Balanced proxy,False,Best EBM/monotonic model: EBM,2
heloc,validation,SCRE-Optimized probability ranking,0.05,1027,947,0,0,0.4950141310723617,0.4950141310723617,0.0,False,True,weights renormalized over available components,False,Best EBM/monotonic model: EBM,4
heloc,validation,SCRE-Pareto probability ranking,0.05,1027,947,0,0,0.4950141310723617,0.4950141310723617,0.0,False,True,weights renormalized over available components,False,Best EBM/monotonic model: EBM,4
heloc,validation,Best EBM/monotonic model: EBM,0.05,1026,910,37,1,0.49549405428464777,0.4950141310723617,0.0,True,True,,False,Best EBM/monotonic model: EBM,1
heloc,validation,V2 final locked policy ranking,0.06,1027,947,0,0,0.48964194097738684,0.48964194097738684,0.0,False,True,same probability ranker as V2 locked manual-review policy,False,Best CatBoost probability ranking; Best literature reproduction model,3
heloc,validation,Best CatBoost probability ranking,0.06,1027,940,7,0,0.4898682877406281,0.48964194097738684,0.0,True,True,,False,Best CatBoost probability ranking; Best literature reproduction model,1
heloc,validation,Best Scorecard probability ranking,0.06,1027,947,0,0,0.48964194097738684,0.48964194097738684,0.0,False,True,,False,Best CatBoost probability ranking; Best literature reproduction model,3
heloc,validation,Best literature reproduction model,0.06,1027,940,7,0,0.4898682877406281,0.48964194097738684,0.0,True,True,Best literature reproduction: CatBoost Balanced proxy,False,Best CatBoost probability ranking; Best literature reproduction model,1
heloc,validation,SCRE-Optimized probability ranking,0.06,1027,947,0,0,0.48964194097738684,0.48964194097738684,0.0,False,True,weights renormalized over available components,False,Best CatBoost probability ranking; Best literature reproduction model,3
heloc,validation,SCRE-Pareto probability ranking,0.06,1027,947,0,0,0.48964194097738684,0.48964194097738684,0.0,False,True,weights renormalized over available components,False,Best CatBoost probability ranking; Best literature reproduction model,3
heloc,validation,Best EBM/monotonic model: EBM,0.06,1021,900,47,6,0.4881221841384811,0.48964194097738684,0.0,False,True,,False,Best CatBoost probability ranking; Best literature reproduction model,7
heloc,validation,V2 final locked policy ranking,0.07,1027,947,0,0,0.4841542199126276,0.4841542199126275,0.0,True,True,same probability ranker as V2 locked manual-review policy,False,Best CatBoost probability ranking; Best literature reproduction model,4
heloc,validation,Best CatBoost probability ranking,0.07,1027,940,7,0,0.4844211306119336,0.4841542199126275,0.0,True,True,,False,Best CatBoost probability ranking; Best literature reproduction model,1
heloc,validation,Best Scorecard probability ranking,0.07,1027,947,0,0,0.4841542199126276,0.4841542199126275,0.0,True,True,,False,Best CatBoost probability ranking; Best literature reproduction model,4
heloc,validation,Best literature reproduction model,0.07,1027,940,7,0,0.4844211306119336,0.4841542199126275,0.0,True,True,Best literature reproduction: CatBoost Balanced proxy,False,Best CatBoost probability ranking; Best literature reproduction model,1
heloc,validation,SCRE-Optimized probability ranking,0.07,1027,947,0,0,0.4841542199126276,0.4841542199126275,0.0,True,True,weights renormalized over available components,False,Best CatBoost probability ranking; Best literature reproduction model,4
heloc,validation,SCRE-Pareto probability ranking,0.07,1027,946,1,0,0.4841923500125284,0.4841542199126275,0.0,True,True,weights renormalized over available components,False,Best CatBoost probability ranking; Best literature reproduction model,3
heloc,validation,Best EBM/monotonic model: EBM,0.07,1021,900,47,6,0.4829068209301565,0.4841542199126275,0.0,False,True,,False,Best CatBoost probability ranking; Best literature reproduction model,7
heloc,validation,V2 final locked policy ranking,0.08,1027,938,9,0,0.4789436588696533,0.4785472005638518,0.0,True,True,same probability ranker as V2 locked manual-review policy,False,Best CatBoost probability ranking; Best literature reproduction model,3
heloc,validation,Best CatBoost probability ranking,0.08,1027,934,13,0,0.4791198625611206,0.4785472005638518,0.0,True,True,,False,Best CatBoost probability ranking; Best literature reproduction model,1
heloc,validation,Best Scorecard probability ranking,0.08,1027,938,9,0,0.4789436588696533,0.4785472005638518,0.0,True,True,,False,Best CatBoost probability ranking; Best literature reproduction model,3
heloc,validation,Best literature reproduction model,0.08,1027,934,13,0,0.4791198625611206,0.4785472005638518,0.0,True,True,Best literature reproduction: CatBoost Balanced proxy,False,Best CatBoost probability ranking; Best literature reproduction model,1
heloc,validation,SCRE-Optimized probability ranking,0.08,1027,947,0,0,0.4785472005638518,0.4785472005638518,0.0,False,True,weights renormalized over available components,False,Best CatBoost probability ranking; Best literature reproduction model,6
heloc,validation,SCRE-Pareto probability ranking,0.08,1027,946,1,0,0.4785912514867186,0.4785472005638518,0.0,True,True,weights renormalized over available components,False,Best CatBoost probability ranking; Best literature reproduction model,5
heloc,validation,Best EBM/monotonic model: EBM,0.08,1021,900,47,6,0.47757808026078147,0.4785472005638518,0.0,False,True,,False,Best CatBoost probability ranking; Best literature reproduction model,7
heloc,validation,V2 final locked policy ranking,0.09,1026,930,17,1,0.4731620962624002,0.4728169500205974,0.0,True,True,same probability ranker as V2 locked manual-review policy,False,Best CatBoost probability ranking; Best literature reproduction model,3
heloc,validation,Best CatBoost probability ranking,0.09,1025,909,38,2,0.4737076499994433,0.4728169500205974,0.0,True,True,,False,Best CatBoost probability ranking; Best literature reproduction model,1
heloc,validation,Best Scorecard probability ranking,0.09,1026,930,17,1,0.4731620962624002,0.4728169500205974,0.0,True,True,,False,Best CatBoost probability ranking; Best literature reproduction model,3
heloc,validation,Best literature reproduction model,0.09,1025,909,38,2,0.4737076499994433,0.4728169500205974,0.0,True,True,Best literature reproduction: CatBoost Balanced proxy,False,Best CatBoost probability ranking; Best literature reproduction model,1
heloc,validation,SCRE-Optimized probability ranking,0.09,1027,947,0,0,0.4728169500205974,0.4728169500205974,0.0,False,True,weights renormalized over available components,False,Best CatBoost probability ranking; Best literature reproduction model,6
heloc,validation,SCRE-Pareto probability ranking,0.09,1027,946,1,0,0.4728670518944075,0.4728169500205974,0.0,True,True,weights renormalized over available components,False,Best CatBoost probability ranking; Best literature reproduction model,5
heloc,validation,Best EBM/monotonic model: EBM,0.09,1021,899,48,6,0.47218232628566975,0.4728169500205974,0.0,False,True,,False,Best CatBoost probability ranking; Best literature reproduction model,7
heloc,validation,V2 final locked policy ranking,0.1,1024,923,24,3,0.46679049870539235,0.4669593605763818,0.0,False,True,same probability ranker as V2 locked manual-review policy,False,Best CatBoost probability ranking; Best literature reproduction model,5
heloc,validation,Best CatBoost probability ranking,0.1,1023,903,44,4,0.46740965889902053,0.4669593605763818,0.0,True,True,,False,Best CatBoost probability ranking; Best literature reproduction model,1
heloc,validation,Best Scorecard probability ranking,0.1,1024,923,24,3,0.46679049870539235,0.4669593605763818,0.0,False,True,,False,Best CatBoost probability ranking; Best literature reproduction model,5
heloc,validation,Best literature reproduction model,0.1,1023,903,44,4,0.46740965889902053,0.4669593605763818,0.0,True,True,Best literature reproduction: CatBoost Balanced proxy,False,Best CatBoost probability ranking; Best literature reproduction model,1
heloc,validation,SCRE-Optimized probability ranking,0.1,1027,947,0,0,0.4669593605763818,0.4669593605763818,0.0,False,True,weights renormalized over available components,False,Best CatBoost probability ranking; Best literature reproduction model,4
heloc,validation,SCRE-Pareto probability ranking,0.1,1027,940,7,0,0.4673533716086907,0.4669593605763818,0.0,True,True,weights renormalized over available components,False,Best CatBoost probability ranking; Best literature reproduction model,3
heloc,validation,Best EBM/monotonic model: EBM,0.1,1021,898,49,6,0.46667792412473263,0.4669593605763818,0.0,False,True,,False,Best CatBoost probability ranking; Best literature reproduction model,7
heloc,validation,V2 final locked policy ranking,0.11,1023,910,37,4,0.46126043054085125,0.4609701399087007,0.0,True,True,same probability ranker as V2 locked manual-review policy,False,SCRE-Pareto probability ranking,4
heloc,validation,Best CatBoost probability ranking,0.11,1020,880,67,7,0.4616190248511549,0.4609701399087007,0.0,True,True,,False,SCRE-Pareto probability ranking,2
heloc,validation,Best Scorecard probability ranking,0.11,1023,910,37,4,0.46126043054085125,0.4609701399087007,0.0,True,True,,False,SCRE-Pareto probability ranking,4
heloc,validation,Best literature reproduction model,0.11,1020,880,67,7,0.4616190248511549,0.4609701399087007,0.0,True,True,Best literature reproduction: CatBoost Balanced proxy,False,SCRE-Pareto probability ranking,2
heloc,validation,SCRE-Optimized probability ranking,0.11,1027,947,0,0,0.4609701399087007,0.4609701399087007,0.0,False,True,weights renormalized over available components,False,SCRE-Pareto probability ranking,7
heloc,validation,SCRE-Pareto probability ranking,0.11,1027,936,11,0,0.4616588686634108,0.4609701399087007,0.0,True,True,weights renormalized over available components,False,SCRE-Pareto probability ranking,1
heloc,validation,Best EBM/monotonic model: EBM,0.11,1021,897,50,6,0.4610612114795715,0.4609701399087007,0.0,True,True,,False,SCRE-Pareto probability ranking,6
heloc,validation,V2 final locked policy ranking,0.12,1022,896,51,5,0.4558349451966473,0.4548448005894814,0.0,True,True,same probability ranker as V2 locked manual-review policy,False,SCRE-Pareto probability ranking,2
heloc,validation,Best CatBoost probability ranking,0.12,1016,861,86,11,0.4552132264898222,0.4548448005894814,0.0,True,True,,False,SCRE-Pareto probability ranking,4
heloc,validation,Best Scorecard probability ranking,0.12,1022,896,51,5,0.4558349451966473,0.4548448005894814,0.0,True,True,,False,SCRE-Pareto probability ranking,2
heloc,validation,Best literature reproduction model,0.12,1016,861,86,11,0.4552132264898222,0.4548448005894814,0.0,True,True,Best literature reproduction: CatBoost Balanced proxy,False,SCRE-Pareto probability ranking,4
heloc,validation,SCRE-Optimized probability ranking,0.12,1027,947,0,0,0.4548448005894814,0.4548448005894814,0.0,False,True,weights renormalized over available components,False,SCRE-Pareto probability ranking,6
heloc,validation,SCRE-Pareto probability ranking,0.12,1026,925,22,1,0.45585797181541865,0.4548448005894814,0.0,True,True,weights renormalized over available components,False,SCRE-Pareto probability ranking,1
heloc,validation,Best EBM/monotonic model: EBM,0.12,1020,897,50,7,0.4547526941143963,0.4548448005894814,0.0,False,True,,False,SCRE-Pareto probability ranking,7
heloc,validation,V2 final locked policy ranking,0.13,1020,875,72,7,0.4504827120381046,0.4485786488721191,0.0,True,True,same probability ranker as V2 locked manual-review policy,False,Best CatBoost probability ranking; Best literature reproduction model,4
heloc,validation,Best CatBoost probability ranking,0.13,1015,834,113,12,0.45105334870558644,0.4485786488721191,0.0,True,True,,False,Best CatBoost probability ranking; Best literature reproduction model,1
heloc,validation,Best Scorecard probability ranking,0.13,1020,875,72,7,0.4504827120381046,0.4485786488721191,0.0,True,True,,False,Best CatBoost probability ranking; Best literature reproduction model,4
heloc,validation,Best literature reproduction model,0.13,1015,834,113,12,0.45105334870558644,0.4485786488721191,0.0,True,True,Best literature reproduction: CatBoost Balanced proxy,False,Best CatBoost probability ranking; Best literature reproduction model,1
heloc,validation,SCRE-Optimized probability ranking,0.13,1027,947,0,0,0.4485786488721191,0.4485786488721191,0.0,False,True,weights renormalized over available components,False,Best CatBoost probability ranking; Best literature reproduction model,7
heloc,validation,SCRE-Pareto probability ranking,0.13,1026,912,35,1,0.4507214477867449,0.4485786488721191,0.0,True,True,weights renormalized over available components,False,Best CatBoost probability ranking; Best literature reproduction model,3
heloc,validation,Best EBM/monotonic model: EBM,0.13,1020,897,50,7,0.44881738462075954,0.4485786488721191,0.0,True,True,,False,Best CatBoost probability ranking; Best literature reproduction model,6
heloc,validation,V2 final locked policy ranking,0.14,1016,849,98,11,0.4446761386395231,0.4421667726962135,0.0,True,True,same probability ranker as V2 locked manual-review policy,False,Best CatBoost probability ranking; Best literature reproduction model,4
heloc,validation,Best CatBoost probability ranking,0.14,1007,783,164,20,0.44555971819702644,0.4421667726962135,0.0,True,True,,False,Best CatBoost probability ranking; Best literature reproduction model,1
heloc,validation,Best Scorecard probability ranking,0.14,1016,849,98,11,0.4446761386395231,0.4421667726962135,0.0,True,True,,False,Best CatBoost probability ranking; Best literature reproduction model,4
heloc,validation,Best literature reproduction model,0.14,1007,783,164,20,0.44555971819702644,0.4421667726962135,0.0,True,True,Best literature reproduction: CatBoost Balanced proxy,False,Best CatBoost probability ranking; Best literature reproduction model,1
heloc,validation,SCRE-Optimized probability ranking,0.14,1027,947,0,0,0.4421667726962135,0.4421667726962135,0.0,False,True,weights renormalized over available components,False,Best CatBoost probability ranking; Best literature reproduction model,7
heloc,validation,SCRE-Pareto probability ranking,0.14,1024,896,51,3,0.4448528545510238,0.4421667726962135,0.0,True,True,weights renormalized over available components,False,Best CatBoost probability ranking; Best literature reproduction model,3
heloc,validation,Best EBM/monotonic model: EBM,0.14,1020,897,50,7,0.4427440446737824,0.4421667726962135,0.0,True,True,,False,Best CatBoost probability ranking; Best literature reproduction model,6
heloc,validation,V2 final locked policy ranking,0.15,1014,819,128,13,0.4404612908993385,0.43560402884558075,0.0,True,True,same probability ranker as V2 locked manual-review policy,False,V2 final locked policy ranking; Best Scorecard probability ranking,1
heloc,validation,Best CatBoost probability ranking,0.15,1000,754,193,27,0.439179927290065,0.43560402884558075,0.0,True,True,,False,V2 final locked policy ranking; Best Scorecard probability ranking,4
heloc,validation,Best Scorecard probability ranking,0.15,1014,819,128,13,0.4404612908993385,0.43560402884558075,0.0,True,True,,False,V2 final locked policy ranking; Best Scorecard probability ranking,1
heloc,validation,Best literature reproduction model,0.15,1000,754,193,27,0.439179927290065,0.43560402884558075,0.0,True,True,Best literature reproduction: CatBoost Balanced proxy,False,V2 final locked policy ranking; Best Scorecard probability ranking,4
heloc,validation,SCRE-Optimized probability ranking,0.15,1027,947,0,0,0.43560402884558075,0.43560402884558075,0.0,False,True,weights renormalized over available components,False,V2 final locked policy ranking; Best Scorecard probability ranking,7
heloc,validation,SCRE-Pareto probability ranking,0.15,1021,870,77,6,0.43944811967340125,0.43560402884558075,0.0,True,True,weights renormalized over available components,False,V2 final locked policy ranking; Best Scorecard probability ranking,3
heloc,validation,Best EBM/monotonic model: EBM,0.15,1020,897,50,7,0.43652780261040586,0.43560402884558075,0.0,True,True,,False,V2 final locked policy ranking; Best Scorecard probability ranking,6
heloc,validation,V2 final locked policy ranking,0.16,1013,801,146,14,0.4358807352728325,0.4288850291889805,0.0,True,True,same probability ranker as V2 locked manual-review policy,False,V2 final locked policy ranking; Best Scorecard probability ranking,1
heloc,validation,Best CatBoost probability ranking,0.16,993,730,217,34,0.4325999903507502,0.4288850291889805,0.0,True,True,,False,V2 final locked policy ranking; Best Scorecard probability ranking,4
heloc,validation,Best Scorecard probability ranking,0.16,1013,801,146,14,0.4358807352728325,0.4288850291889805,0.0,True,True,,False,V2 final locked policy ranking; Best Scorecard probability ranking,1
heloc,validation,Best literature reproduction model,0.16,993,730,217,34,0.4325999903507502,0.4288850291889805,0.0,True,True,Best literature reproduction: CatBoost Balanced proxy,False,V2 final locked policy ranking; Best Scorecard probability ranking,4
heloc,validation,SCRE-Optimized probability ranking,0.16,1027,947,0,0,0.4288850291889805,0.4288850291889805,0.0,False,True,weights renormalized over available components,False,V2 final locked policy ranking; Best Scorecard probability ranking,7
heloc,validation,SCRE-Pareto probability ranking,0.16,1016,844,103,11,0.4332513147102813,0.4288850291889805,0.0,True,True,weights renormalized over available components,False,V2 final locked policy ranking; Best Scorecard probability ranking,3
heloc,validation,Best EBM/monotonic model: EBM,0.16,982,687,260,45,0.43117672600955276,0.4288850291889805,0.0,True,True,,False,V2 final locked policy ranking; Best Scorecard probability ranking,6
heloc,validation,V2 final locked policy ranking,0.17,1008,777,170,19,0.43001794411689304,0.4220041259261971,0.0,True,True,same probability ranker as V2 locked manual-review policy,False,V2 final locked policy ranking; Best Scorecard probability ranking,1
heloc,validation,Best CatBoost probability ranking,0.17,987,704,243,40,0.42695401667460114,0.4220041259261971,0.0,True,True,,False,V2 final locked policy ranking; Best Scorecard probability ranking,4
heloc,validation,Best Scorecard probability ranking,0.17,1008,777,170,19,0.43001794411689304,0.4220041259261971,0.0,True,True,,False,V2 final locked policy ranking; Best Scorecard probability ranking,1
heloc,validation,Best literature reproduction model,0.17,987,704,243,40,0.42695401667460114,0.4220041259261971,0.0,True,True,Best literature reproduction: CatBoost Balanced proxy,False,V2 final locked policy ranking; Best Scorecard probability ranking,4
heloc,validation,SCRE-Optimized probability ranking,0.17,1027,947,0,0,0.4220041259261972,0.4220041259261971,0.0,True,True,weights renormalized over available components,False,V2 final locked policy ranking; Best Scorecard probability ranking,7
heloc,validation,SCRE-Pareto probability ranking,0.17,1014,810,137,13,0.4296334273263266,0.4220041259261971,0.0,True,True,weights renormalized over available components,False,V2 final locked policy ranking; Best Scorecard probability ranking,3
heloc,validation,Best EBM/monotonic model: EBM,0.17,977,667,280,50,0.42572722500946036,0.4220041259261971,0.0,True,True,,False,V2 final locked policy ranking; Best Scorecard probability ranking,6
heloc,validation,V2 final locked policy ranking,0.18,1001,750,197,26,0.42369090864160924,0.4149553957545654,0.0,True,True,same probability ranker as V2 locked manual-review policy,False,SCRE-Pareto probability ranking,2
heloc,validation,Best CatBoost probability ranking,0.18,985,697,250,42,0.4214792299898683,0.4149553957545654,0.0,True,True,,False,SCRE-Pareto probability ranking,4
heloc,validation,Best Scorecard probability ranking,0.18,1001,750,197,26,0.42369090864160924,0.4149553957545654,0.0,True,True,,False,SCRE-Pareto probability ranking,2
heloc,validation,Best literature reproduction model,0.18,985,697,250,42,0.4214792299898683,0.4149553957545654,0.0,True,True,Best literature reproduction: CatBoost Balanced proxy,False,SCRE-Pareto probability ranking,4
heloc,validation,SCRE-Optimized probability ranking,0.18,1027,947,0,0,0.4149553957545654,0.4149553957545654,0.0,False,True,weights renormalized over available components,False,SCRE-Pareto probability ranking,7
heloc,validation,SCRE-Pareto probability ranking,0.18,1009,778,169,18,0.42462994538759985,0.4149553957545654,0.0,True,True,weights renormalized over available components,False,SCRE-Pareto probability ranking,1
heloc,validation,Best EBM/monotonic model: EBM,0.18,977,664,283,50,0.4210962018434774,0.4149553957545654,0.0,True,True,,False,SCRE-Pareto probability ranking,6
heloc,validation,V2 final locked policy ranking,0.19,992,721,226,35,0.41685741803945114,0.40773262286264644,0.0,True,True,same probability ranker as V2 locked manual-review policy,False,SCRE-Pareto probability ranking,4
heloc,validation,Best CatBoost probability ranking,0.19,981,672,275,46,0.4171075837742505,0.40773262286264644,0.0,True,True,,False,SCRE-Pareto probability ranking,2
heloc,validation,Best Scorecard probability ranking,0.19,992,721,226,35,0.41685741803945114,0.40773262286264644,0.0,True,True,,False,SCRE-Pareto probability ranking,4
heloc,validation,Best literature reproduction model,0.19,981,672,275,46,0.4171075837742505,0.40773262286264644,0.0,True,True,Best literature reproduction: CatBoost Balanced proxy,False,SCRE-Pareto probability ranking,2
heloc,validation,SCRE-Optimized probability ranking,0.19,1027,947,0,0,0.4077326228626465,0.40773262286264644,0.0,True,True,weights renormalized over available components,False,SCRE-Pareto probability ranking,7
heloc,validation,SCRE-Pareto probability ranking,0.19,1001,751,196,26,0.4178518268352784,0.40773262286264644,0.0,True,True,weights renormalized over available components,False,SCRE-Pareto probability ranking,1
heloc,validation,Best EBM/monotonic model: EBM,0.19,977,661,286,50,0.4163883572867024,0.40773262286264644,0.0,True,True,,False,SCRE-Pareto probability ranking,6
heloc,validation,V2 final locked policy ranking,0.2,986,704,243,41,0.4103343465045593,0.40032928064842954,0.0,True,True,same probability ranker as V2 locked manual-review policy,False,Best CatBoost probability ranking; Best literature reproduction model,5
heloc,validation,Best CatBoost probability ranking,0.2,979,652,295,48,0.4133738601823708,0.40032928064842954,0.0,True,True,,False,Best CatBoost probability ranking; Best literature reproduction model,1
heloc,validation,Best Scorecard probability ranking,0.2,986,704,243,41,0.4103343465045593,0.40032928064842954,0.0,True,True,,False,Best CatBoost probability ranking; Best literature reproduction model,5
heloc,validation,Best literature reproduction model,0.2,979,652,295,48,0.4133738601823708,0.40032928064842954,0.0,True,True,Best literature reproduction: CatBoost Balanced proxy,False,Best CatBoost probability ranking; Best literature reproduction model,1
heloc,validation,SCRE-Optimized probability ranking,0.2,1027,947,0,0,0.40032928064842954,0.40032928064842954,0.0,False,True,weights renormalized over available components,False,Best CatBoost probability ranking; Best literature reproduction model,7
heloc,validation,SCRE-Pareto probability ranking,0.2,998,729,218,29,0.41324721377912865,0.40032928064842954,0.0,True,True,weights renormalized over available components,False,Best CatBoost probability ranking; Best literature reproduction model,3
heloc,validation,Best EBM/monotonic model: EBM,0.2,977,660,287,50,0.4113475177304965,0.40032928064842954,0.0,True,True,,False,Best CatBoost probability ranking; Best literature reproduction model,4
