dataset,model_family,variant_name,imbalance_strategy,experimental,calibration_type,threshold_policy,selection_split,test_set_used_for_calibration_or_threshold_selection,train_rows,validation_rows,test_rows,validation_roc_auc,validation_pr_auc,validation_brier,validation_ece,probability_calibration_comment,selected_threshold_validation,validation_precision,validation_recall,validation_specificity,validation_f1,validation_expected_cost_FN5_FP1,test_accuracy,test_precision,test_recall,test_specificity,test_f1,test_roc_auc,test_pr_auc,test_brier,test_ece,test_tn,test_fp,test_fn,test_tp,test_expected_cost_FN5_FP1,baseline_catboost_reference_variant,baseline_catboost_precision,baseline_catboost_recall,baseline_catboost_fp,baseline_catboost_cost,delta_fp_vs_baseline_catboost,delta_precision_vs_baseline_catboost,delta_recall_vs_baseline_catboost,delta_cost_vs_baseline_catboost,operational_comment
taiwan,CatBoost,catboost_baseline,baseline CatBoost,False,uncalibrated,default_0_50,validation,False,18000,6000,6000,0.7866456455667092,0.559605049583891,0.1333300274296045,0.01105268620304278,Reference uncalibrated probability.,0.5,0.6824512534818942,0.36925395629238883,0.9512090734003852,0.4792176039119805,4413.0,0.8183333333333334,0.6657342657342658,0.35870384325546345,0.9488551251872459,0.46620959843290893,0.7846999332857179,0.5645652938868492,0.13411806120978428,0.013056457508579426,4434,239,851,476,4494.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.3615994484660462,0.7905048982667672,1852,3242.0,-1613,0.30413481726821956,-0.4318010550113037,1252.0,Precision/FP improve but recall loss is material.
taiwan,CatBoost,catboost_baseline,baseline CatBoost,False,uncalibrated,cost_optimal_FN5_FP1,validation,False,18000,6000,6000,0.7866456455667092,0.559605049583891,0.1333300274296045,0.01105268620304278,Reference uncalibrated probability.,0.145,0.36748871135811045,0.7972871137905049,0.6103145730793923,0.5030908226343319,3166.0,0.645,0.3615994484660462,0.7905048982667672,0.6036807190241815,0.4962157048249764,0.7846999332857179,0.5645652938868492,0.13411806120978428,0.013056457508579426,2821,1852,278,1049,3242.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.3615994484660462,0.7905048982667672,1852,3242.0,0,0.0,0.0,0.0,No clear operational improvement over baseline CatBoost.
taiwan,CatBoost,catboost_baseline,baseline CatBoost,False,uncalibrated,precision_0_40,validation,False,18000,6000,6000,0.7866456455667092,0.559605049583891,0.1333300274296045,0.01105268620304278,Reference uncalibrated probability.,0.17,0.4031236808780076,0.7196684250188395,0.6974106569655467,0.5167748917748919,3274.0,0.6921666666666667,0.391304347826087,0.7053504144687265,0.6884228546971967,0.5033611185802636,0.7846999332857179,0.5645652938868492,0.13411806120978428,0.013056457508579426,3217,1456,391,936,3411.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.3615994484660462,0.7905048982667672,1852,3242.0,-396,0.029704899360040782,-0.08515448379804069,169.0,More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.
taiwan,CatBoost,catboost_baseline,baseline CatBoost,False,uncalibrated,precision_0_45,validation,False,18000,6000,6000,0.7866456455667092,0.559605049583891,0.1333300274296045,0.01105268620304278,Reference uncalibrated probability.,0.21,0.4562334217506631,0.6480783722682742,0.7806548255938369,0.535491905354919,3360.0,0.7445,0.4464099895941727,0.6465712132629993,0.7723090092017976,0.528162511542013,0.7846999332857179,0.5645652938868492,0.13411806120978428,0.013056457508579426,3609,1064,469,858,3409.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.3615994484660462,0.7905048982667672,1852,3242.0,-788,0.08481054112812653,-0.1439336850037679,167.0,More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.
taiwan,CatBoost,catboost_baseline,baseline CatBoost,False,uncalibrated,specificity_0_65,validation,False,18000,6000,6000,0.7866456455667092,0.559605049583891,0.1333300274296045,0.01105268620304278,Reference uncalibrated probability.,0.155,0.38292220113851994,0.760361718161266,0.6520436550395892,0.5093387178192832,3216.0,0.6661666666666667,0.3734082397003745,0.7513187641296156,0.6419858763107211,0.49887415561671244,0.7846999332857179,0.5645652938868492,0.13411806120978428,0.013056457508579426,3000,1673,330,997,3323.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.3615994484660462,0.7905048982667672,1852,3242.0,-179,0.01180879123432832,-0.03918613413715155,81.0,More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.
taiwan,CatBoost,catboost_baseline,baseline CatBoost,False,sigmoid,default_0_50,validation,False,18000,6000,6000,0.7866456455667092,0.559605049583891,0.1333187742886238,0.011243859907154617,Calibration improves Brier but not ECE.,0.5,0.6826923076923077,0.37452901281085155,0.9505670875240745,0.483698296836983,4381.0,0.8188333333333333,0.6671309192200557,0.36096458176337604,0.9488551251872459,0.4684596577017115,0.7846999332857179,0.5645652938868492,0.13411368975238702,0.013724905733624412,4434,239,848,479,4479.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.3615994484660462,0.7905048982667672,1852,3242.0,-1613,0.30553147075400955,-0.42954031650339114,1237.0,Precision/FP improve but recall loss is material.
taiwan,CatBoost,catboost_baseline,baseline CatBoost,False,sigmoid,cost_optimal_FN5_FP1,validation,False,18000,6000,6000,0.7866456455667092,0.559605049583891,0.1333187742886238,0.011243859907154617,Calibration improves Brier but not ECE.,0.15,0.36954992967651196,0.7920120572720422,0.6163064412582924,0.5039558858786862,3173.0,0.6476666666666666,0.3627485176142309,0.7837226827430294,0.6090306013267708,0.4959465903671912,0.7846999332857179,0.5645652938868492,0.13411368975238702,0.013724905733624412,2846,1827,287,1040,3262.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.3615994484660462,0.7905048982667672,1852,3242.0,-25,0.0011490691481846893,-0.006782215523737811,20.0,More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.
taiwan,CatBoost,catboost_baseline,baseline CatBoost,False,sigmoid,precision_0_40,validation,False,18000,6000,6000,0.7866456455667092,0.559605049583891,0.1333187742886238,0.011243859907154617,Calibration improves Brier but not ECE.,0.175,0.4036502546689304,0.7166541070082894,0.6993366145944789,0.5164268259571002,3285.0,0.6931666666666667,0.3918350168350168,0.7015825169555389,0.6907768029103359,0.502835538752363,0.7846999332857179,0.5645652938868492,0.13411368975238702,0.013724905733624412,3228,1445,396,931,3425.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.3615994484660462,0.7905048982667672,1852,3242.0,-407,0.030235568368970622,-0.08892238131122832,183.0,More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.
taiwan,CatBoost,catboost_baseline,baseline CatBoost,False,sigmoid,precision_0_45,validation,False,18000,6000,6000,0.7866456455667092,0.559605049583891,0.1333187742886238,0.011243859907154617,Calibration improves Brier but not ECE.,0.215,0.4574468085106383,0.6480783722682742,0.7817248020543548,0.536326785157468,3355.0,0.7453333333333333,0.4474647151071615,0.6450640542577242,0.7738069762465226,0.528395061728395,0.7846999332857179,0.5645652938868492,0.13411368975238702,0.013724905733624412,3616,1057,471,856,3412.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.3615994484660462,0.7905048982667672,1852,3242.0,-795,0.08586526664111532,-0.145440844009043,170.0,More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.
taiwan,CatBoost,catboost_baseline,baseline CatBoost,False,sigmoid,specificity_0_65,validation,False,18000,6000,6000,0.7866456455667092,0.559605049583891,0.1333187742886238,0.011243859907154617,Calibration improves Brier but not ECE.,0.16,0.3854406130268199,0.7581009796533534,0.6567515514658677,0.5110490220980443,3209.0,0.669,0.37533106318577375,0.747550866616428,0.6466937727369998,0.4997481108312342,0.7846999332857179,0.5645652938868492,0.13411368975238702,0.013724905733624412,3022,1651,335,992,3326.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.3615994484660462,0.7905048982667672,1852,3242.0,-201,0.013731614719727558,-0.042954031650339175,84.0,More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.
taiwan,CatBoost,catboost_baseline,baseline CatBoost,False,isotonic,default_0_50,validation,False,18000,6000,6000,0.790106741238731,0.5503118967746242,0.13183036634650597,2.6145752229922435e-17,Calibration improves validation Brier and ECE.,0.5,0.6824966078697422,0.3790504898266767,0.9499251016477638,0.4874031007751938,4354.0,0.819,0.6652949245541838,0.3654860587792012,0.947785148726728,0.47178988326848253,0.7836066543988934,0.5375669820858844,0.13445705966643526,0.012299060458882146,4429,244,842,485,4454.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.3615994484660462,0.7905048982667672,1852,3242.0,-1608,0.30369547608813763,-0.42501883948756597,1212.0,Precision/FP improve but recall loss is material.
taiwan,CatBoost,catboost_baseline,baseline CatBoost,False,isotonic,cost_optimal_FN5_FP1,validation,False,18000,6000,6000,0.790106741238731,0.5503118967746242,0.13183036634650597,2.6145752229922435e-17,Calibration improves validation Brier and ECE.,0.185,0.3693977591036415,0.7950263752825923,0.6145944789214637,0.5044226631604112,3161.0,0.647,0.36262591177492187,0.7867370007535796,0.6073186389899422,0.4964336661911556,0.7836066543988934,0.5375669820858844,0.13445705966643526,0.012299060458882146,2838,1835,283,1044,3250.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.3615994484660462,0.7905048982667672,1852,3242.0,-17,0.0010264633088756803,-0.0037678975131876236,8.0,More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.
taiwan,CatBoost,catboost_baseline,baseline CatBoost,False,isotonic,precision_0_40,validation,False,18000,6000,6000,0.790106741238731,0.5503118967746242,0.13183036634650597,2.6145752229922435e-17,Calibration improves validation Brier and ECE.,0.205,0.46050510478237505,0.6458176337603617,0.785148726728012,0.5376411543287327,3354.0,0.7481666666666666,0.4513742071881607,0.6435568952524491,0.7778728867964905,0.5305995650823238,0.7836066543988934,0.5375669820858844,0.13445705966643526,0.012299060458882146,3635,1038,473,854,3403.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.3615994484660462,0.7905048982667672,1852,3242.0,-814,0.08977475872211449,-0.1469480030143181,161.0,More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.
taiwan,CatBoost,catboost_baseline,baseline CatBoost,False,isotonic,precision_0_45,validation,False,18000,6000,6000,0.790106741238731,0.5503118967746242,0.13183036634650597,2.6145752229922435e-17,Calibration improves validation Brier and ECE.,0.205,0.46050510478237505,0.6458176337603617,0.785148726728012,0.5376411543287327,3354.0,0.7481666666666666,0.4513742071881607,0.6435568952524491,0.7778728867964905,0.5305995650823238,0.7836066543988934,0.5375669820858844,0.13445705966643526,0.012299060458882146,3635,1038,473,854,3403.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.3615994484660462,0.7905048982667672,1852,3242.0,-814,0.08977475872211449,-0.1469480030143181,161.0,More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.
taiwan,CatBoost,catboost_baseline,baseline CatBoost,False,isotonic,specificity_0_65,validation,False,18000,6000,6000,0.790106741238731,0.5503118967746242,0.13183036634650597,2.6145752229922435e-17,Calibration improves validation Brier and ECE.,0.2,0.3953394937725994,0.7415222305953278,0.6779370853841216,0.5157232704402515,3220.0,0.68,0.3824811732065002,0.7272042200452148,0.6665953349026321,0.5012987012987014,0.7836066543988934,0.5375669820858844,0.13445705966643526,0.012299060458882146,3115,1558,362,965,3368.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.3615994484660462,0.7905048982667672,1852,3242.0,-294,0.020881724740454022,-0.06330067822155239,126.0,More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.
taiwan,CatBoost,catboost_auto_none,auto_class_weights=None,False,uncalibrated,default_0_50,validation,False,18000,6000,6000,0.7866456455667092,0.559605049583891,0.1333300274296045,0.01105268620304278,Reference uncalibrated probability.,0.5,0.6824512534818942,0.36925395629238883,0.9512090734003852,0.4792176039119805,4413.0,0.8183333333333334,0.6657342657342658,0.35870384325546345,0.9488551251872459,0.46620959843290893,0.7846999332857179,0.5645652938868492,0.13411806120978428,0.013056457508579426,4434,239,851,476,4494.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.3615994484660462,0.7905048982667672,1852,3242.0,-1613,0.30413481726821956,-0.4318010550113037,1252.0,Precision/FP improve but recall loss is material.
taiwan,CatBoost,catboost_auto_none,auto_class_weights=None,False,uncalibrated,cost_optimal_FN5_FP1,validation,False,18000,6000,6000,0.7866456455667092,0.559605049583891,0.1333300274296045,0.01105268620304278,Reference uncalibrated probability.,0.145,0.36748871135811045,0.7972871137905049,0.6103145730793923,0.5030908226343319,3166.0,0.645,0.3615994484660462,0.7905048982667672,0.6036807190241815,0.4962157048249764,0.7846999332857179,0.5645652938868492,0.13411806120978428,0.013056457508579426,2821,1852,278,1049,3242.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.3615994484660462,0.7905048982667672,1852,3242.0,0,0.0,0.0,0.0,No clear operational improvement over baseline CatBoost.
taiwan,CatBoost,catboost_auto_none,auto_class_weights=None,False,uncalibrated,precision_0_40,validation,False,18000,6000,6000,0.7866456455667092,0.559605049583891,0.1333300274296045,0.01105268620304278,Reference uncalibrated probability.,0.17,0.4031236808780076,0.7196684250188395,0.6974106569655467,0.5167748917748919,3274.0,0.6921666666666667,0.391304347826087,0.7053504144687265,0.6884228546971967,0.5033611185802636,0.7846999332857179,0.5645652938868492,0.13411806120978428,0.013056457508579426,3217,1456,391,936,3411.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.3615994484660462,0.7905048982667672,1852,3242.0,-396,0.029704899360040782,-0.08515448379804069,169.0,More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.
taiwan,CatBoost,catboost_auto_none,auto_class_weights=None,False,uncalibrated,precision_0_45,validation,False,18000,6000,6000,0.7866456455667092,0.559605049583891,0.1333300274296045,0.01105268620304278,Reference uncalibrated probability.,0.21,0.4562334217506631,0.6480783722682742,0.7806548255938369,0.535491905354919,3360.0,0.7445,0.4464099895941727,0.6465712132629993,0.7723090092017976,0.528162511542013,0.7846999332857179,0.5645652938868492,0.13411806120978428,0.013056457508579426,3609,1064,469,858,3409.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.3615994484660462,0.7905048982667672,1852,3242.0,-788,0.08481054112812653,-0.1439336850037679,167.0,More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.
taiwan,CatBoost,catboost_auto_none,auto_class_weights=None,False,uncalibrated,specificity_0_65,validation,False,18000,6000,6000,0.7866456455667092,0.559605049583891,0.1333300274296045,0.01105268620304278,Reference uncalibrated probability.,0.155,0.38292220113851994,0.760361718161266,0.6520436550395892,0.5093387178192832,3216.0,0.6661666666666667,0.3734082397003745,0.7513187641296156,0.6419858763107211,0.49887415561671244,0.7846999332857179,0.5645652938868492,0.13411806120978428,0.013056457508579426,3000,1673,330,997,3323.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.3615994484660462,0.7905048982667672,1852,3242.0,-179,0.01180879123432832,-0.03918613413715155,81.0,More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.
taiwan,CatBoost,catboost_auto_none,auto_class_weights=None,False,sigmoid,default_0_50,validation,False,18000,6000,6000,0.7866456455667092,0.559605049583891,0.1333187742886238,0.011243859907154617,Calibration improves Brier but not ECE.,0.5,0.6826923076923077,0.37452901281085155,0.9505670875240745,0.483698296836983,4381.0,0.8188333333333333,0.6671309192200557,0.36096458176337604,0.9488551251872459,0.4684596577017115,0.7846999332857179,0.5645652938868492,0.13411368975238702,0.013724905733624412,4434,239,848,479,4479.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.3615994484660462,0.7905048982667672,1852,3242.0,-1613,0.30553147075400955,-0.42954031650339114,1237.0,Precision/FP improve but recall loss is material.
taiwan,CatBoost,catboost_auto_none,auto_class_weights=None,False,sigmoid,cost_optimal_FN5_FP1,validation,False,18000,6000,6000,0.7866456455667092,0.559605049583891,0.1333187742886238,0.011243859907154617,Calibration improves Brier but not ECE.,0.15,0.36954992967651196,0.7920120572720422,0.6163064412582924,0.5039558858786862,3173.0,0.6476666666666666,0.3627485176142309,0.7837226827430294,0.6090306013267708,0.4959465903671912,0.7846999332857179,0.5645652938868492,0.13411368975238702,0.013724905733624412,2846,1827,287,1040,3262.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.3615994484660462,0.7905048982667672,1852,3242.0,-25,0.0011490691481846893,-0.006782215523737811,20.0,More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.
taiwan,CatBoost,catboost_auto_none,auto_class_weights=None,False,sigmoid,precision_0_40,validation,False,18000,6000,6000,0.7866456455667092,0.559605049583891,0.1333187742886238,0.011243859907154617,Calibration improves Brier but not ECE.,0.175,0.4036502546689304,0.7166541070082894,0.6993366145944789,0.5164268259571002,3285.0,0.6931666666666667,0.3918350168350168,0.7015825169555389,0.6907768029103359,0.502835538752363,0.7846999332857179,0.5645652938868492,0.13411368975238702,0.013724905733624412,3228,1445,396,931,3425.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.3615994484660462,0.7905048982667672,1852,3242.0,-407,0.030235568368970622,-0.08892238131122832,183.0,More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.
taiwan,CatBoost,catboost_auto_none,auto_class_weights=None,False,sigmoid,precision_0_45,validation,False,18000,6000,6000,0.7866456455667092,0.559605049583891,0.1333187742886238,0.011243859907154617,Calibration improves Brier but not ECE.,0.215,0.4574468085106383,0.6480783722682742,0.7817248020543548,0.536326785157468,3355.0,0.7453333333333333,0.4474647151071615,0.6450640542577242,0.7738069762465226,0.528395061728395,0.7846999332857179,0.5645652938868492,0.13411368975238702,0.013724905733624412,3616,1057,471,856,3412.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.3615994484660462,0.7905048982667672,1852,3242.0,-795,0.08586526664111532,-0.145440844009043,170.0,More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.
taiwan,CatBoost,catboost_auto_none,auto_class_weights=None,False,sigmoid,specificity_0_65,validation,False,18000,6000,6000,0.7866456455667092,0.559605049583891,0.1333187742886238,0.011243859907154617,Calibration improves Brier but not ECE.,0.16,0.3854406130268199,0.7581009796533534,0.6567515514658677,0.5110490220980443,3209.0,0.669,0.37533106318577375,0.747550866616428,0.6466937727369998,0.4997481108312342,0.7846999332857179,0.5645652938868492,0.13411368975238702,0.013724905733624412,3022,1651,335,992,3326.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.3615994484660462,0.7905048982667672,1852,3242.0,-201,0.013731614719727558,-0.042954031650339175,84.0,More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.
taiwan,CatBoost,catboost_auto_none,auto_class_weights=None,False,isotonic,default_0_50,validation,False,18000,6000,6000,0.790106741238731,0.5503118967746242,0.13183036634650597,2.6145752229922435e-17,Calibration improves validation Brier and ECE.,0.5,0.6824966078697422,0.3790504898266767,0.9499251016477638,0.4874031007751938,4354.0,0.819,0.6652949245541838,0.3654860587792012,0.947785148726728,0.47178988326848253,0.7836066543988934,0.5375669820858844,0.13445705966643526,0.012299060458882146,4429,244,842,485,4454.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.3615994484660462,0.7905048982667672,1852,3242.0,-1608,0.30369547608813763,-0.42501883948756597,1212.0,Precision/FP improve but recall loss is material.
taiwan,CatBoost,catboost_auto_none,auto_class_weights=None,False,isotonic,cost_optimal_FN5_FP1,validation,False,18000,6000,6000,0.790106741238731,0.5503118967746242,0.13183036634650597,2.6145752229922435e-17,Calibration improves validation Brier and ECE.,0.185,0.3693977591036415,0.7950263752825923,0.6145944789214637,0.5044226631604112,3161.0,0.647,0.36262591177492187,0.7867370007535796,0.6073186389899422,0.4964336661911556,0.7836066543988934,0.5375669820858844,0.13445705966643526,0.012299060458882146,2838,1835,283,1044,3250.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.3615994484660462,0.7905048982667672,1852,3242.0,-17,0.0010264633088756803,-0.0037678975131876236,8.0,More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.
taiwan,CatBoost,catboost_auto_none,auto_class_weights=None,False,isotonic,precision_0_40,validation,False,18000,6000,6000,0.790106741238731,0.5503118967746242,0.13183036634650597,2.6145752229922435e-17,Calibration improves validation Brier and ECE.,0.205,0.46050510478237505,0.6458176337603617,0.785148726728012,0.5376411543287327,3354.0,0.7481666666666666,0.4513742071881607,0.6435568952524491,0.7778728867964905,0.5305995650823238,0.7836066543988934,0.5375669820858844,0.13445705966643526,0.012299060458882146,3635,1038,473,854,3403.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.3615994484660462,0.7905048982667672,1852,3242.0,-814,0.08977475872211449,-0.1469480030143181,161.0,More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.
taiwan,CatBoost,catboost_auto_none,auto_class_weights=None,False,isotonic,precision_0_45,validation,False,18000,6000,6000,0.790106741238731,0.5503118967746242,0.13183036634650597,2.6145752229922435e-17,Calibration improves validation Brier and ECE.,0.205,0.46050510478237505,0.6458176337603617,0.785148726728012,0.5376411543287327,3354.0,0.7481666666666666,0.4513742071881607,0.6435568952524491,0.7778728867964905,0.5305995650823238,0.7836066543988934,0.5375669820858844,0.13445705966643526,0.012299060458882146,3635,1038,473,854,3403.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.3615994484660462,0.7905048982667672,1852,3242.0,-814,0.08977475872211449,-0.1469480030143181,161.0,More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.
taiwan,CatBoost,catboost_auto_none,auto_class_weights=None,False,isotonic,specificity_0_65,validation,False,18000,6000,6000,0.790106741238731,0.5503118967746242,0.13183036634650597,2.6145752229922435e-17,Calibration improves validation Brier and ECE.,0.2,0.3953394937725994,0.7415222305953278,0.6779370853841216,0.5157232704402515,3220.0,0.68,0.3824811732065002,0.7272042200452148,0.6665953349026321,0.5012987012987014,0.7836066543988934,0.5375669820858844,0.13445705966643526,0.012299060458882146,3115,1558,362,965,3368.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.3615994484660462,0.7905048982667672,1852,3242.0,-294,0.020881724740454022,-0.06330067822155239,126.0,More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.
taiwan,CatBoost,catboost_auto_balanced,auto_class_weights='Balanced',False,uncalibrated,default_0_50,validation,False,18000,6000,6000,0.7852743501888625,0.5595245358249188,0.17561420716234785,0.19211661008241082,Reference uncalibrated probability.,0.5,0.4711211778029445,0.6269781461944235,0.8001283971752622,0.5379890074361461,3409.0,0.7566666666666667,0.4629113218070273,0.6254709871891485,0.7939225337042585,0.532051282051282,0.782774459444183,0.5611587350156215,0.17764002422217565,0.19437530492752886,3710,963,497,830,3448.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.3615994484660462,0.7905048982667672,1852,3242.0,-889,0.10131187334098113,-0.16503391107761867,206.0,More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.
taiwan,CatBoost,catboost_auto_balanced,auto_class_weights='Balanced',False,uncalibrated,cost_optimal_FN5_FP1,validation,False,18000,6000,6000,0.7852743501888625,0.5595245358249188,0.17561420716234785,0.19211661008241082,Reference uncalibrated probability.,0.36,0.3612051455653351,0.8040693293142427,0.5961908838005564,0.49848166316281245,3187.0,0.638,0.3572152754308888,0.7965335342878673,0.5929809544190028,0.4932337844143723,0.782774459444183,0.5611587350156215,0.17764002422217565,0.19437530492752886,2771,1902,270,1057,3252.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.3615994484660462,0.7905048982667672,1852,3242.0,50,-0.004384173035157368,0.006028636021100153,10.0,Weighting mainly increases recall and may worsen FP burden.
taiwan,CatBoost,catboost_auto_balanced,auto_class_weights='Balanced',False,uncalibrated,precision_0_40,validation,False,18000,6000,6000,0.7852743501888625,0.5595245358249188,0.17561420716234785,0.19211661008241082,Reference uncalibrated probability.,0.43,0.42264321154713574,0.706103993971364,0.7260860261074257,0.5287810383747178,3230.0,0.7115,0.40949820788530467,0.6887716654107008,0.7179542050074899,0.5136274234335487,0.782774459444183,0.5611587350156215,0.17764002422217565,0.19437530492752886,3355,1318,413,914,3383.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.3615994484660462,0.7905048982667672,1852,3242.0,-534,0.047898759419258474,-0.10173323285606639,141.0,More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.
taiwan,CatBoost,catboost_auto_balanced,auto_class_weights='Balanced',False,uncalibrated,precision_0_45,validation,False,18000,6000,6000,0.7852743501888625,0.5595245358249188,0.17561420716234785,0.19211661008241082,Reference uncalibrated probability.,0.47,0.45066803699897223,0.6608892238131123,0.7712390327412797,0.5358997861289337,3319.0,0.7375,0.4373104145601618,0.651846269781462,0.7618232398887225,0.5234493192133132,0.782774459444183,0.5611587350156215,0.17764002422217565,0.19437530492752886,3560,1113,462,865,3423.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.3615994484660462,0.7905048982667672,1852,3242.0,-739,0.0757109660941156,-0.1386586284853052,181.0,More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.
taiwan,CatBoost,catboost_auto_balanced,auto_class_weights='Balanced',False,uncalibrated,specificity_0_65,validation,False,18000,6000,6000,0.7852743501888625,0.5595245358249188,0.17561420716234785,0.19211661008241082,Reference uncalibrated probability.,0.43,0.42264321154713574,0.706103993971364,0.7260860261074257,0.5287810383747178,3230.0,0.7115,0.40949820788530467,0.6887716654107008,0.7179542050074899,0.5136274234335487,0.782774459444183,0.5611587350156215,0.17764002422217565,0.19437530492752886,3355,1318,413,914,3383.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.3615994484660462,0.7905048982667672,1852,3242.0,-534,0.047898759419258474,-0.10173323285606639,141.0,More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.
taiwan,CatBoost,catboost_auto_balanced,auto_class_weights='Balanced',False,sigmoid,default_0_50,validation,False,18000,6000,6000,0.7852743501888625,0.5595245358249188,0.1336830254299561,0.009310567016674551,Calibration improves validation Brier and ECE.,0.5,0.6662087912087912,0.3654860587792012,0.9479991440188316,0.4720194647201947,4453.0,0.8191666666666667,0.6644021739130435,0.36850037678975134,0.9471431628504173,0.47406689287445464,0.782774459444183,0.5611587350156215,0.13456368024751425,0.012912723041554415,4426,247,838,489,4437.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.3615994484660462,0.7905048982667672,1852,3242.0,-1605,0.30280272544699727,-0.42200452147701584,1195.0,Precision/FP improve but recall loss is material.
taiwan,CatBoost,catboost_auto_balanced,auto_class_weights='Balanced',False,sigmoid,cost_optimal_FN5_FP1,validation,False,18000,6000,6000,0.7852743501888625,0.5595245358249188,0.1336830254299561,0.009310567016674551,Calibration improves validation Brier and ECE.,0.145,0.35440550278414673,0.8153730218538056,0.5782152792638562,0.49406392694063933,3196.0,0.626,0.3504078303425775,0.8093443858327054,0.5739353734217847,0.48907103825136616,0.782774459444183,0.5611587350156215,0.13456368024751425,0.012912723041554415,2682,1991,253,1074,3256.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.3615994484660462,0.7905048982667672,1852,3242.0,139,-0.011191618123468694,0.01883948756593823,14.0,Weighting mainly increases recall and may worsen FP burden.
