dataset,model_family,variant_name,imbalance_strategy,experimental,calibration_type,threshold_policy,selection_split,test_set_used_for_calibration_or_threshold_selection,train_rows,validation_rows,test_rows,validation_roc_auc,validation_pr_auc,validation_brier,validation_ece,probability_calibration_comment,selected_threshold_validation,validation_precision,validation_recall,validation_specificity,validation_f1,validation_expected_cost_FN5_FP1,test_accuracy,test_precision,test_recall,test_specificity,test_f1,test_roc_auc,test_pr_auc,test_brier,test_ece,test_tn,test_fp,test_fn,test_tp,test_expected_cost_FN5_FP1,baseline_catboost_reference_variant,baseline_catboost_precision,baseline_catboost_recall,baseline_catboost_fp,baseline_catboost_cost,delta_fp_vs_baseline_catboost,delta_precision_vs_baseline_catboost,delta_recall_vs_baseline_catboost,delta_cost_vs_baseline_catboost,operational_comment
heloc,CatBoost,catboost_baseline,baseline CatBoost,False,uncalibrated,default_0_50,validation,False,5922,1974,1975,0.8038750978079703,0.8000811547734793,0.1803555340356145,0.019158682913405067,Reference uncalibrated probability.,0.5,0.735266604303087,0.7653359298928919,0.7011615628299894,0.75,1488.0,0.7316455696202532,0.7305555555555555,0.7675097276264592,0.6927138331573389,0.7485768500948766,0.8043134370672901,0.8109210726618248,0.1800462707161693,0.021453341923965332,656,291,239,789,1486.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.5523446019629226,0.9854085603112841,821,896.0,-530,0.17821095359263295,-0.2178988326848249,590.0,Precision/FP improve but recall loss is material.
heloc,CatBoost,catboost_baseline,baseline CatBoost,False,uncalibrated,cost_optimal_FN5_FP1,validation,False,5922,1974,1975,0.8038750978079703,0.8000811547734793,0.1803555340356145,0.019158682913405067,Reference uncalibrated probability.,0.125,0.5536784741144414,0.9892891918208374,0.1351636747624076,0.7099930118798042,874.0,0.5767088607594937,0.5523446019629226,0.9854085603112841,0.133051742344245,0.7078965758211041,0.8043134370672901,0.8109210726618248,0.1800462707161693,0.021453341923965332,126,821,15,1013,896.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.5523446019629226,0.9854085603112841,821,896.0,0,0.0,0.0,0.0,No clear operational improvement over baseline CatBoost.
heloc,CatBoost,catboost_baseline,baseline CatBoost,False,uncalibrated,precision_0_40,validation,False,5922,1974,1975,0.8038750978079703,0.8000811547734793,0.1803555340356145,0.019158682913405067,Reference uncalibrated probability.,0.125,0.5536784741144414,0.9892891918208374,0.1351636747624076,0.7099930118798042,874.0,0.5767088607594937,0.5523446019629226,0.9854085603112841,0.133051742344245,0.7078965758211041,0.8043134370672901,0.8109210726618248,0.1800462707161693,0.021453341923965332,126,821,15,1013,896.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.5523446019629226,0.9854085603112841,821,896.0,0,0.0,0.0,0.0,No clear operational improvement over baseline CatBoost.
heloc,CatBoost,catboost_baseline,baseline CatBoost,False,uncalibrated,precision_0_45,validation,False,5922,1974,1975,0.8038750978079703,0.8000811547734793,0.1803555340356145,0.019158682913405067,Reference uncalibrated probability.,0.125,0.5536784741144414,0.9892891918208374,0.1351636747624076,0.7099930118798042,874.0,0.5767088607594937,0.5523446019629226,0.9854085603112841,0.133051742344245,0.7078965758211041,0.8043134370672901,0.8109210726618248,0.1800462707161693,0.021453341923965332,126,821,15,1013,896.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.5523446019629226,0.9854085603112841,821,896.0,0,0.0,0.0,0.0,No clear operational improvement over baseline CatBoost.
heloc,CatBoost,catboost_baseline,baseline CatBoost,False,uncalibrated,specificity_0_65,validation,False,5922,1974,1975,0.8038750978079703,0.8000811547734793,0.1803555340356145,0.019158682913405067,Reference uncalibrated probability.,0.44,0.7150304083405734,0.801363193768257,0.6536430834213305,0.7557392102846648,1348.0,0.7311392405063292,0.7104149026248942,0.816147859922179,0.6388595564941922,0.7596197374377546,0.8043134370672901,0.8109210726618248,0.1800462707161693,0.021453341923965332,605,342,189,839,1287.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.5523446019629226,0.9854085603112841,821,896.0,-479,0.15807030066197159,-0.16926070038910512,391.0,More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.
heloc,CatBoost,catboost_baseline,baseline CatBoost,False,sigmoid,default_0_50,validation,False,5922,1974,1975,0.8038750978079703,0.8000811547734793,0.1802388570234289,0.016085321137448486,Calibration improves validation Brier and ECE.,0.5,0.7317298797409806,0.7702044790652386,0.6937697993664202,0.7504743833017078,1470.0,0.7321518987341772,0.72910927456382,0.7723735408560312,0.6884899683210137,0.7501180916391119,0.8043134370672901,0.8109210726618248,0.1800428911401449,0.013784851809428258,652,295,234,794,1465.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.5523446019629226,0.9854085603112841,821,896.0,-526,0.17676467260089745,-0.21303501945525294,569.0,Precision/FP improve but recall loss is material.
heloc,CatBoost,catboost_baseline,baseline CatBoost,False,sigmoid,cost_optimal_FN5_FP1,validation,False,5922,1974,1975,0.8038750978079703,0.8000811547734793,0.1802388570234289,0.016085321137448486,Calibration improves validation Brier and ECE.,0.14,0.5546448087431693,0.9883154819863681,0.13938753959873285,0.7105355267763388,875.0,0.5767088607594937,0.5523446019629226,0.9854085603112841,0.133051742344245,0.7078965758211041,0.8043134370672901,0.8109210726618248,0.1800428911401449,0.013784851809428258,126,821,15,1013,896.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.5523446019629226,0.9854085603112841,821,896.0,0,0.0,0.0,0.0,No clear operational improvement over baseline CatBoost.
heloc,CatBoost,catboost_baseline,baseline CatBoost,False,sigmoid,precision_0_40,validation,False,5922,1974,1975,0.8038750978079703,0.8000811547734793,0.1802388570234289,0.016085321137448486,Calibration improves validation Brier and ECE.,0.14,0.5546448087431693,0.9883154819863681,0.13938753959873285,0.7105355267763388,875.0,0.5767088607594937,0.5523446019629226,0.9854085603112841,0.133051742344245,0.7078965758211041,0.8043134370672901,0.8109210726618248,0.1800428911401449,0.013784851809428258,126,821,15,1013,896.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.5523446019629226,0.9854085603112841,821,896.0,0,0.0,0.0,0.0,No clear operational improvement over baseline CatBoost.
heloc,CatBoost,catboost_baseline,baseline CatBoost,False,sigmoid,precision_0_45,validation,False,5922,1974,1975,0.8038750978079703,0.8000811547734793,0.1802388570234289,0.016085321137448486,Calibration improves validation Brier and ECE.,0.14,0.5546448087431693,0.9883154819863681,0.13938753959873285,0.7105355267763388,875.0,0.5767088607594937,0.5523446019629226,0.9854085603112841,0.133051742344245,0.7078965758211041,0.8043134370672901,0.8109210726618248,0.1800428911401449,0.013784851809428258,126,821,15,1013,896.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.5523446019629226,0.9854085603112841,821,896.0,0,0.0,0.0,0.0,No clear operational improvement over baseline CatBoost.
heloc,CatBoost,catboost_baseline,baseline CatBoost,False,sigmoid,specificity_0_65,validation,False,5922,1974,1975,0.8038750978079703,0.8000811547734793,0.1802388570234289,0.016085321137448486,Calibration improves validation Brier and ECE.,0.445,0.7145328719723183,0.804284323271665,0.6515311510031679,0.7567567567567567,1335.0,0.7311392405063292,0.7097046413502109,0.8180933852140078,0.6367476240760296,0.7600542250338908,0.8043134370672901,0.8109210726618248,0.1800428911401449,0.013784851809428258,603,344,187,841,1279.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.5523446019629226,0.9854085603112841,821,896.0,-477,0.15736003938728838,-0.16731517509727634,383.0,More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.
heloc,CatBoost,catboost_baseline,baseline CatBoost,False,isotonic,default_0_50,validation,False,5922,1974,1975,0.8085421188625178,0.796250254026391,0.17732858148648342,1.1360944831523892e-16,Calibration improves validation Brier and ECE.,0.5,0.7485493230174082,0.75365141187926,0.7254487856388595,0.7510917030567686,1525.0,0.7281012658227848,0.7335870599429115,0.75,0.7043294614572334,0.7417027417027418,0.8025302100838609,0.7951406232790449,0.1814690921969097,0.020011152503512195,667,280,257,771,1565.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.5523446019629226,0.9854085603112841,821,896.0,-541,0.18124245797998895,-0.2354085603112841,669.0,Precision/FP improve but recall loss is material.
heloc,CatBoost,catboost_baseline,baseline CatBoost,False,isotonic,cost_optimal_FN5_FP1,validation,False,5922,1974,1975,0.8085421188625178,0.796250254026391,0.17732858148648342,1.1360944831523892e-16,Calibration improves validation Brier and ECE.,0.165,0.5552516411378556,0.9883154819863681,0.14149947201689547,0.7110332749562173,873.0,0.5777215189873418,0.5529475982532751,0.9854085603112841,0.1351636747624076,0.7083916083916084,0.8025302100838609,0.7951406232790449,0.1814690921969097,0.020011152503512195,128,819,15,1013,894.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.5523446019629226,0.9854085603112841,821,896.0,-2,0.0006029962903525421,0.0,-2.0,More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.
heloc,CatBoost,catboost_baseline,baseline CatBoost,False,isotonic,precision_0_40,validation,False,5922,1974,1975,0.8085421188625178,0.796250254026391,0.17732858148648342,1.1360944831523892e-16,Calibration improves validation Brier and ECE.,0.165,0.5552516411378556,0.9883154819863681,0.14149947201689547,0.7110332749562173,873.0,0.5777215189873418,0.5529475982532751,0.9854085603112841,0.1351636747624076,0.7083916083916084,0.8025302100838609,0.7951406232790449,0.1814690921969097,0.020011152503512195,128,819,15,1013,894.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.5523446019629226,0.9854085603112841,821,896.0,-2,0.0006029962903525421,0.0,-2.0,More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.
heloc,CatBoost,catboost_baseline,baseline CatBoost,False,isotonic,precision_0_45,validation,False,5922,1974,1975,0.8085421188625178,0.796250254026391,0.17732858148648342,1.1360944831523892e-16,Calibration improves validation Brier and ECE.,0.165,0.5552516411378556,0.9883154819863681,0.14149947201689547,0.7110332749562173,873.0,0.5777215189873418,0.5529475982532751,0.9854085603112841,0.1351636747624076,0.7083916083916084,0.8025302100838609,0.7951406232790449,0.1814690921969097,0.020011152503512195,128,819,15,1013,894.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.5523446019629226,0.9854085603112841,821,896.0,-2,0.0006029962903525421,0.0,-2.0,More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.
heloc,CatBoost,catboost_baseline,baseline CatBoost,False,isotonic,specificity_0_65,validation,False,5922,1974,1975,0.8085421188625178,0.796250254026391,0.17732858148648342,1.1360944831523892e-16,Calibration improves validation Brier and ECE.,0.5,0.7485493230174082,0.75365141187926,0.7254487856388595,0.7510917030567686,1525.0,0.7281012658227848,0.7335870599429115,0.75,0.7043294614572334,0.7417027417027418,0.8025302100838609,0.7951406232790449,0.1814690921969097,0.020011152503512195,667,280,257,771,1565.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.5523446019629226,0.9854085603112841,821,896.0,-541,0.18124245797998895,-0.2354085603112841,669.0,Precision/FP improve but recall loss is material.
heloc,CatBoost,catboost_auto_none,auto_class_weights=None,False,uncalibrated,default_0_50,validation,False,5922,1974,1975,0.8038750978079703,0.8000811547734793,0.1803555340356145,0.019158682913405067,Reference uncalibrated probability.,0.5,0.735266604303087,0.7653359298928919,0.7011615628299894,0.75,1488.0,0.7316455696202532,0.7305555555555555,0.7675097276264592,0.6927138331573389,0.7485768500948766,0.8043134370672901,0.8109210726618248,0.1800462707161693,0.021453341923965332,656,291,239,789,1486.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.5523446019629226,0.9854085603112841,821,896.0,-530,0.17821095359263295,-0.2178988326848249,590.0,Precision/FP improve but recall loss is material.
heloc,CatBoost,catboost_auto_none,auto_class_weights=None,False,uncalibrated,cost_optimal_FN5_FP1,validation,False,5922,1974,1975,0.8038750978079703,0.8000811547734793,0.1803555340356145,0.019158682913405067,Reference uncalibrated probability.,0.125,0.5536784741144414,0.9892891918208374,0.1351636747624076,0.7099930118798042,874.0,0.5767088607594937,0.5523446019629226,0.9854085603112841,0.133051742344245,0.7078965758211041,0.8043134370672901,0.8109210726618248,0.1800462707161693,0.021453341923965332,126,821,15,1013,896.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.5523446019629226,0.9854085603112841,821,896.0,0,0.0,0.0,0.0,No clear operational improvement over baseline CatBoost.
heloc,CatBoost,catboost_auto_none,auto_class_weights=None,False,uncalibrated,precision_0_40,validation,False,5922,1974,1975,0.8038750978079703,0.8000811547734793,0.1803555340356145,0.019158682913405067,Reference uncalibrated probability.,0.125,0.5536784741144414,0.9892891918208374,0.1351636747624076,0.7099930118798042,874.0,0.5767088607594937,0.5523446019629226,0.9854085603112841,0.133051742344245,0.7078965758211041,0.8043134370672901,0.8109210726618248,0.1800462707161693,0.021453341923965332,126,821,15,1013,896.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.5523446019629226,0.9854085603112841,821,896.0,0,0.0,0.0,0.0,No clear operational improvement over baseline CatBoost.
heloc,CatBoost,catboost_auto_none,auto_class_weights=None,False,uncalibrated,precision_0_45,validation,False,5922,1974,1975,0.8038750978079703,0.8000811547734793,0.1803555340356145,0.019158682913405067,Reference uncalibrated probability.,0.125,0.5536784741144414,0.9892891918208374,0.1351636747624076,0.7099930118798042,874.0,0.5767088607594937,0.5523446019629226,0.9854085603112841,0.133051742344245,0.7078965758211041,0.8043134370672901,0.8109210726618248,0.1800462707161693,0.021453341923965332,126,821,15,1013,896.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.5523446019629226,0.9854085603112841,821,896.0,0,0.0,0.0,0.0,No clear operational improvement over baseline CatBoost.
heloc,CatBoost,catboost_auto_none,auto_class_weights=None,False,uncalibrated,specificity_0_65,validation,False,5922,1974,1975,0.8038750978079703,0.8000811547734793,0.1803555340356145,0.019158682913405067,Reference uncalibrated probability.,0.44,0.7150304083405734,0.801363193768257,0.6536430834213305,0.7557392102846648,1348.0,0.7311392405063292,0.7104149026248942,0.816147859922179,0.6388595564941922,0.7596197374377546,0.8043134370672901,0.8109210726618248,0.1800462707161693,0.021453341923965332,605,342,189,839,1287.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.5523446019629226,0.9854085603112841,821,896.0,-479,0.15807030066197159,-0.16926070038910512,391.0,More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.
heloc,CatBoost,catboost_auto_none,auto_class_weights=None,False,sigmoid,default_0_50,validation,False,5922,1974,1975,0.8038750978079703,0.8000811547734793,0.1802388570234289,0.016085321137448486,Calibration improves validation Brier and ECE.,0.5,0.7317298797409806,0.7702044790652386,0.6937697993664202,0.7504743833017078,1470.0,0.7321518987341772,0.72910927456382,0.7723735408560312,0.6884899683210137,0.7501180916391119,0.8043134370672901,0.8109210726618248,0.1800428911401449,0.013784851809428258,652,295,234,794,1465.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.5523446019629226,0.9854085603112841,821,896.0,-526,0.17676467260089745,-0.21303501945525294,569.0,Precision/FP improve but recall loss is material.
heloc,CatBoost,catboost_auto_none,auto_class_weights=None,False,sigmoid,cost_optimal_FN5_FP1,validation,False,5922,1974,1975,0.8038750978079703,0.8000811547734793,0.1802388570234289,0.016085321137448486,Calibration improves validation Brier and ECE.,0.14,0.5546448087431693,0.9883154819863681,0.13938753959873285,0.7105355267763388,875.0,0.5767088607594937,0.5523446019629226,0.9854085603112841,0.133051742344245,0.7078965758211041,0.8043134370672901,0.8109210726618248,0.1800428911401449,0.013784851809428258,126,821,15,1013,896.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.5523446019629226,0.9854085603112841,821,896.0,0,0.0,0.0,0.0,No clear operational improvement over baseline CatBoost.
heloc,CatBoost,catboost_auto_none,auto_class_weights=None,False,sigmoid,precision_0_40,validation,False,5922,1974,1975,0.8038750978079703,0.8000811547734793,0.1802388570234289,0.016085321137448486,Calibration improves validation Brier and ECE.,0.14,0.5546448087431693,0.9883154819863681,0.13938753959873285,0.7105355267763388,875.0,0.5767088607594937,0.5523446019629226,0.9854085603112841,0.133051742344245,0.7078965758211041,0.8043134370672901,0.8109210726618248,0.1800428911401449,0.013784851809428258,126,821,15,1013,896.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.5523446019629226,0.9854085603112841,821,896.0,0,0.0,0.0,0.0,No clear operational improvement over baseline CatBoost.
heloc,CatBoost,catboost_auto_none,auto_class_weights=None,False,sigmoid,precision_0_45,validation,False,5922,1974,1975,0.8038750978079703,0.8000811547734793,0.1802388570234289,0.016085321137448486,Calibration improves validation Brier and ECE.,0.14,0.5546448087431693,0.9883154819863681,0.13938753959873285,0.7105355267763388,875.0,0.5767088607594937,0.5523446019629226,0.9854085603112841,0.133051742344245,0.7078965758211041,0.8043134370672901,0.8109210726618248,0.1800428911401449,0.013784851809428258,126,821,15,1013,896.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.5523446019629226,0.9854085603112841,821,896.0,0,0.0,0.0,0.0,No clear operational improvement over baseline CatBoost.
heloc,CatBoost,catboost_auto_none,auto_class_weights=None,False,sigmoid,specificity_0_65,validation,False,5922,1974,1975,0.8038750978079703,0.8000811547734793,0.1802388570234289,0.016085321137448486,Calibration improves validation Brier and ECE.,0.445,0.7145328719723183,0.804284323271665,0.6515311510031679,0.7567567567567567,1335.0,0.7311392405063292,0.7097046413502109,0.8180933852140078,0.6367476240760296,0.7600542250338908,0.8043134370672901,0.8109210726618248,0.1800428911401449,0.013784851809428258,603,344,187,841,1279.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.5523446019629226,0.9854085603112841,821,896.0,-477,0.15736003938728838,-0.16731517509727634,383.0,More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.
heloc,CatBoost,catboost_auto_none,auto_class_weights=None,False,isotonic,default_0_50,validation,False,5922,1974,1975,0.8085421188625178,0.796250254026391,0.17732858148648342,1.1360944831523892e-16,Calibration improves validation Brier and ECE.,0.5,0.7485493230174082,0.75365141187926,0.7254487856388595,0.7510917030567686,1525.0,0.7281012658227848,0.7335870599429115,0.75,0.7043294614572334,0.7417027417027418,0.8025302100838609,0.7951406232790449,0.1814690921969097,0.020011152503512195,667,280,257,771,1565.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.5523446019629226,0.9854085603112841,821,896.0,-541,0.18124245797998895,-0.2354085603112841,669.0,Precision/FP improve but recall loss is material.
heloc,CatBoost,catboost_auto_none,auto_class_weights=None,False,isotonic,cost_optimal_FN5_FP1,validation,False,5922,1974,1975,0.8085421188625178,0.796250254026391,0.17732858148648342,1.1360944831523892e-16,Calibration improves validation Brier and ECE.,0.165,0.5552516411378556,0.9883154819863681,0.14149947201689547,0.7110332749562173,873.0,0.5777215189873418,0.5529475982532751,0.9854085603112841,0.1351636747624076,0.7083916083916084,0.8025302100838609,0.7951406232790449,0.1814690921969097,0.020011152503512195,128,819,15,1013,894.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.5523446019629226,0.9854085603112841,821,896.0,-2,0.0006029962903525421,0.0,-2.0,More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.
heloc,CatBoost,catboost_auto_none,auto_class_weights=None,False,isotonic,precision_0_40,validation,False,5922,1974,1975,0.8085421188625178,0.796250254026391,0.17732858148648342,1.1360944831523892e-16,Calibration improves validation Brier and ECE.,0.165,0.5552516411378556,0.9883154819863681,0.14149947201689547,0.7110332749562173,873.0,0.5777215189873418,0.5529475982532751,0.9854085603112841,0.1351636747624076,0.7083916083916084,0.8025302100838609,0.7951406232790449,0.1814690921969097,0.020011152503512195,128,819,15,1013,894.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.5523446019629226,0.9854085603112841,821,896.0,-2,0.0006029962903525421,0.0,-2.0,More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.
heloc,CatBoost,catboost_auto_none,auto_class_weights=None,False,isotonic,precision_0_45,validation,False,5922,1974,1975,0.8085421188625178,0.796250254026391,0.17732858148648342,1.1360944831523892e-16,Calibration improves validation Brier and ECE.,0.165,0.5552516411378556,0.9883154819863681,0.14149947201689547,0.7110332749562173,873.0,0.5777215189873418,0.5529475982532751,0.9854085603112841,0.1351636747624076,0.7083916083916084,0.8025302100838609,0.7951406232790449,0.1814690921969097,0.020011152503512195,128,819,15,1013,894.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.5523446019629226,0.9854085603112841,821,896.0,-2,0.0006029962903525421,0.0,-2.0,More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.
heloc,CatBoost,catboost_auto_none,auto_class_weights=None,False,isotonic,specificity_0_65,validation,False,5922,1974,1975,0.8085421188625178,0.796250254026391,0.17732858148648342,1.1360944831523892e-16,Calibration improves validation Brier and ECE.,0.5,0.7485493230174082,0.75365141187926,0.7254487856388595,0.7510917030567686,1525.0,0.7281012658227848,0.7335870599429115,0.75,0.7043294614572334,0.7417027417027418,0.8025302100838609,0.7951406232790449,0.1814690921969097,0.020011152503512195,667,280,257,771,1565.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.5523446019629226,0.9854085603112841,821,896.0,-541,0.18124245797998895,-0.2354085603112841,669.0,Precision/FP improve but recall loss is material.
heloc,CatBoost,catboost_auto_balanced,auto_class_weights='Balanced',False,uncalibrated,default_0_50,validation,False,5922,1974,1975,0.8037630234975616,0.7998968641569963,0.18046936819352966,0.028341903208916594,Reference uncalibrated probability.,0.5,0.741779497098646,0.7468354430379747,0.7180570221752904,0.7442988840368753,1567.0,0.7311392405063292,0.736441484300666,0.7529182879377432,0.7074973600844773,0.7445887445887447,0.8017854868332928,0.8086179460042939,0.1812768438091222,0.019907967703007755,670,277,254,774,1547.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.5523446019629226,0.9854085603112841,821,896.0,-544,0.18409688233774346,-0.23249027237354092,651.0,Precision/FP improve but recall loss is material.
heloc,CatBoost,catboost_auto_balanced,auto_class_weights='Balanced',False,uncalibrated,cost_optimal_FN5_FP1,validation,False,5922,1974,1975,0.8037630234975616,0.7998968641569963,0.18046936819352966,0.028341903208916594,Reference uncalibrated probability.,0.145,0.5767226404169079,0.9698149951314509,0.22808870116156282,0.7233115468409587,886.0,0.6050632911392405,0.5710194730813287,0.9698443579766537,0.20908130939809927,0.718817591925018,0.8017854868332928,0.8086179460042939,0.1812768438091222,0.019907967703007755,198,749,31,997,904.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.5523446019629226,0.9854085603112841,821,896.0,-72,0.018674871118406156,-0.015564202334630406,8.0,More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.
heloc,CatBoost,catboost_auto_balanced,auto_class_weights='Balanced',False,uncalibrated,precision_0_40,validation,False,5922,1974,1975,0.8037630234975616,0.7998968641569963,0.18046936819352966,0.028341903208916594,Reference uncalibrated probability.,0.145,0.5767226404169079,0.9698149951314509,0.22808870116156282,0.7233115468409587,886.0,0.6050632911392405,0.5710194730813287,0.9698443579766537,0.20908130939809927,0.718817591925018,0.8017854868332928,0.8086179460042939,0.1812768438091222,0.019907967703007755,198,749,31,997,904.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.5523446019629226,0.9854085603112841,821,896.0,-72,0.018674871118406156,-0.015564202334630406,8.0,More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.
heloc,CatBoost,catboost_auto_balanced,auto_class_weights='Balanced',False,uncalibrated,precision_0_45,validation,False,5922,1974,1975,0.8037630234975616,0.7998968641569963,0.18046936819352966,0.028341903208916594,Reference uncalibrated probability.,0.145,0.5767226404169079,0.9698149951314509,0.22808870116156282,0.7233115468409587,886.0,0.6050632911392405,0.5710194730813287,0.9698443579766537,0.20908130939809927,0.718817591925018,0.8017854868332928,0.8086179460042939,0.1812768438091222,0.019907967703007755,198,749,31,997,904.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.5523446019629226,0.9854085603112841,821,896.0,-72,0.018674871118406156,-0.015564202334630406,8.0,More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.
heloc,CatBoost,catboost_auto_balanced,auto_class_weights='Balanced',False,uncalibrated,specificity_0_65,validation,False,5922,1974,1975,0.8037630234975616,0.7998968641569963,0.18046936819352966,0.028341903208916594,Reference uncalibrated probability.,0.43,0.7124125874125874,0.7935735150925024,0.6525871172122492,0.7508060801473976,1389.0,0.730632911392405,0.7123287671232876,0.8093385214007782,0.6451953537486801,0.7577413479052824,0.8017854868332928,0.8086179460042939,0.1812768438091222,0.019907967703007755,611,336,196,832,1316.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.5523446019629226,0.9854085603112841,821,896.0,-485,0.15998416516036507,-0.17607003891050588,420.0,More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.
heloc,CatBoost,catboost_auto_balanced,auto_class_weights='Balanced',False,sigmoid,default_0_50,validation,False,5922,1974,1975,0.8037630234975616,0.7998968641569963,0.1801587744987974,0.02088850987043645,Calibration improves validation Brier and ECE.,0.5,0.7317757009345794,0.762414800389484,0.6969376979936642,0.7467811158798283,1507.0,0.7367088607594937,0.7338858195211786,0.7752918287937743,0.6948257655755016,0.7540208136234625,0.8017854868332928,0.8086179460042939,0.18115146967426507,0.01155774210421464,658,289,231,797,1444.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.5523446019629226,0.9854085603112841,821,896.0,-532,0.18154121755825603,-0.21011673151750976,548.0,Precision/FP improve but recall loss is material.
heloc,CatBoost,catboost_auto_balanced,auto_class_weights='Balanced',False,sigmoid,cost_optimal_FN5_FP1,validation,False,5922,1974,1975,0.8037630234975616,0.7998968641569963,0.1801587744987974,0.02088850987043645,Calibration improves validation Brier and ECE.,0.17,0.5763888888888888,0.9698149951314509,0.22703273495248152,0.723049001814882,887.0,0.6045569620253165,0.5706117781589479,0.9708171206225681,0.20696937697993664,0.7187612531508822,0.8017854868332928,0.8086179460042939,0.18115146967426507,0.01155774210421464,196,751,30,998,901.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.5523446019629226,0.9854085603112841,821,896.0,-70,0.01826717619602536,-0.014591439688716012,5.0,More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.
heloc,CatBoost,catboost_auto_balanced,auto_class_weights='Balanced',False,sigmoid,precision_0_40,validation,False,5922,1974,1975,0.8037630234975616,0.7998968641569963,0.1801587744987974,0.02088850987043645,Calibration improves validation Brier and ECE.,0.17,0.5763888888888888,0.9698149951314509,0.22703273495248152,0.723049001814882,887.0,0.6045569620253165,0.5706117781589479,0.9708171206225681,0.20696937697993664,0.7187612531508822,0.8017854868332928,0.8086179460042939,0.18115146967426507,0.01155774210421464,196,751,30,998,901.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.5523446019629226,0.9854085603112841,821,896.0,-70,0.01826717619602536,-0.014591439688716012,5.0,More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.
