dataset,stability_scope,model_family,seed_a,seed_b,spearman_rho,spearman_p_value,kendall_tau,kendall_p_value,kendalls_w,top5_overlap_count,top5_overlap_rate,top10_overlap_count,top10_overlap_rate
taiwan,ablation_full_features,lightgbm,443405,697339,0.9700277520814061,1.1391690670914687e-28,0.8782608695652174,7.529231868037277e-18,0.978693999383287,5,1.0,9,0.9
taiwan,ablation_full_features,lightgbm,443405,700518,0.9806352143077397,8.508270610191042e-33,0.8937198067632851,1.9867392397024148e-18,0.978693999383287,5,1.0,9,0.9
taiwan,ablation_full_features,lightgbm,443405,717452,0.9777983348751156,1.6732108813035229e-31,0.8859903381642513,3.878611469459177e-18,0.978693999383287,5,1.0,8,0.8
taiwan,ablation_full_features,lightgbm,443405,735725,0.9844588344125809,6.998643175109577e-35,0.9091787439613527,5.124896003508296e-19,0.978693999383287,4,0.8,10,1.0
taiwan,ablation_full_features,lightgbm,443405,758081,0.9843354918285538,8.317672808485606e-35,0.9033816425120774,8.541026338023884e-19,0.978693999383287,5,1.0,9,0.9
taiwan,ablation_full_features,lightgbm,443405,761112,0.9816219549799567,2.7194965745715474e-33,0.8917874396135267,2.3496624074706835e-18,0.978693999383287,5,1.0,9,0.9
taiwan,ablation_full_features,lightgbm,443405,773919,0.9814986123959297,3.146702681146108e-33,0.8937198067632851,1.9867392397024148e-18,0.978693999383287,4,0.8,9,0.9
taiwan,ablation_full_features,lightgbm,443405,778383,0.9652173913043478,2.8670258530288362e-27,0.8705314009661838,1.4533310642857802e-17,0.978693999383287,5,1.0,9,0.9
taiwan,ablation_full_features,lightgbm,443405,781548,0.9678075855689177,5.364348441909433e-28,0.8647342995169083,2.371158419377764e-17,0.978693999383287,4,0.8,8,0.8
taiwan,ablation_full_features,lightgbm,443405,786037,0.9865556583410421,2.947488842881802e-36,0.9111111111111112,4.31952101818562e-19,0.978693999383287,4,0.8,9,0.9
taiwan,ablation_full_features,lightgbm,443405,822743,0.9896392229417207,9.856835908225145e-39,0.9304347826086957,7.664338461572112e-20,0.978693999383287,5,1.0,9,0.9
taiwan,ablation_full_features,lightgbm,443405,827621,0.9879124267653407,2.8773707450132424e-37,0.9149758454106282,3.065313666003139e-19,0.978693999383287,4,0.8,9,0.9
taiwan,ablation_full_features,lightgbm,443405,839722,0.97631822386679,6.818012371399106e-31,0.8898550724637682,2.7778975910800926e-18,0.978693999383287,5,1.0,9,0.9
taiwan,ablation_full_features,lightgbm,443405,858280,0.9837187789084182,1.93302092916897e-34,0.9130434782608697,3.6394203191460355e-19,0.978693999383287,4,0.8,9,0.9
taiwan,ablation_full_features,lightgbm,443405,858560,0.9791551032994141,4.2368219420583823e-32,0.8879227053140097,3.283017251454558e-18,0.978693999383287,5,1.0,9,0.9
taiwan,ablation_full_features,lightgbm,443405,887876,0.9818686401480111,2.0251494700403686e-33,0.8937198067632851,1.9867392397024148e-18,0.978693999383287,5,1.0,9,0.9
taiwan,ablation_full_features,lightgbm,443405,893119,0.9723712611779216,1.9456543950073348e-29,0.8782608695652174,7.529231868037277e-18,0.978693999383287,4,0.8,8,0.8
taiwan,ablation_full_features,lightgbm,443405,926740,0.9816219549799567,2.7194965745715474e-33,0.8917874396135267,2.3496624074706835e-18,0.978693999383287,4,0.8,9,0.9
taiwan,ablation_full_features,lightgbm,443405,970694,0.9664508171446191,1.3119972801350984e-27,0.8705314009661838,1.4533310642857802e-17,0.978693999383287,5,1.0,9,0.9
taiwan,ablation_full_features,lightgbm,443405,975585,0.9789084181313598,5.474704291181843e-32,0.8898550724637682,2.7778975910800926e-18,0.978693999383287,5,1.0,8,0.8
taiwan,ablation_full_features,lightgbm,445686,450372,0.981745297563984,2.3479612156709307e-33,0.9111111111111112,4.31952101818562e-19,0.978693999383287,4,0.8,9,0.9
taiwan,ablation_full_features,lightgbm,445686,450451,0.9760715386987358,8.542419733187095e-31,0.8917874396135267,2.3496624074706835e-18,0.978693999383287,5,1.0,8,0.8
taiwan,ablation_full_features,lightgbm,445686,500337,0.9670675300647549,8.778019216491816e-28,0.8840579710144929,4.580633833051917e-18,0.978693999383287,5,1.0,9,0.9
taiwan,ablation_full_features,lightgbm,445686,513210,0.984582176996608,5.880631985826803e-35,0.9072463768115943,6.078278831760412e-19,0.978693999383287,5,1.0,8,0.8
taiwan,ablation_full_features,lightgbm,445686,526458,0.981745297563984,2.3479612156709307e-33,0.8956521739130435,1.6792773346176676e-18,0.978693999383287,4,0.8,9,0.9
taiwan,ablation_full_features,lightgbm,445686,545418,0.9721245760098673,2.3599622405817048e-29,0.8801932367149758,6.382087671072473e-18,0.978693999383287,5,1.0,8,0.8
taiwan,ablation_full_features,lightgbm,445686,554576,0.9749614554424916,2.2906491021909112e-30,0.8801932367149758,6.382087671072473e-18,0.978693999383287,5,1.0,8,0.8
taiwan,ablation_full_features,lightgbm,445686,631658,0.9745914276904101,3.151313765076592e-30,0.8840579710144929,4.580633833051917e-18,0.978693999383287,5,1.0,8,0.8
taiwan,ablation_full_features,lightgbm,445686,643850,0.9827320382362011,6.983761531797641e-34,0.9091787439613527,5.124896003508296e-19,0.978693999383287,5,1.0,9,0.9
taiwan,ablation_full_features,lightgbm,445686,654541,0.9595436324390996,7.516098211592872e-26,0.8608695652173914,3.2803683129676725e-17,0.978693999383287,5,1.0,8,0.8
taiwan,ablation_full_features,lightgbm,445686,677918,0.971877890841813,2.8575642175085427e-29,0.8859903381642513,3.878611469459177e-18,0.978693999383287,5,1.0,8,0.8
taiwan,ablation_full_features,lightgbm,445686,697339,0.9766882516188714,4.839740425443591e-31,0.9091787439613527,5.124896003508296e-19,0.978693999383287,5,1.0,9,0.9
taiwan,ablation_full_features,lightgbm,445686,700518,0.9757015109466544,1.1928002798139351e-30,0.8937198067632851,1.9867392397024148e-18,0.978693999383287,5,1.0,9,0.9
taiwan,ablation_full_features,lightgbm,445686,717452,0.9757015109466544,1.1928002798139351e-30,0.8821256038647344,5.407805585824788e-18,0.978693999383287,5,1.0,9,0.9
taiwan,ablation_full_features,lightgbm,445686,735725,0.9785383903792784,7.996496593962427e-32,0.897584541062802,1.4188945852110538e-18,0.978693999383287,4,0.8,9,0.9
taiwan,ablation_full_features,lightgbm,445686,758081,0.9869256860931237,1.601113618281742e-36,0.9227053140096619,1.5371152233408615e-19,0.978693999383287,5,1.0,9,0.9
taiwan,ablation_full_features,lightgbm,445686,761112,0.9828553808202282,5.9722848344427434e-34,0.9033816425120774,8.541026338023884e-19,0.978693999383287,5,1.0,9,0.9
taiwan,ablation_full_features,lightgbm,445686,773919,0.9796484736355225,2.513923499396676e-32,0.8898550724637682,2.7778975910800926e-18,0.978693999383287,4,0.8,10,1.0
taiwan,ablation_full_features,lightgbm,445686,778383,0.9697810669133519,1.3608583678690553e-28,0.8859903381642513,3.878611469459177e-18,0.978693999383287,5,1.0,8,0.8
taiwan,ablation_full_features,lightgbm,445686,781548,0.9694110391612705,1.7719814722973537e-28,0.8879227053140097,3.283017251454558e-18,0.978693999383287,4,0.8,9,0.9
taiwan,ablation_full_features,lightgbm,445686,786037,0.9847055195806351,4.93426664494967e-35,0.9111111111111112,4.31952101818562e-19,0.978693999383287,4,0.8,9,0.9
taiwan,ablation_full_features,lightgbm,445686,822743,0.9831020659882825,4.352631204752179e-34,0.9111111111111112,4.31952101818562e-19,0.978693999383287,5,1.0,8,0.8
taiwan,ablation_full_features,lightgbm,445686,827621,0.9822386679000925,1.2914511176538903e-33,0.9072463768115943,6.078278831760412e-19,0.978693999383287,4,0.8,9,0.9
taiwan,ablation_full_features,lightgbm,445686,839722,0.973604687018193,7.213731097186092e-30,0.8859903381642513,3.878611469459177e-18,0.978693999383287,5,1.0,8,0.8
taiwan,ablation_full_features,lightgbm,445686,858280,0.9802651865556583,1.285464009048379e-32,0.897584541062802,1.4188945852110538e-18,0.978693999383287,4,0.8,9,0.9
taiwan,ablation_full_features,lightgbm,445686,858560,0.9805118717237126,9.771517317723596e-33,0.9072463768115943,6.078278831760412e-19,0.978693999383287,5,1.0,10,1.0
taiwan,ablation_full_features,lightgbm,445686,887876,0.9853222325007709,2.0076470086497376e-35,0.9169082125603866,2.580855576540007e-19,0.978693999383287,5,1.0,9,0.9
taiwan,ablation_full_features,lightgbm,445686,893119,0.9769349367869257,3.8394172778793574e-31,0.9014492753623189,1.0119148195416758e-18,0.978693999383287,4,0.8,9,0.9
taiwan,ablation_full_features,lightgbm,445686,926740,0.9821153253160654,1.5019544103624532e-33,0.8995169082125605,1.1984611966222292e-18,0.978693999383287,4,0.8,10,1.0
taiwan,ablation_full_features,lightgbm,445686,970694,0.963737280296022,7.063653033920794e-27,0.8666666666666667,2.0148789910237746e-17,0.978693999383287,5,1.0,8,0.8
taiwan,ablation_full_features,lightgbm,445686,975585,0.9776749922910883,1.8877333645724283e-31,0.8937198067632851,1.9867392397024148e-18,0.978693999383287,5,1.0,7,0.7
taiwan,ablation_full_features,lightgbm,450372,450451,0.9829787234042553,5.10149031560905e-34,0.9033816425120774,8.541026338023884e-19,0.978693999383287,4,0.8,8,0.8
taiwan,ablation_full_features,lightgbm,450372,500337,0.9810052420598211,5.586414530833385e-33,0.9072463768115943,6.078278831760412e-19,0.978693999383287,4,0.8,9,0.9
taiwan,ablation_full_features,lightgbm,450372,513210,0.9758248535306815,1.0677962425356087e-30,0.8917874396135267,2.3496624074706835e-18,0.978693999383287,4,0.8,8,0.8
taiwan,ablation_full_features,lightgbm,450372,526458,0.9739747147702744,5.307678820335506e-30,0.8685990338164252,1.7115265214254554e-17,0.978693999383287,5,1.0,10,1.0
taiwan,ablation_full_features,lightgbm,450372,545418,0.9829787234042553,5.10149031560905e-34,0.9111111111111112,4.31952101818562e-19,0.978693999383287,4,0.8,9,0.9
taiwan,ablation_full_features,lightgbm,450372,554576,0.9801418439716312,1.4724706071534903e-32,0.8917874396135267,2.3496624074706835e-18,0.978693999383287,4,0.8,8,0.8
taiwan,ablation_full_features,lightgbm,450372,631658,0.9880357693493679,2.299012347715676e-37,0.9265700483091789,1.086171701164288e-19,0.978693999383287,4,0.8,8,0.8
taiwan,ablation_full_features,lightgbm,450372,643850,0.9879124267653407,2.8773707450132424e-37,0.9169082125603866,2.580855576540007e-19,0.978693999383287,4,0.8,8,0.8
taiwan,ablation_full_features,lightgbm,450372,654541,0.966327474560592,1.4205248659461616e-27,0.8608695652173914,3.2803683129676725e-17,0.978693999383287,4,0.8,8,0.8
taiwan,ablation_full_features,lightgbm,450372,677918,0.9796484736355225,2.513923499396676e-32,0.9014492753623189,1.0119148195416758e-18,0.978693999383287,4,0.8,9,0.9
taiwan,ablation_full_features,lightgbm,450372,697339,0.9840888066604995,1.170064304100136e-34,0.9169082125603866,2.580855576540007e-19,0.978693999383287,4,0.8,9,0.9
taiwan,ablation_full_features,lightgbm,450372,700518,0.9592969472710453,8.569946663832716e-26,0.8589371980676329,3.85631996090833e-17,0.978693999383287,4,0.8,9,0.9
taiwan,ablation_full_features,lightgbm,450372,717452,0.9828553808202282,5.9722848344427434e-34,0.9053140096618358,7.206465044850914e-19,0.978693999383287,4,0.8,9,0.9
taiwan,ablation_full_features,lightgbm,450372,735725,0.9796484736355225,2.513923499396676e-32,0.897584541062802,1.4188945852110538e-18,0.978693999383287,5,1.0,8,0.8
taiwan,ablation_full_features,lightgbm,450372,758081,0.9814986123959297,3.146702681146108e-33,0.9149758454106282,3.065313666003139e-19,0.978693999383287,4,0.8,9,0.9
taiwan,ablation_full_features,lightgbm,450372,761112,0.9787850755473327,6.216254495420717e-32,0.8995169082125605,1.1984611966222292e-18,0.978693999383287,4,0.8,9,0.9
taiwan,ablation_full_features,lightgbm,450372,773919,0.9668208448967005,1.031825695835294e-27,0.8589371980676329,3.85631996090833e-17,0.978693999383287,5,1.0,9,0.9
taiwan,ablation_full_features,lightgbm,450372,778383,0.9847055195806351,4.93426664494967e-35,0.9130434782608697,3.6394203191460355e-19,0.978693999383287,4,0.8,8,0.8
taiwan,ablation_full_features,lightgbm,450372,781548,0.9802651865556583,1.285464009048379e-32,0.9072463768115943,6.078278831760412e-19,0.978693999383287,4,0.8,9,0.9
taiwan,ablation_full_features,lightgbm,450372,786037,0.9786617329633055,7.053000404367201e-32,0.8840579710144929,4.580633833051917e-18,0.978693999383287,4,0.8,9,0.9
taiwan,ablation_full_features,lightgbm,450372,822743,0.9705211224175145,7.946681266575495e-29,0.8801932367149758,6.382087671072473e-18,0.978693999383287,4,0.8,8,0.8
taiwan,ablation_full_features,lightgbm,450372,827621,0.9748381128584644,2.5489724134263282e-30,0.8917874396135267,2.3496624074706835e-18,0.978693999383287,5,1.0,9,0.9
taiwan,ablation_full_features,lightgbm,450372,839722,0.9854455750847979,1.6695522154112638e-35,0.9246376811594205,1.2923478771499127e-19,0.978693999383287,4,0.8,9,0.9
taiwan,ablation_full_features,lightgbm,450372,858280,0.9859389454209065,7.857218417605154e-36,0.9130434782608697,3.6394203191460355e-19,0.978693999383287,4,0.8,9,0.9
taiwan,ablation_full_features,lightgbm,450372,858560,0.97631822386679,6.818012371399106e-31,0.8995169082125605,1.1984611966222292e-18,0.978693999383287,4,0.8,9,0.9
taiwan,ablation_full_features,lightgbm,450372,887876,0.9775516497070613,2.128329898118853e-31,0.9014492753623189,1.0119148195416758e-18,0.978693999383287,4,0.8,9,0.9
taiwan,ablation_full_features,lightgbm,450372,893119,0.9874190564292321,6.903378135692222e-37,0.9246376811594205,1.2923478771499127e-19,0.978693999383287,5,1.0,10,1.0
taiwan,ablation_full_features,lightgbm,450372,926740,0.9760715386987358,8.542419733187095e-31,0.8879227053140097,3.283017251454558e-18,0.978693999383287,5,1.0,9,0.9
taiwan,ablation_full_features,lightgbm,450372,970694,0.9785383903792784,7.996496593962427e-32,0.9014492753623189,1.0119148195416758e-18,0.978693999383287,4,0.8,9,0.9
taiwan,ablation_full_features,lightgbm,450372,975585,0.9807585568917669,7.401724608788985e-33,0.897584541062802,1.4188945852110538e-18,0.978693999383287,4,0.8,8,0.8
taiwan,ablation_full_features,lightgbm,450451,500337,0.9823620104841198,1.1092728528026388e-33,0.9033816425120774,8.541026338023884e-19,0.978693999383287,5,1.0,8,0.8
taiwan,ablation_full_features,lightgbm,450451,513210,0.9819919827320381,1.744942226914469e-33,0.9111111111111112,4.31952101818562e-19,0.978693999383287,5,1.0,10,1.0
taiwan,ablation_full_features,lightgbm,450451,526458,0.9833487511563368,3.157378621013611e-34,0.9033816425120774,8.541026338023884e-19,0.978693999383287,4,0.8,8,0.8
taiwan,ablation_full_features,lightgbm,450451,545418,0.9911193339500461,3.368160989384181e-40,0.9342995169082127,5.400512103795169e-20,0.978693999383287,5,1.0,9,0.9
taiwan,ablation_full_features,lightgbm,450451,554576,0.9921060746222632,2.5489305959692263e-41,0.9342995169082127,5.400512103795169e-20,0.978693999383287,5,1.0,10,1.0
taiwan,ablation_full_features,lightgbm,450451,631658,0.9874190564292321,6.903378135692222e-37,0.918840579710145,2.172193706278255e-19,0.978693999383287,5,1.0,10,1.0
taiwan,ablation_full_features,lightgbm,450451,643850,0.989145852605612,2.729288673555369e-38,0.9323671497584541,6.43475184753334e-20,0.978693999383287,5,1.0,9,0.9
taiwan,ablation_full_features,lightgbm,450451,654541,0.9847055195806351,4.93426664494967e-35,0.918840579710145,2.172193706278255e-19,0.978693999383287,5,1.0,10,1.0
taiwan,ablation_full_features,lightgbm,450451,677918,0.9760715386987358,8.542419733187095e-31,0.8898550724637682,2.7778975910800926e-18,0.978693999383287,5,1.0,9,0.9
taiwan,ablation_full_features,lightgbm,450451,697339,0.9866790009250693,2.4095345994940678e-36,0.9130434782608697,3.6394203191460355e-19,0.978693999383287,5,1.0,9,0.9
taiwan,ablation_full_features,lightgbm,450451,700518,0.9761948812827629,7.633920179099768e-31,0.9014492753623189,1.0119148195416758e-18,0.978693999383287,5,1.0,8,0.8
taiwan,ablation_full_features,lightgbm,450451,717452,0.9747147702744372,2.834928330161335e-30,0.8821256038647344,5.407805585824788e-18,0.978693999383287,5,1.0,8,0.8
taiwan,ablation_full_features,lightgbm,450451,735725,0.9940795559666974,4.638111980138356e-44,0.9478260869565218,1.568356233664821e-20,0.978693999383287,4,0.8,9,0.9
taiwan,ablation_full_features,lightgbm,450451,758081,0.9822386679000925,1.2914511176538903e-33,0.9072463768115943,6.078278831760412e-19,0.978693999383287,5,1.0,8,0.8
taiwan,ablation_full_features,lightgbm,450451,761112,0.9838421214924451,1.6372711768882013e-34,0.9072463768115943,6.078278831760412e-19,0.978693999383287,5,1.0,9,0.9
taiwan,ablation_full_features,lightgbm,450451,773919,0.9803885291396855,1.1212435265563769e-32,0.897584541062802,1.4188945852110538e-18,0.978693999383287,4,0.8,8,0.8
taiwan,ablation_full_features,lightgbm,450451,778383,0.9842121492445266,9.87182357712202e-35,0.9169082125603866,2.580855576540007e-19,0.978693999383287,5,1.0,10,1.0
taiwan,ablation_full_features,lightgbm,450451,781548,0.9874190564292321,6.903378135692222e-37,0.918840579710145,2.172193706278255e-19,0.978693999383287,4,0.8,8,0.8
taiwan,ablation_full_features,lightgbm,450451,786037,0.9835954363243908,2.279313683596073e-34,0.8995169082125605,1.1984611966222292e-18,0.978693999383287,4,0.8,9,0.9
taiwan,ablation_full_features,lightgbm,450451,822743,0.9777983348751156,1.6732108813035229e-31,0.9033816425120774,8.541026338023884e-19,0.978693999383287,5,1.0,10,1.0
taiwan,ablation_full_features,lightgbm,450451,827621,0.9872957138452051,8.545464644430268e-37,0.9342995169082127,5.400512103795169e-20,0.978693999383287,4,0.8,9,0.9
taiwan,ablation_full_features,lightgbm,450451,839722,0.9860622880049337,6.480810737624138e-36,0.9130434782608697,3.6394203191460355e-19,0.978693999383287,5,1.0,9,0.9
taiwan,ablation_full_features,lightgbm,450451,858280,0.9851988899167436,2.4104601023009033e-35,0.9053140096618358,7.206465044850914e-19,0.978693999383287,4,0.8,9,0.9
taiwan,ablation_full_features,lightgbm,450451,858560,0.9800185013876039,1.685251448117878e-32,0.8956521739130435,1.6792773346176676e-18,0.978693999383287,5,1.0,8,0.8
taiwan,ablation_full_features,lightgbm,450451,887876,0.9828553808202282,5.9722848344427434e-34,0.9091787439613527,5.124896003508296e-19,0.978693999383287,5,1.0,8,0.8
taiwan,ablation_full_features,lightgbm,450451,893119,0.9824853530681468,9.517689223493207e-34,0.9014492753623189,1.0119148195416758e-18,0.978693999383287,4,0.8,8,0.8
taiwan,ablation_full_features,lightgbm,450451,926740,0.9759481961147086,9.55345140669336e-31,0.8801932367149758,6.382087671072473e-18,0.978693999383287,4,0.8,8,0.8
taiwan,ablation_full_features,lightgbm,450451,970694,0.9884057971014493,1.156108830919518e-37,0.9207729468599034,1.827592892965346e-19,0.978693999383287,5,1.0,9,0.9
taiwan,ablation_full_features,lightgbm,450451,975585,0.9908726487819921,6.138966744780699e-40,0.9246376811594205,1.2923478771499127e-19,0.978693999383287,5,1.0,9,0.9
taiwan,ablation_full_features,lightgbm,500337,513210,0.9660807893925377,1.6637838117641165e-27,0.8801932367149758,6.382087671072473e-18,0.978693999383287,5,1.0,8,0.8
taiwan,ablation_full_features,lightgbm,500337,526458,0.968177613320999,4.175393840805212e-28,0.8647342995169083,2.371158419377764e-17,0.978693999383287,4,0.8,9,0.9
taiwan,ablation_full_features,lightgbm,500337,545418,0.984582176996608,5.880631985826803e-35,0.9072463768115943,6.078278831760412e-19,0.978693999383287,5,1.0,8,0.8
taiwan,ablation_full_features,lightgbm,500337,554576,0.9847055195806351,4.93426664494967e-35,0.9149758454106282,3.065313666003139e-19,0.978693999383287,5,1.0,8,0.8
taiwan,ablation_full_features,lightgbm,500337,631658,0.9868023435090965,1.9660517968798558e-36,0.918840579710145,2.172193706278255e-19,0.978693999383287,5,1.0,8,0.8
taiwan,ablation_full_features,lightgbm,500337,643850,0.9769349367869257,3.8394172778793574e-31,0.8821256038647344,5.407805585824788e-18,0.978693999383287,5,1.0,8,0.8
taiwan,ablation_full_features,lightgbm,500337,654541,0.9843354918285538,8.317672808485606e-35,0.9111111111111112,4.31952101818562e-19,0.978693999383287,5,1.0,8,0.8
taiwan,ablation_full_features,lightgbm,500337,677918,0.9701510946654331,1.0416785353848522e-28,0.8705314009661838,1.4533310642857802e-17,0.978693999383287,5,1.0,8,0.8
taiwan,ablation_full_features,lightgbm,500337,697339,0.9798951588035769,1.9271640354412438e-32,0.9053140096618358,7.206465044850914e-19,0.978693999383287,5,1.0,9,0.9
taiwan,ablation_full_features,lightgbm,500337,700518,0.9600370027752081,5.767008821716908e-26,0.8859903381642513,3.878611469459177e-18,0.978693999383287,5,1.0,8,0.8
taiwan,ablation_full_features,lightgbm,500337,717452,0.9768115942028986,4.312001206550789e-31,0.8898550724637682,2.7778975910800926e-18,0.978693999383287,5,1.0,9,0.9
taiwan,ablation_full_features,lightgbm,500337,735725,0.9824853530681468,9.517689223493207e-34,0.9053140096618358,7.206465044850914e-19,0.978693999383287,4,0.8,8,0.8
taiwan,ablation_full_features,lightgbm,500337,758081,0.9696577243293247,1.4865716120641078e-28,0.8801932367149758,6.382087671072473e-18,0.978693999383287,5,1.0,8,0.8
taiwan,ablation_full_features,lightgbm,500337,761112,0.9664508171446191,1.3119972801350984e-27,0.8801932367149758,6.382087671072473e-18,0.978693999383287,5,1.0,9,0.9
taiwan,ablation_full_features,lightgbm,500337,773919,0.9679309281529448,4.936118047198209e-28,0.8743961352657006,1.0468034513765422e-17,0.978693999383287,4,0.8,9,0.9
taiwan,ablation_full_features,lightgbm,500337,778383,0.9811285846438483,4.8465366635092054e-33,0.9053140096618358,7.206465044850914e-19,0.978693999383287,5,1.0,8,0.8
taiwan,ablation_full_features,lightgbm,500337,781548,0.9866790009250693,2.4095345994940678e-36,0.9149758454106282,3.065313666003139e-19,0.978693999383287,4,0.8,9,0.9
taiwan,ablation_full_features,lightgbm,500337,786037,0.9744680851063829,3.501192784913317e-30,0.8840579710144929,4.580633833051917e-18,0.978693999383287,4,0.8,9,0.9
taiwan,ablation_full_features,lightgbm,500337,822743,0.9612704286154795,2.9301624845185014e-26,0.8724637681159422,1.2336493381504985e-17,0.978693999383287,5,1.0,8,0.8
taiwan,ablation_full_features,lightgbm,500337,827621,0.9666975023126735,1.1181823793117444e-27,0.8801932367149758,6.382087671072473e-18,0.978693999383287,4,0.8,9,0.9
taiwan,ablation_full_features,lightgbm,500337,839722,0.985568917668825,1.3862016550311538e-35,0.9130434782608697,3.6394203191460355e-19,0.978693999383287,5,1.0,8,0.8
taiwan,ablation_full_features,lightgbm,500337,858280,0.9806352143077397,8.508270610191042e-33,0.8859903381642513,3.878611469459177e-18,0.978693999383287,4,0.8,9,0.9
taiwan,ablation_full_features,lightgbm,500337,858560,0.9713845205057046,4.1685460263177053e-29,0.8879227053140097,3.283017251454558e-18,0.978693999383287,5,1.0,9,0.9
taiwan,ablation_full_features,lightgbm,500337,887876,0.9685476410730804,3.240303567468407e-28,0.8898550724637682,2.7778975910800926e-18,0.978693999383287,5,1.0,8,0.8
taiwan,ablation_full_features,lightgbm,500337,893119,0.9870490286771507,1.3013644344610724e-36,0.9207729468599034,1.827592892965346e-19,0.978693999383287,4,0.8,9,0.9
taiwan,ablation_full_features,lightgbm,500337,926740,0.9675609004008634,6.3293638702011895e-28,0.8724637681159422,1.2336493381504985e-17,0.978693999383287,4,0.8,9,0.9
taiwan,ablation_full_features,lightgbm,500337,970694,0.9923527597903176,1.2708538527557462e-41,0.940096618357488,3.185813680041373e-20,0.978693999383287,5,1.0,8,0.8
taiwan,ablation_full_features,lightgbm,500337,975585,0.9831020659882825,4.352631204752179e-34,0.9014492753623189,1.0119148195416758e-18,0.978693999383287,5,1.0,7,0.7
taiwan,ablation_full_features,lightgbm,513210,526458,0.9877890841813135,3.592985108858902e-37,0.9111111111111112,4.31952101818562e-19,0.978693999383287,4,0.8,8,0.8
taiwan,ablation_full_features,lightgbm,513210,545418,0.9747147702744372,2.834928330161335e-30,0.8879227053140097,3.283017251454558e-18,0.978693999383287,5,1.0,9,0.9
taiwan,ablation_full_features,lightgbm,513210,554576,0.9818686401480111,2.0251494700403686e-33,0.9111111111111112,4.31952101818562e-19,0.978693999383287,5,1.0,10,1.0
taiwan,ablation_full_features,lightgbm,513210,631658,0.9796484736355225,2.513923499396676e-32,0.9033816425120774,8.541026338023884e-19,0.978693999383287,5,1.0,10,1.0
taiwan,ablation_full_features,lightgbm,513210,643850,0.9774283071230341,2.3979976808850936e-31,0.897584541062802,1.4188945852110538e-18,0.978693999383287,5,1.0,9,0.9
taiwan,ablation_full_features,lightgbm,513210,654541,0.9685476410730804,3.240303567468407e-28,0.8956521739130435,1.6792773346176676e-18,0.978693999383287,5,1.0,10,1.0
taiwan,ablation_full_features,lightgbm,513210,677918,0.9742213999383287,4.315169687998176e-30,0.8937198067632851,1.9867392397024148e-18,0.978693999383287,5,1.0,9,0.9
taiwan,ablation_full_features,lightgbm,513210,697339,0.9692876965772433,1.933580009032949e-28,0.8898550724637682,2.7778975910800926e-18,0.978693999383287,5,1.0,9,0.9
taiwan,ablation_full_features,lightgbm,513210,700518,0.9838421214924451,1.6372711768882013e-34,0.9091787439613527,5.124896003508296e-19,0.978693999383287,5,1.0,8,0.8
taiwan,ablation_full_features,lightgbm,513210,717452,0.973604687018193,7.213731097186092e-30,0.8743961352657006,1.0468034513765422e-17,0.978693999383287,5,1.0,8,0.8
taiwan,ablation_full_features,lightgbm,513210,735725,0.9835954363243908,2.279313683596073e-34,0.9169082125603866,2.580855576540007e-19,0.978693999383287,4,0.8,9,0.9
taiwan,ablation_full_features,lightgbm,513210,758081,0.9839654640764722,1.3849939428478138e-34,0.9072463768115943,6.078278831760412e-19,0.978693999383287,5,1.0,8,0.8
taiwan,ablation_full_features,lightgbm,513210,761112,0.9794017884674683,3.268747886572484e-32,0.9111111111111112,4.31952101818562e-19,0.978693999383287,5,1.0,9,0.9
taiwan,ablation_full_features,lightgbm,513210,773919,0.9802651865556583,1.285464009048379e-32,0.8898550724637682,2.7778975910800926e-18,0.978693999383287,4,0.8,8,0.8
taiwan,ablation_full_features,lightgbm,513210,778383,0.966327474560592,1.4205248659461616e-27,0.8859903381642513,3.878611469459177e-18,0.978693999383287,5,1.0,10,1.0
taiwan,ablation_full_features,lightgbm,513210,781548,0.9737280296022202,6.515575827041649e-30,0.8917874396135267,2.3496624074706835e-18,0.978693999383287,4,0.8,8,0.8
taiwan,ablation_full_features,lightgbm,513210,786037,0.9870490286771507,1.3013644344610724e-36,0.9072463768115943,6.078278831760412e-19,0.978693999383287,4,0.8,9,0.9
taiwan,ablation_full_features,lightgbm,513210,822743,0.9876657415972865,4.476515400499222e-37,0.918840579710145,2.172193706278255e-19,0.978693999383287,5,1.0,10,1.0
taiwan,ablation_full_features,lightgbm,513210,827621,0.9869256860931237,1.601113618281742e-36,0.9227053140096619,1.5371152233408615e-19,0.978693999383287,4,0.8,9,0.9
taiwan,ablation_full_features,lightgbm,513210,839722,0.9722479185938946,2.1432841814173534e-29,0.8898550724637682,2.7778975910800926e-18,0.978693999383287,5,1.0,9,0.9
taiwan,ablation_full_features,lightgbm,513210,858280,0.9754548257786,1.4859021835367196e-30,0.8937198067632851,1.9867392397024148e-18,0.978693999383287,4,0.8,9,0.9
taiwan,ablation_full_features,lightgbm,513210,858560,0.9777983348751156,1.6732108813035229e-31,0.8879227053140097,3.283017251454558e-18,0.978693999383287,5,1.0,8,0.8
taiwan,ablation_full_features,lightgbm,513210,887876,0.9907493061979648,8.237680780025483e-40,0.9362318840579711,4.530895961332684e-20,0.978693999383287,5,1.0,8,0.8
taiwan,ablation_full_features,lightgbm,513210,893119,0.9731113166820844,1.0787507584512455e-29,0.8821256038647344,5.407805585824788e-18,0.978693999383287,4,0.8,8,0.8
