t_low,t_high,expected_policy_cost,low_count,manual_review_count,high_count,low_rate,manual_review_rate,high_rate,low_false_negative,high_false_positive,low_true_negative,high_true_positive,manual_review_default,manual_review_non_default,high_risk_precision,high_risk_recall,review_capture_recall,auto_decision_rate,meets_review_capture_recall,meets_review_rate,meets_constraints
0.3,0.7,1043.0,604,706,664,0.3059777102330294,0.3576494427558257,0.3363728470111449,115,115,489,549,363,343,0.8268072289156626,0.5345666991236612,0.8880233690360273,0.6423505572441742,True,True,True
0.3,0.75,1072.0,604,820,550,0.3059777102330294,0.4154002026342452,0.2786220871327254,115,87,489,463,449,371,0.8418181818181818,0.4508276533592989,0.8880233690360273,0.5845997973657548,True,True,True
0.35,0.55,1145.0,690,326,958,0.3495440729483283,0.1651469098277609,0.48530901722391084,151,227,539,731,145,181,0.7630480167014614,0.7117818889970788,0.8529698149951315,0.8348530901722391,True,True,True
0.35,0.5,1146.0,690,236,1048,0.3495440729483283,0.11955420466058764,0.5309017223910841,151,273,539,775,101,135,0.7395038167938931,0.7546251217137293,0.8529698149951315,0.8804457953394124,True,True,True
0.35,0.45,1150.5,690,153,1131,0.3495440729483283,0.07750759878419453,0.5729483282674772,151,319,539,812,64,89,0.717948717948718,0.7906523855890945,0.8529698149951315,0.9224924012158054,True,True,True
0.35,0.6,1153.5,690,409,875,0.3495440729483283,0.207193515704154,0.4432624113475177,151,194,539,681,195,214,0.7782857142857142,0.6630963972736125,0.8529698149951315,0.792806484295846,True,True,True
0.35,0.4,1155.0,690,88,1196,0.3495440729483283,0.044579533941236066,0.6058763931104356,151,356,539,840,36,52,0.7023411371237458,0.8179162609542356,0.8529698149951315,0.955420466058764,True,True,True
0.35,0.65,1166.0,690,500,784,0.3495440729483283,0.25329280648429586,0.3971631205673759,151,161,539,623,253,247,0.7946428571428571,0.6066212268743915,0.8529698149951315,0.7467071935157041,True,True,True
0.35,0.7,1180.0,690,620,664,0.3495440729483283,0.3140830800405269,0.3363728470111449,151,115,539,549,327,293,0.8268072289156626,0.5345666991236612,0.8529698149951315,0.6859169199594731,True,True,True
0.35,0.75,1209.0,690,734,550,0.3495440729483283,0.3718338399189463,0.2786220871327254,151,87,539,463,413,321,0.8418181818181818,0.4508276533592989,0.8529698149951315,0.6281661600810537,True,True,True
