audit_timestamp_local,source_type,source_file,sheet_name,result_theme,row_count,column_count,column_names,empty_columns,empty_column_count,missing_winner_column,missing_direction_column,duplicate_row_count,has_duplicate_rows,has_dataset_column,has_model_column,has_metric_column,has_threshold_column,has_cost_scenario_column,has_winner_column,has_direction_column,read_status,read_error
2026-04-29 14:50:47,csv_file,outputs/tables/heloc_scre_credit_20260427T073746Z_4611280c_manual_review_band.csv,,model_result;threshold;manual_review;scre_credit,4,11,threshold | band_width | lower | upper | review_count | review_rate | review_default_rate | auto_count | auto_recall | auto_precision | auto_f1,,0,missing_winner_column,missing_direction_column,0,False,False,False,False,True,False,False,False,PASS,
2026-04-29 14:50:47,csv_file,outputs/tables/heloc_scre_credit_20260427T073746Z_4611280c_three_way_test_policy.csv,,model_result;manual_review;scre_credit,1,19,t_low | t_high | expected_policy_cost | low_count | manual_review_count | high_count | low_rate | manual_review_rate | high_rate | low_false_negative | high_false_positive | low_true_negative | high_true_positive | manual_review_default | manual_review_non_default | high_risk_precision | high_risk_recall | review_capture_recall | auto_decision_rate,,0,missing_winner_column,missing_direction_column,0,False,False,False,False,False,False,False,False,PASS,
2026-04-29 14:50:47,csv_file,outputs/tables/heloc_scre_credit_20260427T073746Z_4611280c_three_way_threshold_search.csv,,model_result;threshold;manual_review;scre_credit,84,22,t_low | t_high | expected_policy_cost | low_count | manual_review_count | high_count | low_rate | manual_review_rate | high_rate | low_false_negative | high_false_positive | low_true_negative | high_true_positive | manual_review_default | manual_review_non_default | high_risk_precision | high_risk_recall | review_capture_recall | auto_decision_rate | meets_review_capture_recall | meets_review_rate | meets_constraints,,0,missing_winner_column,missing_direction_column,0,False,False,False,False,False,False,False,False,PASS,
2026-04-29 14:50:47,csv_file,outputs/tables/heloc_scre_credit_20260427T073746Z_4611280c_thresholds.csv,,model_result;calibration;threshold;scre_credit,17,20,threshold | accuracy | precision | recall | f1 | specificity | g_mean | roc_auc | pr_auc | brier_score | ece | calibration_slope | calibration_intercept | tn | fp | fn | tp | fn_cost_component | fp_cost_component | expected_cost,,0,missing_winner_column,missing_direction_column,0,False,False,False,False,True,False,False,False,PASS,
2026-04-29 14:50:47,csv_file,outputs/tables/heloc_scre_credit_20260427T073746Z_4611280c_validation_results.csv,,model_result;calibration;threshold;faithfulness;scre_credit,6,30,model | expected_cost | stability_raw | faithfulness_raw | threshold | accuracy | precision | recall | f1 | specificity | g_mean | roc_auc | pr_auc | brier_score | ece | calibration_slope | calibration_intercept | tn | fp | fn | tp | pr_auc_norm | roc_auc_norm | recall_norm | calibration_norm | cost_norm | stability_norm | faithfulness_norm | reliability_score | ensemble_weight,,0,missing_winner_column,missing_direction_column,0,False,False,True,False,True,False,False,False,PASS,
2026-04-29 14:50:47,csv_file,outputs/tables/heloc_scre_credit_20260427T073746Z_4611280c_weights.csv,,model_result;calibration;faithfulness;scre_credit,6,10,model | reliability_score | ensemble_weight | pr_auc_norm | roc_auc_norm | recall_norm | calibration_norm | cost_norm | stability_norm | faithfulness_norm,,0,missing_winner_column,missing_direction_column,0,False,False,True,False,False,False,False,False,PASS,
2026-04-29 14:50:47,csv_file,outputs/tables/heloc_scre_credit_20260427T073847Z_bd56fcfc_bootstrap_ci.csv,,model_result;statistical_test;scre_credit,3,4,metric | mean | lower | upper,,0,missing_winner_column,missing_direction_column,0,False,False,False,True,False,False,False,False,PASS,
2026-04-29 14:50:47,csv_file,outputs/tables/heloc_scre_credit_20260427T073847Z_bd56fcfc_candidate_pool.csv,,model_result;scre_credit,6,1,model,,0,missing_winner_column,missing_direction_column,0,False,False,True,False,False,False,False,False,PASS,
2026-04-29 14:50:47,csv_file,outputs/tables/heloc_scre_credit_20260427T073847Z_bd56fcfc_cost_curve.csv,,model_result;threshold;scre_credit,95,9,fn_cost | fp_cost | threshold | expected_cost | precision | recall | f1 | fp | fn,,0,missing_winner_column,missing_direction_column,0,False,False,False,False,True,False,False,False,PASS,
2026-04-29 14:50:47,csv_file,outputs/tables/heloc_scre_credit_20260427T073847Z_bd56fcfc_manual_review_band.csv,,model_result;threshold;manual_review;scre_credit,4,11,threshold | band_width | lower | upper | review_count | review_rate | review_default_rate | auto_count | auto_recall | auto_precision | auto_f1,,0,missing_winner_column,missing_direction_column,0,False,False,False,False,True,False,False,False,PASS,
2026-04-29 14:50:47,csv_file,outputs/tables/heloc_scre_credit_20260427T073847Z_bd56fcfc_three_way_test_policy.csv,,model_result;manual_review;scre_credit,1,19,t_low | t_high | expected_policy_cost | low_count | manual_review_count | high_count | low_rate | manual_review_rate | high_rate | low_false_negative | high_false_positive | low_true_negative | high_true_positive | manual_review_default | manual_review_non_default | high_risk_precision | high_risk_recall | review_capture_recall | auto_decision_rate,,0,missing_winner_column,missing_direction_column,0,False,False,False,False,False,False,False,False,PASS,
2026-04-29 14:50:47,csv_file,outputs/tables/heloc_scre_credit_20260427T073847Z_bd56fcfc_three_way_threshold_search.csv,,model_result;threshold;manual_review;scre_credit,84,22,t_low | t_high | expected_policy_cost | low_count | manual_review_count | high_count | low_rate | manual_review_rate | high_rate | low_false_negative | high_false_positive | low_true_negative | high_true_positive | manual_review_default | manual_review_non_default | high_risk_precision | high_risk_recall | review_capture_recall | auto_decision_rate | meets_review_capture_recall | meets_review_rate | meets_constraints,,0,missing_winner_column,missing_direction_column,0,False,False,False,False,False,False,False,False,PASS,
2026-04-29 14:50:47,csv_file,outputs/tables/heloc_scre_credit_20260427T073847Z_bd56fcfc_thresholds.csv,,model_result;calibration;threshold;scre_credit,17,22,dataset | selection_split | threshold | accuracy | precision | recall | f1 | specificity | g_mean | roc_auc | pr_auc | brier_score | ece | calibration_slope | calibration_intercept | tn | fp | fn | tp | fn_cost_component | fp_cost_component | expected_cost,,0,missing_winner_column,missing_direction_column,0,False,True,False,False,True,False,False,False,PASS,
2026-04-29 14:50:47,csv_file,outputs/tables/heloc_scre_credit_20260427T073847Z_bd56fcfc_validation_results.csv,,model_result;calibration;threshold;faithfulness;scre_credit,6,30,model | expected_cost | stability_raw | faithfulness_raw | threshold | accuracy | precision | recall | f1 | specificity | g_mean | roc_auc | pr_auc | brier_score | ece | calibration_slope | calibration_intercept | tn | fp | fn | tp | pr_auc_norm | roc_auc_norm | recall_norm | calibration_norm | cost_norm | stability_norm | faithfulness_norm | reliability_score | ensemble_weight,,0,missing_winner_column,missing_direction_column,0,False,False,True,False,True,False,False,False,PASS,
2026-04-29 14:50:47,csv_file,outputs/tables/heloc_scre_credit_20260427T073847Z_bd56fcfc_weights.csv,,model_result;calibration;faithfulness;scre_credit,6,10,model | reliability_score | ensemble_weight | pr_auc_norm | roc_auc_norm | recall_norm | calibration_norm | cost_norm | stability_norm | faithfulness_norm,,0,missing_winner_column,missing_direction_column,0,False,False,True,False,False,False,False,False,PASS,
2026-04-29 14:50:47,csv_file,outputs/tables/heloc_scre_credit_bootstrap_ci.csv,,model_result;statistical_test;scre_credit,3,4,metric | mean | lower | upper,,0,missing_winner_column,missing_direction_column,0,False,False,False,True,False,False,False,False,PASS,
2026-04-29 14:50:47,csv_file,outputs/tables/heloc_scre_credit_candidate_pool.csv,,model_result;scre_credit,6,1,model,,0,missing_winner_column,missing_direction_column,0,False,False,True,False,False,False,False,False,PASS,
2026-04-29 14:50:47,csv_file,outputs/tables/heloc_scre_credit_cost_curve.csv,,model_result;threshold;scre_credit,95,9,fn_cost | fp_cost | threshold | expected_cost | precision | recall | f1 | fp | fn,,0,missing_winner_column,missing_direction_column,0,False,False,False,False,True,False,False,False,PASS,
2026-04-29 14:50:47,csv_file,outputs/tables/heloc_scre_credit_manual_review_band.csv,,model_result;threshold;manual_review;scre_credit,4,11,threshold | band_width | lower | upper | review_count | review_rate | review_default_rate | auto_count | auto_recall | auto_precision | auto_f1,,0,missing_winner_column,missing_direction_column,0,False,False,False,False,True,False,False,False,PASS,
2026-04-29 14:50:47,csv_file,outputs/tables/heloc_scre_credit_three_way_test_policy.csv,,model_result;manual_review;scre_credit,1,19,t_low | t_high | expected_policy_cost | low_count | manual_review_count | high_count | low_rate | manual_review_rate | high_rate | low_false_negative | high_false_positive | low_true_negative | high_true_positive | manual_review_default | manual_review_non_default | high_risk_precision | high_risk_recall | review_capture_recall | auto_decision_rate,,0,missing_winner_column,missing_direction_column,0,False,False,False,False,False,False,False,False,PASS,
2026-04-29 14:50:47,csv_file,outputs/tables/heloc_scre_credit_three_way_threshold_search.csv,,model_result;threshold;manual_review;scre_credit,84,22,t_low | t_high | expected_policy_cost | low_count | manual_review_count | high_count | low_rate | manual_review_rate | high_rate | low_false_negative | high_false_positive | low_true_negative | high_true_positive | manual_review_default | manual_review_non_default | high_risk_precision | high_risk_recall | review_capture_recall | auto_decision_rate | meets_review_capture_recall | meets_review_rate | meets_constraints,,0,missing_winner_column,missing_direction_column,0,False,False,False,False,False,False,False,False,PASS,
2026-04-29 14:50:47,csv_file,outputs/tables/heloc_scre_credit_thresholds.csv,,model_result;calibration;threshold;scre_credit,17,22,dataset | selection_split | threshold | accuracy | precision | recall | f1 | specificity | g_mean | roc_auc | pr_auc | brier_score | ece | calibration_slope | calibration_intercept | tn | fp | fn | tp | fn_cost_component | fp_cost_component | expected_cost,,0,missing_winner_column,missing_direction_column,0,False,True,False,False,True,False,False,False,PASS,
2026-04-29 14:50:47,csv_file,outputs/tables/heloc_scre_credit_validation_results.csv,,model_result;calibration;threshold;faithfulness;scre_credit,6,30,model | expected_cost | stability_raw | faithfulness_raw | threshold | accuracy | precision | recall | f1 | specificity | g_mean | roc_auc | pr_auc | brier_score | ece | calibration_slope | calibration_intercept | tn | fp | fn | tp | pr_auc_norm | roc_auc_norm | recall_norm | calibration_norm | cost_norm | stability_norm | faithfulness_norm | reliability_score | ensemble_weight,,0,missing_winner_column,missing_direction_column,0,False,False,True,False,True,False,False,False,PASS,
2026-04-29 14:50:47,csv_file,outputs/tables/heloc_scre_credit_weights.csv,,model_result;calibration;faithfulness;scre_credit,6,10,model | reliability_score | ensemble_weight | pr_auc_norm | roc_auc_norm | recall_norm | calibration_norm | cost_norm | stability_norm | faithfulness_norm,,0,missing_winner_column,missing_direction_column,0,False,False,True,False,False,False,False,False,PASS,
2026-04-29 14:50:47,csv_file,outputs/tables/hyperparameter_search_results.csv,,model_result,150,44,dataset | study_name | trial_number | state | objective | primary_metric_pr_auc | cv_n_splits | cv_n_repeats | cv_total_folds | metric_pr_auc | metric_roc_auc | metric_recall | metric_brier_score | metric_fn_weighted_cost | metric_fn | metric_fp | metric_tp | metric_tn | metric_pr_auc_std | param_model_type | param_lgbm_n_estimators | param_lgbm_learning_rate | param_lgbm_num_leaves | param_lgbm_max_depth | param_lgbm_min_child_samples | param_lgbm_subsample | param_lgbm_colsample_bytree | param_lgbm_reg_alpha | param_lgbm_reg_lambda | param_lgbm_class_weight | param_cat_iterations | param_cat_depth | param_cat_learning_rate | param_cat_l2_leaf_reg | param_cat_random_strength | param_cat_bagging_temperature | param_xgb_n_estimators | param_xgb_max_depth | param_xgb_learning_rate | param_xgb_subsample | param_xgb_colsample_bytree | param_xgb_min_child_weight | param_xgb_reg_alpha | param_xgb_reg_lambda,,0,missing_winner_column,missing_direction_column,0,False,True,False,False,False,False,False,False,PASS,
2026-04-29 14:50:47,csv_file,outputs/tables/hyperparameter_search_space.csv,,other_table,6,3,model | parameter | search_values,,0,,,0,False,False,True,False,False,False,False,False,PASS,
