dataset,study_name,trial_number,state,objective,primary_metric_pr_auc,cv_n_splits,cv_n_repeats,cv_total_folds,metric_pr_auc,metric_roc_auc,metric_recall,metric_brier_score,metric_fn_weighted_cost,metric_fn,metric_fp,metric_tp,metric_tn,metric_pr_auc_std,param_model_type,param_lgbm_n_estimators,param_lgbm_learning_rate,param_lgbm_num_leaves,param_lgbm_max_depth,param_lgbm_min_child_samples,param_lgbm_subsample,param_lgbm_colsample_bytree,param_lgbm_reg_alpha,param_lgbm_reg_lambda,param_lgbm_class_weight,param_cat_iterations,param_cat_depth,param_cat_learning_rate,param_cat_l2_leaf_reg,param_cat_random_strength,param_cat_bagging_temperature,param_xgb_n_estimators,param_xgb_max_depth,param_xgb_learning_rate,param_xgb_subsample,param_xgb_colsample_bytree,param_xgb_min_child_weight,param_xgb_reg_alpha,param_xgb_reg_lambda
taiwan,taiwan_pr_auc_optuna,57,COMPLETE,mean_cv_pr_auc,0.5668859429794558,5,3,15,0.5668859429794558,0.7880406050175964,0.3684057048101234,0.13271013363426137,2653.4,503.0,138.4,293.4,2665.2,0.011485398604771746,catboost,,,,,,,,,,,400.0,7.0,0.011819169208271306,15.94572955529136,0.6667562368120139,1.1694675726926862,,,,,,,,
taiwan,taiwan_pr_auc_optuna,58,COMPLETE,mean_cv_pr_auc,0.5669558829205673,5,3,15,0.5669558829205673,0.788164257551509,0.3752705392289764,0.1326065021554237,2629.6,497.53333333333336,141.93333333333334,298.8666666666667,2661.6666666666665,0.010003732709756755,catboost,,,,,,,,,,,450.0,6.0,0.01906169331503569,2.211657986001652,0.22066726418758956,1.290357934076178,,,,,,,,
taiwan,taiwan_pr_auc_optuna,59,COMPLETE,mean_cv_pr_auc,0.567629649155706,5,3,15,0.567629649155706,0.7883973084094341,0.37577315687597335,0.13260826365271225,2628.4666666666667,497.1333333333333,142.8,299.26666666666665,2660.8,0.010969820520800137,catboost,,,,,,,,,,,400.0,6.0,0.027821110322846412,12.608257896050745,0.41069301398691094,0.8904275371818866,,,,,,,,
taiwan,taiwan_pr_auc_optuna,60,COMPLETE,mean_cv_pr_auc,0.5633449014024187,5,3,15,0.5633449014024187,0.7863291367741829,0.3717532665418266,0.13321201556599097,2644.266666666667,500.3333333333333,142.6,296.06666666666666,2661.0,0.011576195585993742,catboost,,,,,,,,,,,300.0,7.0,0.021008220443606413,4.334941698565737,3.9006034904316658,1.024911475192349,,,,,,,,
taiwan,taiwan_pr_auc_optuna,61,COMPLETE,mean_cv_pr_auc,0.5677307953339475,5,3,15,0.5677307953339475,0.7885313675527696,0.3746847999932746,0.13257453190217539,2632.866666666667,498.0,142.86666666666667,298.4,2660.733333333333,0.01092672094931306,catboost,,,,,,,,,,,350.0,6.0,0.02533231945183767,19.653523537480005,0.21743526965544938,1.1335589091119813,,,,,,,,
taiwan,taiwan_pr_auc_optuna,62,COMPLETE,mean_cv_pr_auc,0.5673246595273933,5,3,15,0.5673246595273933,0.787725635792624,0.3652256472660247,0.13271011500314073,2661.8,505.53333333333336,134.13333333333333,290.8666666666667,2669.4666666666667,0.010639434422074746,catboost,,,,,,,,,,,250.0,6.0,0.01726402768005525,16.92678444792433,0.15528494073496463,1.1265878913445766,,,,,,,,
taiwan,taiwan_pr_auc_optuna,63,COMPLETE,mean_cv_pr_auc,0.5673875658606361,5,3,15,0.5673875658606361,0.7884615236027576,0.3715872335327831,0.13259534674027554,2641.0666666666666,500.46666666666664,138.73333333333332,295.93333333333334,2664.866666666667,0.01083827633114361,catboost,,,,,,,,,,,350.0,6.0,0.020314718425448398,16.30558005239596,0.2788648169990339,1.1962154595037864,,,,,,,,
taiwan,taiwan_pr_auc_optuna,64,COMPLETE,mean_cv_pr_auc,0.5628816544699445,5,3,15,0.5628816544699445,0.7859466902160014,0.3625469463587279,0.13313644719634468,2671.6666666666665,507.6666666666667,133.33333333333334,288.73333333333335,2670.266666666667,0.011431122376622605,catboost,,,,,,,,,,,250.0,3.0,0.025882535550430096,13.746274452195754,0.20316787187481258,0.7178549852562254,,,,,,,,
taiwan,taiwan_pr_auc_optuna,65,COMPLETE,mean_cv_pr_auc,0.5660715583168475,5,3,15,0.5660715583168475,0.7880451925687765,0.3769450556841086,0.13276622459803736,2625.733333333333,496.2,144.73333333333332,300.2,2658.866666666667,0.01121740403469213,catboost,,,,,,,,,,,400.0,6.0,0.032364454780977464,10.937791820855848,0.22824202600269525,1.3426352067481093,,,,,,,,
taiwan,taiwan_pr_auc_optuna,66,COMPLETE,mean_cv_pr_auc,0.564268947921991,5,3,15,0.564268947921991,0.7879022844783512,0.37033126737829675,0.13285507295374888,2647.6666666666665,501.46666666666664,140.33333333333334,294.93333333333334,2663.266666666667,0.01282915800036883,xgboost,,,,,,,,,,,,,,,,,450.0,3.0,0.021938081179164334,0.7719229203518091,0.7463140250204032,7.0,8.965887585183858e-06,0.010012830374799591
taiwan,taiwan_pr_auc_optuna,67,COMPLETE,mean_cv_pr_auc,0.5612996513803431,5,3,15,0.5612996513803431,0.7824617083744916,0.6251470653140231,0.17123303096281406,2047.1333333333334,298.53333333333336,554.4666666666667,497.8666666666667,2249.133333333333,0.010365088321079513,lightgbm,300.0,0.02563652139074776,44.0,9.0,11.0,0.9218458688386227,0.831740391675495,0.0003561480992033698,13.072200561052204,balanced,,,,,,,,,,,,,,
taiwan,taiwan_pr_auc_optuna,68,COMPLETE,mean_cv_pr_auc,0.5674413416782833,5,3,15,0.5674413416782833,0.7879750092318536,0.3686572763440792,0.132655578752736,2650.866666666667,502.8,136.86666666666667,293.6,2666.733333333333,0.010995829000436042,catboost,,,,,,,,,,,350.0,6.0,0.014700553691034051,19.845906551729367,0.12734263869171356,0.960803271507492,,,,,,,,
taiwan,taiwan_pr_auc_optuna,69,COMPLETE,mean_cv_pr_auc,0.5675574934960887,5,3,15,0.5675574934960887,0.788087084585759,0.36790487359423635,0.13263573311759916,2654.9333333333334,503.4,137.93333333333334,293.0,2665.6666666666665,0.011293500666824613,catboost,,,,,,,,,,,400.0,6.0,0.012135644849039968,16.361705356085032,0.3028455151979574,0.8441031355421175,,,,,,,,
taiwan,taiwan_pr_auc_optuna,70,COMPLETE,mean_cv_pr_auc,0.567328330904726,5,3,15,0.567328330904726,0.7879658453033681,0.3671506844132835,0.13265823701005808,2656.9333333333334,504.0,136.93333333333334,292.4,2666.6666666666665,0.01110553664951722,catboost,,,,,,,,,,,300.0,6.0,0.01694102513864405,9.27994796545631,0.16188551312815416,1.5528914107621836,,,,,,,,
taiwan,taiwan_pr_auc_optuna,71,COMPLETE,mean_cv_pr_auc,0.5662776949452945,5,3,15,0.5662776949452945,0.7877285718981321,0.3698295954889462,0.13273458902961963,2646.5333333333333,501.8666666666667,137.2,294.53333333333336,2666.4,0.011330489071965998,catboost,,,,,,,,,,,350.0,4.0,0.02377457436566917,17.623323143398466,0.22632460665554752,1.052510612072923,,,,,,,,
taiwan,taiwan_pr_auc_optuna,72,COMPLETE,mean_cv_pr_auc,0.5673799428434474,5,3,15,0.5673799428434474,0.7882647990071804,0.3696623014697073,0.13258044794379054,2648.8,502.0,138.8,294.4,2664.8,0.010576253243714912,catboost,,,,,,,,,,,350.0,5.0,0.021860779700927646,19.973170627652888,0.2562535004327525,1.1332302251957107,,,,,,,,
taiwan,taiwan_pr_auc_optuna,73,COMPLETE,mean_cv_pr_auc,0.5660262287177692,5,3,15,0.5660262287177692,0.788014987688728,0.37426530393498225,0.13272527370733014,2634.266666666667,498.3333333333333,142.6,298.06666666666666,2661.0,0.010240645123641605,catboost,,,,,,,,,,,400.0,6.0,0.02754098580711848,13.039849642475566,0.1977390365067859,1.2528870393221787,,,,,,,,
taiwan,taiwan_pr_auc_optuna,74,COMPLETE,mean_cv_pr_auc,0.5526054070288615,5,3,15,0.5526054070288615,0.7799796197817124,0.37886799114770847,0.13517449202949022,2626.5333333333333,494.6666666666667,153.2,301.73333333333335,2650.4,0.011500701549376395,catboost,,,,,,,,,,,350.0,5.0,0.14483041248559528,15.14370757264443,0.12064281131487561,1.0244793774501826,,,,,,,,
taiwan,taiwan_pr_auc_optuna,75,COMPLETE,mean_cv_pr_auc,0.5675304205634523,5,3,15,0.5675304205634523,0.7881823762370256,0.36890811228875453,0.1326260124310153,2651.5333333333333,502.6,138.53333333333333,293.8,2665.0666666666666,0.011046993034575153,catboost,,,,,,,,,,,300.0,6.0,0.018807737046389623,17.277155359403302,0.35211960897062766,0.9375252648127252,,,,,,,,
taiwan,taiwan_pr_auc_optuna,76,COMPLETE,mean_cv_pr_auc,0.5681975257076282,5,3,15,0.5681975257076282,0.788475164506652,0.3706669062586038,0.13254958480087556,2645.133333333333,501.2,139.13333333333333,295.2,2664.4666666666667,0.010933696668072231,catboost,,,,,,,,,,,450.0,6.0,0.015509030491163372,11.434585115582603,0.18748178419853115,0.6800892751177556,,,,,,,,
taiwan,taiwan_pr_auc_optuna,77,COMPLETE,mean_cv_pr_auc,0.5677718225042646,5,3,15,0.5677718225042646,0.7882963025141976,0.36966198621715857,0.13256307785779,2648.3333333333335,502.0,138.33333333333334,294.4,2665.266666666667,0.010547770793968347,catboost,,,,,,,,,,,450.0,6.0,0.014022045899649675,10.792761128876538,0.1756960241850644,0.8183134670129971,,,,,,,,
taiwan,taiwan_pr_auc_optuna,78,COMPLETE,mean_cv_pr_auc,0.5678413409496402,5,3,15,0.5678413409496402,0.7883323052767739,0.36949469219791975,0.13254935408269006,2650.3333333333335,502.1333333333333,139.66666666666666,294.26666666666665,2663.9333333333334,0.011430811764050992,catboost,,,,,,,,,,,450.0,6.0,0.014162103053171627,6.9828283514764315,0.13742392741932075,0.6841496844297122,,,,,,,,
taiwan,taiwan_pr_auc_optuna,79,COMPLETE,mean_cv_pr_auc,0.5629341752597993,5,3,15,0.5629341752597993,0.7852044727631298,0.37141773274570256,0.13343965608051225,2646.133333333333,500.6,143.13333333333333,295.8,2660.4666666666667,0.01170290004037362,lightgbm,550.0,0.011178372394079823,73.0,5.0,101.0,0.7296637960870772,0.9960859770257939,0.04108274304042398,0.5820797061519207,,,,,,,,,,,,,,,
taiwan,taiwan_pr_auc_optuna,80,COMPLETE,mean_cv_pr_auc,0.5407677585004537,5,3,15,0.5407677585004537,0.7702227553140859,0.3737644727190953,0.1386081875888788,2656.6,498.73333333333335,162.93333333333334,297.6666666666667,2640.6666666666665,0.012892254996108465,xgboost,,,,,,,,,,,,,,,,,450.0,5.0,0.08574859051004266,0.9202377968015667,0.9032389050099513,3.0,0.060300530512082784,0.7462547284617848
taiwan,taiwan_pr_auc_optuna,81,COMPLETE,mean_cv_pr_auc,0.5678302465896486,5,3,15,0.5678302465896486,0.7880908194782735,0.3696615658804268,0.13260130407264276,2648.9333333333334,502.0,138.93333333333334,294.4,2664.6666666666665,0.010876404460092524,catboost,,,,,,,,,,,450.0,6.0,0.013427476942666829,7.945038619259997,0.17456137737599617,0.6714770635589047,,,,,,,,
taiwan,taiwan_pr_auc_optuna,82,COMPLETE,mean_cv_pr_auc,0.5677536153401029,5,3,15,0.5677536153401029,0.7881399002691152,0.36999688950818493,0.13254325312261367,2646.4,501.73333333333335,137.73333333333332,294.6666666666667,2665.866666666667,0.010900697024854076,catboost,,,,,,,,,,,450.0,6.0,0.013321320602441102,6.260258465006211,0.14181859364055344,0.47210207661968684,,,,,,,,
taiwan,taiwan_pr_auc_optuna,83,COMPLETE,mean_cv_pr_auc,0.567503335688328,5,3,15,0.567503335688328,0.788298864487013,0.3699974149290997,0.1325600362068114,2647.3333333333335,501.73333333333335,138.66666666666666,294.6666666666667,2664.9333333333334,0.011363362650644979,catboost,,,,,,,,,,,450.0,6.0,0.014448605627087984,7.207704985535792,0.1751046795710354,0.695306739951036,,,,,,,,
taiwan,taiwan_pr_auc_optuna,84,COMPLETE,mean_cv_pr_auc,0.5673818450029527,5,3,15,0.5673818450029527,0.7881636148854053,0.3677376846591805,0.13260371305727292,2654.133333333333,503.53333333333336,136.46666666666667,292.8666666666667,2667.133333333333,0.01078695241587496,catboost,,,,,,,,,,,450.0,6.0,0.011981029281607153,10.542103704530772,0.1142164376486621,0.5360855481725277,,,,,,,,
taiwan,taiwan_pr_auc_optuna,85,COMPLETE,mean_cv_pr_auc,0.5671398396111463,5,3,15,0.5671398396111463,0.7882545429894481,0.37100117904453256,0.13263829478146316,2644.3333333333335,500.93333333333334,139.66666666666666,295.46666666666664,2663.9333333333334,0.01089155260270721,catboost,,,,,,,,,,,450.0,6.0,0.01550027503785765,8.219718023133499,0.1789845286592922,0.2522657279514709,,,,,,,,
taiwan,taiwan_pr_auc_optuna,86,COMPLETE,mean_cv_pr_auc,0.5669514518746138,5,3,15,0.5669514518746138,0.7879412602147684,0.3674855877043099,0.132617700851097,2655.2,503.73333333333335,136.53333333333333,292.6666666666667,2667.0666666666666,0.01088273848536977,catboost,,,,,,,,,,,450.0,6.0,0.011317225341485958,6.94834591910002,0.13304772576888177,0.6416589892142355,,,,,,,,
taiwan,taiwan_pr_auc_optuna,87,COMPLETE,mean_cv_pr_auc,0.5678599914943708,5,3,15,0.5678599914943708,0.7884230794361333,0.36915999907525915,0.13256714265503125,2649.733333333333,502.4,137.73333333333332,294.0,2665.866666666667,0.010651700154913029,catboost,,,,,,,,,,,450.0,7.0,0.013032844149498575,10.995368507493474,0.16380518466808805,0.7826750982679463,,,,,,,,
taiwan,taiwan_pr_auc_optuna,88,COMPLETE,mean_cv_pr_auc,0.5676295728712635,5,3,15,0.5676295728712635,0.7885195353799564,0.3703329487252237,0.1325513752940487,2646.6666666666665,501.46666666666664,139.33333333333334,294.93333333333334,2664.266666666667,0.011365226117693944,catboost,,,,,,,,,,,450.0,7.0,0.013044809203308888,12.165468381056824,0.15851571514169133,0.5162096872050379,,,,,,,,
taiwan,taiwan_pr_auc_optuna,89,COMPLETE,mean_cv_pr_auc,0.5670645608974729,5,3,15,0.5670645608974729,0.7885851724697865,0.3736798799518295,0.1325904729348305,2635.3333333333335,498.8,141.33333333333334,297.6,2662.266666666667,0.011273782823788839,catboost,,,,,,,,,,,450.0,7.0,0.01571316976050698,9.15465481209215,0.2538215061229318,0.7699402446878145,,,,,,,,
taiwan,taiwan_pr_auc_optuna,90,COMPLETE,mean_cv_pr_auc,0.5665155969172612,5,3,15,0.5665155969172612,0.7878871137614554,0.37125169973665906,0.1327502945147328,2644.133333333333,500.73333333333335,140.46666666666667,295.6666666666667,2663.133333333333,0.011501624669206758,catboost,,,,,,,,,,,450.0,7.0,0.012385822393340472,5.3992287337182505,1.150724352713209,0.6735653578777397,,,,,,,,
taiwan,taiwan_pr_auc_optuna,91,COMPLETE,mean_cv_pr_auc,0.5674321823269961,5,3,15,0.5674321823269961,0.7882124406899854,0.3689924948876545,0.13260052266241223,2652.0,502.53333333333336,139.33333333333334,293.8666666666667,2664.266666666667,0.010554466744561515,catboost,,,,,,,,,,,450.0,6.0,0.01385328372363825,11.059656512757478,0.18258309951605495,0.8098592376102275,,,,,,,,
taiwan,taiwan_pr_auc_optuna,92,COMPLETE,mean_cv_pr_auc,0.5650854063476694,5,3,15,0.5650854063476694,0.7856845659983839,0.3478120422270281,0.13504519885263008,2718.733333333333,519.4,121.73333333333333,277.0,2681.866666666667,0.011369887922847698,catboost,,,,,,,,,,,150.0,6.0,0.010904777923618124,10.102655651878596,0.1398371544691279,0.8506204401367135,,,,,,,,
taiwan,taiwan_pr_auc_optuna,93,COMPLETE,mean_cv_pr_auc,0.5674757429418481,5,3,15,0.5674757429418481,0.7884886183354155,0.370499402070999,0.13259046498482285,2646.4666666666667,501.3333333333333,139.8,295.06666666666666,2663.8,0.01127221112498768,catboost,,,,,,,,,,,450.0,7.0,0.014956182822801789,12.03259531320151,0.19052999276744909,0.7572490925143831,,,,,,,,
taiwan,taiwan_pr_auc_optuna,94,COMPLETE,mean_cv_pr_auc,0.5675517597665233,5,3,15,0.5675517597665233,0.7883516700445407,0.37250787605951124,0.13254748705593106,2638.9333333333334,499.73333333333335,140.26666666666668,296.6666666666667,2663.3333333333335,0.010632759111338463,catboost,,,,,,,,,,,450.0,6.0,0.017944752750305732,8.15460858746526,0.16234544102537762,0.6322171644120842,,,,,,,,
taiwan,taiwan_pr_auc_optuna,95,COMPLETE,mean_cv_pr_auc,0.5679373385018905,5,3,15,0.5679373385018905,0.7882806265677854,0.3720062041701607,0.13258215559109762,2639.9333333333334,500.1333333333333,139.26666666666668,296.26666666666665,2664.3333333333335,0.011011871582362007,catboost,,,,,,,,,,,400.0,6.0,0.016323699095019732,13.153602061792004,0.10860658257969902,0.361987937539445,,,,,,,,
taiwan,taiwan_pr_auc_optuna,96,COMPLETE,mean_cv_pr_auc,0.5672811617244556,5,3,15,0.5672811617244556,0.7882567389440549,0.36999741492909966,0.13259929273177964,2648.0666666666666,501.73333333333335,139.4,294.6666666666667,2664.2,0.0107166386743273,catboost,,,,,,,,,,,400.0,6.0,0.016268837662270306,14.254380183428744,0.10663319361216989,0.563738086776336,,,,,,,,
taiwan,taiwan_pr_auc_optuna,97,COMPLETE,mean_cv_pr_auc,0.5677246801210729,5,3,15,0.5677246801210729,0.7883472310780452,0.3713356619988272,0.1325811243062162,2643.5333333333333,500.6666666666667,140.2,295.73333333333335,2663.4,0.010762036106918565,catboost,,,,,,,,,,,400.0,6.0,0.01712845459026373,4.536023004718344,0.12374923708182924,0.4227821382383716,,,,,,,,
taiwan,taiwan_pr_auc_optuna,98,COMPLETE,mean_cv_pr_auc,0.5574392027499186,5,3,15,0.5574392027499186,0.7796745441455534,0.6113351155610759,0.16770618113351554,2077.0666666666666,309.53333333333336,529.4,486.8666666666667,2274.2,0.010858876741697585,lightgbm,400.0,0.02676791900706512,43.0,8.0,54.0,0.9109690263528644,0.7237578252629588,1.9378213724293974e-08,0.017543890707098355,balanced,,,,,,,,,,,,,,
taiwan,taiwan_pr_auc_optuna,99,COMPLETE,mean_cv_pr_auc,0.5663331659685955,5,3,15,0.5663331659685955,0.7883091311162581,0.374098850589207,0.13268177501757863,2633.5333333333333,498.46666666666664,141.2,297.93333333333334,2662.4,0.011222039979021922,catboost,,,,,,,,,,,400.0,7.0,0.019929953296606406,13.161255363873934,0.14528563767658723,0.09334542974109061,,,,,,,,
heloc,heloc_pr_auc_optuna,0,COMPLETE,mean_cv_pr_auc,0.7936449743732009,5,3,15,0.7936449743732009,0.7985374894229164,0.7576606537708646,0.1827610224513843,919.2,149.33333333333334,172.53333333333333,466.8666666666667,395.6666666666667,0.02119360423830992,lightgbm,450.0,0.015257808482051183,27.0,3.0,123.0,0.8603902541101232,0.897825402228616,1.5103023509898926e-08,14.846065326863522,,,,,,,,,,,,,,,
heloc,heloc_pr_auc_optuna,1,COMPLETE,mean_cv_pr_auc,0.7936152293426596,5,3,15,0.7936152293426596,0.8007298906882911,0.759281574719176,0.181693748247049,913.1333333333333,148.33333333333334,171.46666666666667,467.8666666666667,396.73333333333335,0.021816963724885122,catboost,,,,,,,,,,,300.0,5.0,0.022004527434741072,4.777437867054348,0.17258215396625,0.5842892970704363,,,,,,,,
heloc,heloc_pr_auc_optuna,2,COMPLETE,mean_cv_pr_auc,0.7926180912260167,5,3,15,0.7926180912260167,0.7996283348981641,0.7524632174956324,0.18232866150729074,931.8666666666667,152.53333333333333,169.2,463.6666666666667,399.0,0.021140220351547844,catboost,,,,,,,,,,,200.0,5.0,0.049743185797885274,0.5934530307791968,1.0769622478263126,0.34104824737458306,,,,,,,,
heloc,heloc_pr_auc_optuna,3,COMPLETE,mean_cv_pr_auc,0.7942514037446992,5,3,15,0.7942514037446992,0.7997827484765292,0.7601461477474444,0.18231044209911,912.0,147.8,173.0,468.4,395.2,0.020903345422751157,catboost,,,,,,,,,,,400.0,4.0,0.01302780710309028,6.239536949187832,0.5595074635794796,0.24407646968955765,,,,,,,,
heloc,heloc_pr_auc_optuna,4,COMPLETE,mean_cv_pr_auc,0.7941923412703317,5,3,15,0.7941923412703317,0.8006406333417491,0.7583070225290649,0.18188400910142047,916.2,148.93333333333334,171.53333333333333,467.26666666666665,396.6666666666667,0.021081398819740405,catboost,,,,,,,,,,,200.0,6.0,0.02325951592241212,3.4052591913244687,0.8488762161408708,0.3697089110510541,,,,,,,,
heloc,heloc_pr_auc_optuna,5,COMPLETE,mean_cv_pr_auc,0.7667597580700802,5,3,15,0.7667597580700802,0.7718459849110605,0.7317952037157873,0.20548988307569757,1004.3333333333334,165.26666666666668,178.0,450.93333333333334,390.2,0.018770033180227994,xgboost,,,,,,,,,,,,,,,,,550.0,4.0,0.12139707695554378,0.6809723757181718,0.7185940018467009,1.0,6.761433621262241e-06,0.0469583341176048
heloc,heloc_pr_auc_optuna,6,COMPLETE,mean_cv_pr_auc,0.7818477494346977,5,3,15,0.7818477494346977,0.788811114852386,0.7492173412756882,0.18868713159571826,943.5333333333333,154.53333333333333,170.86666666666667,461.6666666666667,397.3333333333333,0.020054800451252356,lightgbm,300.0,0.043477055106943,26.0,9.0,19.0,0.9954104278101811,0.9202856692538302,5.35330210833913e-07,0.0010562112558846718,,,,,,,,,,,,,,,
heloc,heloc_pr_auc_optuna,7,COMPLETE,mean_cv_pr_auc,0.7928084902940835,5,3,15,0.7928084902940835,0.7977615157846565,0.7457562426768263,0.18312878943478686,944.0666666666667,156.66666666666666,160.73333333333332,459.53333333333336,407.46666666666664,0.022160374308903715,lightgbm,300.0,0.01368587560046799,84.0,7.0,53.0,0.6722454226001083,0.7588438126004817,6.741553171725276e-06,1.3742256741813768,balanced,,,,,,,,,,,,,,
heloc,heloc_pr_auc_optuna,8,COMPLETE,mean_cv_pr_auc,0.7824824874140938,5,3,15,0.7824824874140938,0.7909630228525371,0.747487669003066,0.18724804484734403,947.8,155.6,169.8,460.6,398.4,0.019902129584760616,catboost,,,,,,,,,,,400.0,5.0,0.08067291714160006,3.0907236344562734,0.7728716861851781,0.8550820367170993,,,,,,,,
heloc,heloc_pr_auc_optuna,9,COMPLETE,mean_cv_pr_auc,0.7820916956296552,5,3,15,0.7820916956296552,0.7869447945716203,0.7466192370568383,0.1906662026482325,953.2666666666667,156.13333333333333,172.6,460.06666666666666,395.6,0.020813722405614726,lightgbm,500.0,0.02342671108635554,56.0,10.0,42.0,0.7936340230624704,0.914442898490067,9.779313723532946e-07,0.0021433490423168255,,,,,,,,,,,,,,,
heloc,heloc_pr_auc_optuna,10,COMPLETE,mean_cv_pr_auc,0.7895113026003836,5,3,15,0.7895113026003836,0.7939964065461526,0.7694499989475678,0.18909900182150483,892.6666666666666,142.06666666666666,182.33333333333334,474.1333333333333,385.8666666666667,0.019350581558358584,xgboost,,,,,,,,,,,,,,,,,150.0,6.0,0.010498440831138996,0.9897989290631973,0.9676826783488812,10.0,2.1651704640227267,11.828003247776802
heloc,heloc_pr_auc_optuna,11,COMPLETE,mean_cv_pr_auc,0.7942032514532928,5,3,15,0.7942032514532928,0.7997697628370133,0.7627435503448469,0.18265300988962377,906.4,146.2,175.4,470.0,392.8,0.020673948109190467,catboost,,,,,,,,,,,450.0,7.0,0.010474370734291553,13.35575848040814,4.004815953392011,0.04419424723834059,,,,,,,,
heloc,heloc_pr_auc_optuna,12,COMPLETE,mean_cv_pr_auc,0.7907567024207309,5,3,15,0.7907567024207309,0.7957079439785633,0.7619854483711859,0.185692230493058,912.9333333333333,146.66666666666666,179.6,469.53333333333336,388.6,0.020091509880573358,catboost,,,,,,,,,,,450.0,3.0,0.01009905750071758,16.373519314490807,4.730910794146853,1.8456965042942781,,,,,,,,
heloc,heloc_pr_auc_optuna,13,COMPLETE,mean_cv_pr_auc,0.7934489621988623,5,3,15,0.7934489621988623,0.798826149611235,0.764907350887902,0.1834191069246077,900.0666666666667,144.86666666666667,175.73333333333332,471.3333333333333,392.46666666666664,0.020046522748012795,catboost,,,,,,,,,,,400.0,7.0,0.01008797793847587,14.267538223074148,4.676796110796222,0.006071801991720249,,,,,,,,
heloc,heloc_pr_auc_optuna,14,COMPLETE,mean_cv_pr_auc,0.7928077594840504,5,3,15,0.7928077594840504,0.7992780639246766,0.7597141243413528,0.18233910348913895,911.5333333333333,148.06666666666666,171.2,468.1333333333333,397.0,0.020612208246758978,catboost,,,,,,,,,,,450.0,3.0,0.019234931554767645,7.5856022652382125,0.24017325394439454,0.026280631435617208,,,,,,,,
heloc,heloc_pr_auc_optuna,15,COMPLETE,mean_cv_pr_auc,0.7938493316996814,5,3,15,0.7938493316996814,0.7991396448782407,0.7591733496109507,0.18287383587808004,916.4,148.4,174.4,467.8,393.8,0.020116231808949978,catboost,,,,,,,,,,,350.0,4.0,0.014789173914325916,8.258321158065197,1.6789077205732323,1.3783116459697247,,,,,,,,
heloc,heloc_pr_auc_optuna,16,COMPLETE,mean_cv_pr_auc,0.7942133558359697,5,3,15,0.7942133558359697,0.8000447293034625,0.75311519922541,0.18204095759786318,927.5333333333333,152.13333333333333,166.86666666666667,464.06666666666666,401.3333333333333,0.020863452711335023,xgboost,,,,,,,,,,,,,,,,,350.0,2.0,0.02701690853352912,0.8709554247669221,0.6596222037089582,6.0,1.399207647903168e-07,0.0010999266605879654
heloc,heloc_pr_auc_optuna,17,COMPLETE,mean_cv_pr_auc,0.7939757743330024,5,3,15,0.7939757743330024,0.7997030344360214,0.7552793505791885,0.18220157573271872,921.7333333333333,150.8,167.73333333333332,465.4,400.46666666666664,0.020972256347438455,xgboost,,,,,,,,,,,,,,,,,350.0,2.0,0.023907795926482324,0.8690992736892639,0.6518888006585514,6.0,1.0184780697371195e-08,0.0013093924998208593
heloc,heloc_pr_auc_optuna,18,COMPLETE,mean_cv_pr_auc,0.7939936083584215,5,3,15,0.7939936083584215,0.7998887203966377,0.7506272495737647,0.18215341551672903,936.0,153.66666666666666,167.66666666666666,462.53333333333336,400.53333333333336,0.021410913513097197,xgboost,,,,,,,,,,,,,,,,,350.0,2.0,0.04253599328553037,0.8429377755451491,0.8276221174487748,6.0,5.1787876199977114e-08,0.001432676346352995
heloc,heloc_pr_auc_optuna,19,COMPLETE,mean_cv_pr_auc,0.7916025891884121,5,3,15,0.7916025891884121,0.799027665258821,0.7580928525823176,0.1823495637283877,914.4,149.06666666666666,169.06666666666666,467.1333333333333,399.1333333333333,0.021624939407793482,xgboost,,,,,,,,,,,,,,,,,200.0,4.0,0.03767653526225823,0.952409590912801,0.7665070552978682,3.0,0.0009813073507903953,0.09587856471308707
heloc,heloc_pr_auc_optuna,20,COMPLETE,mean_cv_pr_auc,0.7965452584188731,5,3,15,0.7965452584188731,0.8012253809882935,0.7573347506086565,0.18160600562735496,917.4666666666667,149.53333333333333,169.8,466.6666666666667,398.4,0.021006509083150514,xgboost,,,,,,,,,,,,,,,,,500.0,3.0,0.015372317349772803,0.7263931134040913,0.8856495088764372,9.0,1.8989507973289345e-05,4.408142483033697
heloc,heloc_pr_auc_optuna,21,COMPLETE,mean_cv_pr_auc,0.7964901231344771,5,3,15,0.7964901231344771,0.8009024850102625,0.757443501932967,0.18176426486076866,917.1333333333333,149.46666666666667,169.8,466.73333333333335,398.4,0.02057203621616448,xgboost,,,,,,,,,,,,,,,,,550.0,3.0,0.014900224018757017,0.7118725313351036,0.8984001418208853,10.0,1.533592134042256e-05,15.432972065296514
heloc,heloc_pr_auc_optuna,22,COMPLETE,mean_cv_pr_auc,0.7958784856386197,5,3,15,0.7958784856386197,0.8007030243763619,0.7578765777712294,0.1818884209609591,917.3333333333334,149.2,171.33333333333334,467.0,396.8666666666667,0.020400228400103717,xgboost,,,,,,,,,,,,,,,,,550.0,3.0,0.010444837434187225,0.6975641246813851,0.9080598309838622,10.0,0.00024575046514220983,14.911589619941703
