model,reliability_score,ensemble_weight,pr_auc_norm,roc_auc_norm,recall_norm,calibration_norm,cost_norm,stability_norm,faithfulness_norm
M3_random_forest,0.8853826374205422,0.15329067929989398,1.0,1.0,0.8989169675090255,0.39828803667823776,0.9386792452830188,1.0,1.0
M10_class_weighted_lightgbm,0.7888337248089375,0.13657468807262396,0.6091535443636924,0.7636790351869014,0.9675090252707582,0.3821653791170012,1.0,1.0,1.0
M4_xgboost,0.6951898485479853,0.12036166017076967,0.9099333062230983,0.9215518324368052,0.06859205776173273,1.0,0.097877358490566,1.0,1.0
M5_lightgbm,0.6411161129430496,0.11099960662145626,0.7766298301065968,0.7757677504825233,0.0541516245487364,0.9869048748871937,0.08844339622641506,1.0,1.0
M8_monotonic_lightgbm,0.6371716778523723,0.11031668704640583,0.749302456332621,0.7444809903952699,0.07220216606498187,0.9843379616592388,0.11438679245283023,1.0,1.0
M7_monotonic_xgboost,0.6251695492924451,0.10823869910962408,0.7010297445524135,0.7581800116490194,0.0649819494584838,0.9846142426967741,0.09198113207547165,1.0,1.0
M9_smotenc_xgboost,0.5979602767704749,0.10352782305235211,0.41504905659361946,0.4037756535443852,0.42599277978339356,0.7805145438977314,0.48938679245283023,1.0,1.0
M2_woe_scorecard_logistic,0.5658468215165752,0.09796786155945597,0.14235538605332623,0.30577540229097244,1.0,0.0,0.9433962264150944,1.0,1.0
M1_logistic_regression,0.3391706574700649,0.05872229506741808,0.0,0.0,0.0,0.9278043831337661,0.0,1.0,1.0
