dataset,system,row_type,feature_group,feature,fp_mean,tp_mean,tn_mean,fn_mean,smd_fp_vs_tp,smd_fp_vs_tn,smd_fp_vs_fn,abs_smd_fp_vs_tp,abs_smd_fp_vs_tn,abs_smd_fp_vs_fn,fp_closer_to_feature,fp_group_size,tp_group_size,tn_group_size,fn_group_size
heloc,Best SCRE policy,feature,heloc_risk,installment_burden_proxy,68.15555555555555,71.12213740458016,62.797413793103445,67.45454545454545,-0.12465029618919245,0.20904890783202218,0.028462750109131837,0.12465029618919245,0.20904890783202218,0.028462750109131837,TP-like risky profile,544.0,944.0,403.0,84.0
heloc,Best SCRE policy,feature,heloc_risk,recent_inquiry_pressure,1.11226795803067,1.61709927140255,0.479198130169004,0.5984615384615385,-0.2231031707683841,0.48786985741731553,0.39751959971655293,0.2231031707683841,0.48786985741731553,0.39751959971655293,TP-like risky profile,544.0,944.0,403.0,84.0
heloc,Best SCRE policy,feature,heloc_risk,trade_activity_ratio,0.1213629816661671,0.1333354211699788,0.0737564818591871,0.0925369071752082,-0.04325518087059019,0.20078991531875118,0.1151720238321956,0.04325518087059019,0.20078991531875118,0.1151720238321956,TP-like risky profile,544.0,944.0,403.0,84.0
heloc,Best SCRE policy,group_summary,heloc_risk,__group_mean_abs_smd__,,,,,,,,0.31297922129015415,0.7860569488915651,0.70821493440281,TP-like risky profile,,,,
heloc,Best Scorecard policy,feature,heloc_risk,ExternalRiskEstimate,71.22053231939164,66.14393125671322,83.59619952494062,82.98958333333333,0.7055482914717174,-2.0690910710396038,-1.8949383270364686,0.7055482914717174,2.0690910710396038,1.8949383270364686,TP-like risky profile,526.0,932.0,421.0,96.0
heloc,Best Scorecard policy,feature,heloc_risk,NetFractionRevolvingBurden,34.01923076923077,48.00546448087432,10.228028503562946,13.0,-0.5272437716816298,1.2373551092207475,1.013641837939832,0.5272437716816298,1.2373551092207475,1.013641837939832,TP-like risky profile,526.0,932.0,421.0,96.0
heloc,Best Scorecard policy,feature,heloc_risk,PercentTradesNeverDelq,92.13117870722434,88.68562231759657,98.93586698337292,98.97916666666669,0.2804253804299943,-0.8841090317855365,-0.8889489240703956,0.2804253804299943,0.8841090317855365,0.8889489240703956,TP-like risky profile,526.0,932.0,421.0,96.0
heloc,Best Scorecard policy,feature,heloc_risk,delinquency_intensity,1.3980798479087453,2.2579935622317597,0.1697862232779097,0.3435416666666667,-0.25025780427348293,0.6138445528272534,0.5052211564370465,0.25025780427348293,0.6138445528272534,0.5052211564370465,TP-like risky profile,526.0,932.0,421.0,96.0
heloc,Best Scorecard policy,feature,heloc_risk,revolving_burden_proxy,34.01923076923077,48.00546448087432,10.228028503562946,13.0,-0.5272437716816298,1.2373551092207475,1.013641837939832,0.5272437716816298,1.2373551092207475,1.013641837939832,TP-like risky profile,526.0,932.0,421.0,96.0
heloc,Best Scorecard policy,feature,heloc_risk,credit_history_length_proxy,192.26235741444867,165.5107296137339,247.6437054631829,239.22916666666663,0.28998569401051055,-0.5799524193419097,-0.5235026355082435,0.28998569401051055,0.5799524193419097,0.5235026355082435,TP-like risky profile,526.0,932.0,421.0,96.0
heloc,Best Scorecard policy,feature,heloc_risk,negative_trade_signal,0.6425855513307985,0.723175965665236,0.2304038004750593,0.2395833333333333,-0.17370190183455048,0.9127570043988429,0.8855505324283015,0.17370190183455048,0.9127570043988429,0.8855505324283015,TP-like risky profile,526.0,932.0,421.0,96.0
heloc,Best Scorecard policy,feature,heloc_risk,high_utilization_signal,0.5173076923076924,0.692896174863388,0.1638954869358669,0.1979166666666666,-0.3648582724397772,0.802855494639788,0.7049026950682541,0.3648582724397772,0.802855494639788,0.7049026950682541,TP-like risky profile,526.0,932.0,421.0,96.0
heloc,Best Scorecard policy,feature,heloc_risk,NumBank2NatlTradesWHighUtilization,1.0789473684210529,1.553757225433526,0.1850961538461538,0.2340425531914893,-0.3019907479044416,0.8480150625343479,0.7879617483136235,0.3019907479044416,0.8480150625343479,0.7879617483136235,TP-like risky profile,526.0,932.0,421.0,96.0
heloc,Best Scorecard policy,feature,heloc_risk,NumTrades60Ever2DerogPubRec,0.5893536121673004,0.915236051502146,0.0783847980997624,0.125,-0.2436382479863112,0.6249958016470089,0.5563607854016078,0.2436382479863112,0.6249958016470089,0.5563607854016078,TP-like risky profile,526.0,932.0,421.0,96.0
heloc,Best Scorecard policy,feature,heloc_risk,NumTrades90Ever2DerogPubRec,0.3650190114068441,0.6148068669527897,0.0403800475059382,0.1041666666666666,-0.23377194943500346,0.5369552918559178,0.4087963555060835,0.23377194943500346,0.5369552918559178,0.4087963555060835,TP-like risky profile,526.0,932.0,421.0,96.0
heloc,Best Scorecard policy,feature,heloc_risk,installment_burden_proxy,68.26966292134831,71.22324159021407,62.71610169491525,66.06666666666666,-0.12435540882024179,0.21678515331590167,0.09007023469183727,0.12435540882024179,0.21678515331590167,0.09007023469183727,TP-like risky profile,526.0,932.0,421.0,96.0
heloc,Best Scorecard policy,feature,heloc_risk,recent_inquiry_pressure,1.113089430894309,1.6399953895804518,0.4842058404558405,0.4986486486486486,-0.23379152609360127,0.4797088118935382,0.5042407473318252,0.23379152609360127,0.4797088118935382,0.5042407473318252,TP-like risky profile,526.0,932.0,421.0,96.0
heloc,Best Scorecard policy,feature,heloc_risk,trade_activity_ratio,0.1204756740653715,0.1343720804822506,0.0769005217512158,0.0875724872679164,-0.050795459726619925,0.18144233517688682,0.13715149875220736,0.050795459726619925,0.18144233517688682,0.13715149875220736,TP-like risky profile,526.0,932.0,421.0,96.0
heloc,Best Scorecard policy,group_summary,heloc_risk,__group_mean_abs_smd__,,,,,,,,0.3076863019849652,0.8018015892070022,0.7082092368875399,TP-like risky profile,,,,
heloc,Best manual-review high-risk bucket,feature,heloc_risk,ExternalRiskEstimate,71.56985294117646,66.29904559915164,83.6774193548387,83.6547619047619,0.7221745156464716,-1.9860103136499918,-1.996465656840439,0.7221745156464716,1.9860103136499918,1.996465656840439,TP-like risky profile,544.0,944.0,403.0,84.0
heloc,Best manual-review high-risk bucket,feature,heloc_risk,NetFractionRevolvingBurden,33.2546468401487,47.530744336569576,10.186104218362283,13.238095238095235,-0.5364135203081994,1.1997179011220966,0.9780291325100547,0.5364135203081994,1.1997179011220966,0.9780291325100547,TP-like risky profile,544.0,944.0,403.0,84.0
heloc,Best manual-review high-risk bucket,feature,heloc_risk,PercentTradesNeverDelq,92.24448529411764,88.78601694915254,99.08684863523573,99.32142857142856,0.283481026171133,-0.9038746098260559,-0.9387585687384292,0.283481026171133,0.9038746098260559,0.9387585687384292,TP-like risky profile,544.0,944.0,403.0,84.0
heloc,Best manual-review high-risk bucket,feature,heloc_risk,delinquency_intensity,1.3496139705882353,2.239258474576271,0.1803473945409429,0.2805952380952381,-0.26116951910566105,0.5889771231673059,0.5302751695064529,0.26116951910566105,0.5889771231673059,0.5302751695064529,TP-like risky profile,544.0,944.0,403.0,84.0
heloc,Best manual-review high-risk bucket,feature,heloc_risk,revolving_burden_proxy,33.2546468401487,47.530744336569576,10.186104218362283,13.238095238095235,-0.5364135203081994,1.1997179011220966,0.9780291325100547,0.5364135203081994,1.1997179011220966,0.9780291325100547,TP-like risky profile,544.0,944.0,403.0,84.0
heloc,Best manual-review high-risk bucket,feature,heloc_risk,credit_history_length_proxy,191.43014705882356,166.35381355932202,251.24069478908189,240.28571428571428,0.27226946714367867,-0.6300516428916053,-0.5410285700193489,0.27226946714367867,0.6300516428916053,0.5410285700193489,TP-like risky profile,544.0,944.0,403.0,84.0
heloc,Best manual-review high-risk bucket,feature,heloc_risk,negative_trade_signal,0.6415441176470589,0.7213983050847458,0.2133995037220843,0.1904761904761904,-0.17190150380244454,0.9589602747315255,1.0261598916504229,0.17190150380244454,0.9589602747315255,1.0261598916504229,TP-like risky profile,544.0,944.0,403.0,84.0
heloc,Best manual-review high-risk bucket,feature,heloc_risk,high_utilization_signal,0.5,0.686084142394822,0.1712158808933002,0.2023809523809523,-0.3854769411070679,0.741966974259143,0.6542790285023147,0.3854769411070679,0.741966974259143,0.6542790285023147,TP-like risky profile,544.0,944.0,403.0,84.0
heloc,Best manual-review high-risk bucket,feature,heloc_risk,NumBank2NatlTradesWHighUtilization,1.0292397660818713,1.5353881278538812,0.2065491183879093,0.253012048192771,-0.32383152347897215,0.7807791786485895,0.7240368693788418,0.32383152347897215,0.7807791786485895,0.7240368693788418,TP-like risky profile,544.0,944.0,403.0,84.0
heloc,Best manual-review high-risk bucket,feature,heloc_risk,NumTrades60Ever2DerogPubRec,0.5735294117647058,0.9067796610169492,0.0769230769230769,0.1071428571428571,-0.25117525908857224,0.613914694047625,0.5733011777207283,0.25117525908857224,0.613914694047625,0.5733011777207283,TP-like risky profile,544.0,944.0,403.0,84.0
heloc,Best manual-review high-risk bucket,feature,heloc_risk,NumTrades90Ever2DerogPubRec,0.3492647058823529,0.6101694915254238,0.0471464019851116,0.0833333333333333,-0.24639365407359162,0.5031179904477868,0.4334915106043738,0.24639365407359162,0.5031179904477868,0.4334915106043738,TP-like risky profile,544.0,944.0,403.0,84.0
heloc,Best manual-review high-risk bucket,feature,heloc_risk,installment_burden_proxy,68.15555555555555,71.12213740458016,62.797413793103445,67.45454545454545,-0.12465029618919245,0.20904890783202218,0.028462750109131837,0.12465029618919245,0.20904890783202218,0.028462750109131837,TP-like risky profile,544.0,944.0,403.0,84.0
heloc,Best manual-review high-risk bucket,feature,heloc_risk,recent_inquiry_pressure,1.11226795803067,1.61709927140255,0.479198130169004,0.5984615384615385,-0.2231031707683841,0.48786985741731553,0.39751959971655293,0.2231031707683841,0.48786985741731553,0.39751959971655293,TP-like risky profile,544.0,944.0,403.0,84.0
heloc,Best manual-review high-risk bucket,feature,heloc_risk,trade_activity_ratio,0.1213629816661671,0.1333354211699788,0.0737564818591871,0.0925369071752082,-0.04325518087059019,0.20078991531875118,0.1151720238321956,0.04325518087059019,0.20078991531875118,0.1151720238321956,TP-like risky profile,544.0,944.0,403.0,84.0
