dataset,split,model,policy_type,capacity_pct,review_count,total_defaults,defaults_captured_in_review,default_capture_rate,precision_at_k,recall_at_k,lift_at_k,nondefaults_reviewed,false_alarm_count,manual_review_rate,auto_decision_rate,low_risk_default_count,low_risk_default_rate,high_risk_count,high_risk_precision,t_low,t_high,review_adjusted_cost,random_expected_defaults_captured,oracle_defaults_captured,oracle_capture_rate,net_value_vs_random,net_value_vs_v2,selection_role,test_set_used_for_selection,candidate_note,comment,locked_from_validation_model,locked_from_validation_policy_type,locked_from_validation_capacity_pct
heloc,validation,SCRE-Optimized probability ranking,three_bucket_capacity_band,0.1,198,1027,41,0.03992210321324245,0.20707070707070707,0.03992210321324245,0.39801127142899295,157,741,0.10030395136778116,0.8996960486322189,14,0.06363636363636363,1556,0.6246786632390745,0.3065857226250838,0.36711735087173114,753.0,103.01215805471125,198,0.19279454722492698,3965.9392097264436,-24.0,validation_candidate,False,weights renormalized over available components,Three-bucket band; high-risk bucket cost included separately from manual review.,,,
heloc,validation,SCRE-Optimized probability ranking,top_k_review,0.15,297,1027,271,0.2638753651411879,0.9124579124579124,0.2638753651411879,1.7538382854838552,26,26,0.15045592705167174,0.8495440729483282,756,0.45080500894454384,0,,,,3928.5,154.51823708206686,297,0.2891918208373905,582.4088145896658,-3199.5,validation_candidate,False,weights renormalized over available components,Top-K review only; no automatic high-risk rejection bucket.,,,
heloc,validation,SCRE-Optimized probability ranking,three_bucket_capacity_band,0.15,297,1027,65,0.06329113924050633,0.21885521885521886,0.06329113924050633,0.4206623193964966,232,741,0.15045592705167174,0.8495440729483282,14,0.06363636363636363,1457,0.6506520247083047,0.3065857226250838,0.4005721434100962,727.5,154.51823708206686,297,0.2891918208373905,3783.408814589666,1.5,validation_candidate,False,weights renormalized over available components,Three-bucket band; high-risk bucket cost included separately from manual review.,,,
heloc,validation,SCRE-Optimized probability ranking,top_k_review,0.2,395,1027,349,0.33982473222979553,0.8835443037974684,0.33982473222979553,1.6982633453711808,46,46,0.2001013171225937,0.7998986828774063,678,0.42938568714376185,0,,,,3587.5,205.50405268490374,395,0.38461538461538464,717.4797365754812,-2858.5,validation_candidate,False,weights renormalized over available components,Top-K review only; no automatic high-risk rejection bucket.,,,
heloc,validation,SCRE-Optimized probability ranking,three_bucket_capacity_band,0.2,395,1027,90,0.08763388510223953,0.22784810126582278,0.08763388510223953,0.43794756757423,305,741,0.2001013171225937,0.7998986828774063,14,0.06363636363636363,1359,0.6791758646063282,0.3065857226250838,0.43797722060077293,703.5,205.50405268490374,395,0.38461538461538464,3601.479736575481,25.5,validation_candidate,False,weights renormalized over available components,Three-bucket band; high-risk bucket cost included separately from manual review.,,,
heloc,validation,SCRE-Optimized probability ranking,top_k_review,0.25,494,1027,430,0.4186952288218111,0.8704453441295547,0.4186952288218111,1.6730857929033505,64,64,0.2502532928064843,0.7497467071935157,597,0.40337837837837837,0,,,,3232.0,257.01013171225935,494,0.4810126582278481,864.9493414387034,-2503.0,validation_candidate,False,weights renormalized over available components,Top-K review only; no automatic high-risk rejection bucket.,,,
heloc,validation,SCRE-Optimized probability ranking,three_bucket_capacity_band,0.25,494,1027,131,0.12755598831548198,0.2651821862348178,0.12755598831548198,0.5097075322566021,363,741,0.2502532928064843,0.7497467071935157,14,0.06363636363636363,1260,0.7,0.3065857226250838,0.4825029085110545,695.0,257.01013171225935,494,0.4810126582278481,3401.9493414387034,34.0,validation_candidate,False,weights renormalized over available components,Three-bucket band; high-risk bucket cost included separately from manual review.,,,
heloc,validation,SCRE-Optimized probability ranking,top_k_review,0.3,593,1027,513,0.49951314508276534,0.8650927487352446,0.49951314508276534,1.6627975520967604,80,80,0.30040526849037485,0.6995947315096251,514,0.3721940622737147,0,,,,2866.5,308.516210739615,593,0.5774099318403116,1022.4189463019252,-2137.5,validation_candidate,False,weights renormalized over available components,Top-K review only; no automatic high-risk rejection bucket.,,,
heloc,validation,SCRE-Optimized probability ranking,three_bucket_capacity_band,0.3,593,1027,175,0.17039922103213243,0.2951096121416526,0.17039922103213243,0.5672311337562047,418,741,0.30040526849037485,0.6995947315096251,14,0.06363636363636363,1161,0.7217915590008613,0.3065857226250838,0.5345739994528974,689.5,308.516210739615,593,0.5774099318403116,3199.418946301925,39.5,validation_candidate,False,weights renormalized over available components,Three-bucket band; high-risk bucket cost included separately from manual review.,,,
heloc,validation,SCRE-Pareto probability ranking,top_k_review,0.05,99,1027,91,0.08860759493670886,0.9191919191919192,0.08860759493670886,1.766781741465286,8,8,0.05015197568389058,0.9498480243161094,936,0.4992,0,,,,4729.5,51.506079027355625,99,0.09639727361246349,197.46960486322132,-4000.5,validation_candidate,False,weights renormalized over available components,Top-K review only; no automatic high-risk rejection bucket.,,,
heloc,validation,SCRE-Pareto probability ranking,three_bucket_capacity_band,0.05,99,1027,22,0.021421616358325218,0.2222222222222222,0.021421616358325218,0.42713404738721195,77,762,0.05015197568389058,0.9498480243161094,20,0.0975609756097561,1670,0.5898203592814372,0.18333584791028043,0.21892666581793535,834.5,51.506079027355625,99,0.09639727361246349,4092.4696048632213,-105.5,validation_candidate,False,weights renormalized over available components,Three-bucket band; high-risk bucket cost included separately from manual review.,,,
heloc,validation,SCRE-Pareto probability ranking,top_k_review,0.1,198,1027,179,0.17429406037000975,0.9040404040404041,0.17429406037000975,1.7376589655070669,19,19,0.10030395136778116,0.8996960486322189,848,0.4774774774774775,0,,,,4339.0,103.01215805471125,198,0.19279454722492698,379.93920972644355,-3610.0,validation_candidate,False,weights renormalized over available components,Top-K review only; no automatic high-risk rejection bucket.,,,
heloc,validation,SCRE-Pareto probability ranking,three_bucket_capacity_band,0.1,198,1027,33,0.03213242453748783,0.16666666666666666,0.03213242453748783,0.320350535540409,165,769,0.10030395136778116,0.8996960486322189,19,0.09644670050761421,1579,0.6174794173527549,0.18224073672793595,0.2483264358160483,798.0,103.01215805471125,198,0.19279454722492698,3920.9392097264436,-69.0,validation_candidate,False,weights renormalized over available components,Three-bucket band; high-risk bucket cost included separately from manual review.,,,
heloc,validation,SCRE-Pareto probability ranking,top_k_review,0.15,297,1027,264,0.25705939629990265,0.8888888888888888,0.25705939629990265,1.7085361895488478,33,33,0.15045592705167174,0.8495440729483282,763,0.45497912939773405,0,,,,3963.5,154.51823708206686,297,0.2891918208373905,547.4088145896658,-3234.5,validation_candidate,False,weights renormalized over available components,Top-K review only; no automatic high-risk rejection bucket.,,,
heloc,validation,SCRE-Pareto probability ranking,three_bucket_capacity_band,0.15,297,1027,62,0.06037000973709834,0.20875420875420875,0.06037000973709834,0.40124713542435064,235,762,0.15045592705167174,0.8495440729483282,20,0.0975609756097561,1472,0.641983695652174,0.18333584791028043,0.29223036383352174,775.5,154.51823708206686,297,0.2891918208373905,3735.408814589666,-46.5,validation_candidate,False,weights renormalized over available components,Three-bucket band; high-risk bucket cost included separately from manual review.,,,
heloc,validation,SCRE-Pareto probability ranking,top_k_review,0.2,395,1027,343,0.3339824732229795,0.8683544303797468,0.3339824732229795,1.6690668408662321,52,52,0.2001013171225937,0.7998986828774063,684,0.4331855604813173,0,,,,3617.5,205.50405268490374,395,0.38461538461538464,687.4797365754812,-2888.5,validation_candidate,False,weights renormalized over available components,Top-K review only; no automatic high-risk rejection bucket.,,,
