system,error_group,feature,mean,median,std,min,max,q25,q75,missing_count,group_size
Best manual-review high-risk bucket,FP,AGE,35.35550181378476,34.0,9.689081900320723,21.0,65.0,27.0,41.0,0,827
Best manual-review high-risk bucket,FP,SEX,1.5574365175332527,2.0,0.49699065987341967,1.0,2.0,1.0,2.0,0,827
Best manual-review high-risk bucket,FP,EDUCATION,1.9117291414752116,2.0,0.6963726731517099,1.0,4.0,1.0,2.0,0,827
Best manual-review high-risk bucket,FP,MARRIAGE,1.5610640870616688,2.0,0.5250000156847521,1.0,3.0,1.0,2.0,0,827
Best manual-review high-risk bucket,FN,PAY_0,-0.436046511627907,0.0,0.7411478042437827,-2.0,1.0,-1.0,0.0,0,516
Best manual-review high-risk bucket,FN,PAY_2,-0.49806201550387597,0.0,0.7516946059488714,-2.0,2.0,-1.0,0.0,0,516
Best manual-review high-risk bucket,FN,PAY_3,-0.49612403100775193,0.0,0.8713255698440783,-2.0,2.0,-1.0,0.0,0,516
Best manual-review high-risk bucket,FN,PAY_4,-0.5368217054263565,0.0,0.8200170346287677,-2.0,2.0,-1.0,0.0,0,516
Best manual-review high-risk bucket,FN,PAY_5,-0.5329457364341085,0.0,0.8034391156669735,-2.0,2.0,-1.0,0.0,0,516
Best manual-review high-risk bucket,FN,PAY_6,-0.563953488372093,0.0,0.8554673223332616,-2.0,2.0,-1.0,0.0,0,516
Best manual-review high-risk bucket,FN,delay_count,0.13565891472868216,0.0,0.42381502644292823,0.0,4.0,0.0,0.0,0,516
Best manual-review high-risk bucket,FN,severe_delay_count,0.09302325581395349,0.0,0.356724265224367,0.0,4.0,0.0,0.0,0,516
Best manual-review high-risk bucket,FN,max_delay,0.19573643410852712,0.0,0.5629854887074985,0.0,2.0,0.0,0.0,0,516
Best manual-review high-risk bucket,FN,avg_delay,0.03811369509043927,0.0,0.12614427791159022,0.0,1.3333333333333333,0.0,0.0,0,516
Best manual-review high-risk bucket,FN,recent_delay,0.04844961240310078,0.0,0.214922698634181,0.0,1.0,0.0,0.0,0,516
Best manual-review high-risk bucket,FN,LIMIT_BAL,169864.34108527133,145000.0,127203.60946118367,10000.0,550000.0,60000.0,250000.0,0,516
Best manual-review high-risk bucket,FN,utilization_proxy,0.3572978699469098,0.21324089597259233,0.3623805305149516,-0.0498608736783793,1.892885475623821,0.013628867617363299,0.6944185193826872,0,516
Best manual-review high-risk bucket,FN,payment_to_bill_ratio,1.934905188621078,0.13931265246932906,29.429621499332185,0.0,665.0,0.04234190189104,0.83291487244524,0,516
Best manual-review high-risk bucket,FN,total_bill_amt,265011.87403100776,95822.5,425980.4432897611,-62825.0,3007616.0,14924.0,302143.75,0,516
Best manual-review high-risk bucket,FN,total_pay_amt,26680.513565891473,12978.5,39739.754691072405,0.0,426976.0,6282.25,29010.75,0,516
Best manual-review high-risk bucket,FN,AGE,36.27325581395349,35.0,9.22664681859096,22.0,70.0,29.0,42.0,0,516
Best manual-review high-risk bucket,FN,SEX,1.5755813953488371,2.0,0.49473406719714375,1.0,2.0,1.0,2.0,0,516
Best manual-review high-risk bucket,FN,EDUCATION,1.8914728682170543,2.0,0.7503041203730956,1.0,4.0,1.0,2.0,0,516
Best manual-review high-risk bucket,FN,MARRIAGE,1.503875968992248,1.0,0.5232316460806096,1.0,3.0,1.0,2.0,0,516
Best manual-review high-risk bucket,TN,PAY_0,-0.41003640145605824,0.0,0.7348597691662598,-2.0,1.0,-1.0,0.0,0,3846
Best manual-review high-risk bucket,TN,PAY_2,-0.46073842953718147,0.0,0.7371917160627209,-2.0,2.0,-1.0,0.0,0,3846
Best manual-review high-risk bucket,TN,PAY_3,-0.4547581903276131,0.0,0.810790031187374,-2.0,2.0,-1.0,0.0,0,3846
Best manual-review high-risk bucket,TN,PAY_4,-0.4703588143525741,0.0,0.7917193196466413,-2.0,2.0,-1.0,0.0,0,3846
Best manual-review high-risk bucket,TN,PAY_5,-0.4638585543421737,0.0,0.7871656350953392,-2.0,2.0,-1.0,0.0,0,3846
Best manual-review high-risk bucket,TN,PAY_6,-0.47295891835673426,0.0,0.8299791978073934,-2.0,3.0,-1.0,0.0,0,3846
Best manual-review high-risk bucket,TN,delay_count,0.12558502340093602,0.0,0.38983922987413044,0.0,4.0,0.0,0.0,0,3846
Best manual-review high-risk bucket,TN,severe_delay_count,0.08840353614144565,0.0,0.3265227596031521,0.0,3.0,0.0,0.0,0,3846
Best manual-review high-risk bucket,TN,max_delay,0.1830473218928757,0.0,0.5509501629234133,0.0,3.0,0.0,0.0,0,3846
Best manual-review high-risk bucket,TN,avg_delay,0.03570809499046628,0.0,0.11571564759925364,0.0,1.1666666666666667,0.0,0.0,0,3846
Best manual-review high-risk bucket,TN,recent_delay,0.0405616224648986,0.0,0.1972979942685339,0.0,1.0,0.0,0.0,0,3846
Best manual-review high-risk bucket,TN,LIMIT_BAL,190436.8174726989,170000.0,133623.56744025572,10000.0,800000.0,80000.0,270000.0,0,3846
Best manual-review high-risk bucket,TN,utilization_proxy,0.3375701115472961,0.22017275307566836,0.3313059319666927,-0.0544700938197911,3.7589370531473434,0.033799315226956575,0.6153314019975511,0,3846
Best manual-review high-risk bucket,TN,payment_to_bill_ratio,31.992098937012006,0.14172084831347145,1433.6493477824088,0.0,84216.0,0.0450316348078921,0.7501126896665324,0,3846
Best manual-review high-risk bucket,TN,total_bill_amt,287726.51586063445,141673.5,386839.4462321003,-53204.0,3398917.0,36803.5,379574.5,0,3846
Best manual-review high-risk bucket,TN,total_pay_amt,40774.73816952678,19371.0,79924.878611217,0.0,2314152.0,9168.5,42000.0,0,3846
Best manual-review high-risk bucket,TN,AGE,35.661466458658346,34.0,9.091547530345643,21.0,79.0,28.0,42.0,0,3846
Best manual-review high-risk bucket,TN,SEX,1.6164846593863755,2.0,0.4863052690636724,1.0,2.0,1.0,2.0,0,3846
Best manual-review high-risk bucket,TN,EDUCATION,1.8062922516900677,2.0,0.7623602607051976,1.0,4.0,1.0,2.0,0,3846
Best manual-review high-risk bucket,TN,MARRIAGE,1.5650026001040043,2.0,0.521887479209385,1.0,3.0,1.0,2.0,0,3846
Best SCRE policy,TP,PAY_0,1.3168927250308262,2.0,1.3460314644512172,-2.0,8.0,1.0,2.0,0,811
Best SCRE policy,TP,PAY_2,1.0345252774352651,2.0,1.5686092339015636,-2.0,7.0,0.0,2.0,0,811
Best SCRE policy,TP,PAY_3,0.8668310727496917,2.0,1.6336045715287748,-2.0,7.0,0.0,2.0,0,811
Best SCRE policy,TP,PAY_4,0.7324290998766955,0.0,1.773236252798417,-2.0,7.0,0.0,2.0,0,811
Best SCRE policy,TP,PAY_5,0.6732429099876696,0.0,1.7688698251159811,-2.0,7.0,0.0,2.0,0,811
Best SCRE policy,TP,PAY_6,0.5413070283600493,0.0,1.7375185280297984,-2.0,8.0,0.0,2.0,0,811
Best SCRE policy,TP,delay_count,3.1381011097410605,3.0,2.039890058677819,0.0,6.0,1.0,6.0,0,811
Best SCRE policy,TP,severe_delay_count,2.8927250308261407,3.0,2.0975197221462394,0.0,6.0,1.0,5.0,0,811
Best SCRE policy,TP,max_delay,2.18865598027127,2.0,1.1728069289595056,0.0,8.0,2.0,2.0,0,811
Best SCRE policy,TP,avg_delay,1.150020550760378,1.0,0.9779620685554472,0.0,5.5,0.3333333333333333,1.8333333333333333,0,811
Best SCRE policy,TP,recent_delay,0.8323057953144266,1.0,0.37382505342915573,0.0,1.0,1.0,1.0,0,811
Best SCRE policy,TP,LIMIT_BAL,117037.82983970406,80000.0,110309.97236060831,10000.0,600000.0,30000.0,170000.0,0,811
Best SCRE policy,TP,utilization_proxy,0.4980768343700802,0.5530116392881277,0.36971407005216256,-0.1351678067672705,2.093890493035504,0.06509109078103575,0.8311521769453201,0,811
Best SCRE policy,TP,payment_to_bill_ratio,6.350731002265209,0.0450544519041504,132.4171210787324,0.0,3500.0,0.03335615913015775,0.0857202584426924,0,811
Best SCRE policy,TP,total_bill_amt,280376.08877928485,134555.0,402842.04805198533,-259523.0,2742479.0,19649.0,355255.5,0,811
Best SCRE policy,TP,total_pay_amt,14134.231812577065,7970.0,20809.642115693234,0.0,222974.0,3500.0,16000.0,0,811
Best SCRE policy,TP,AGE,35.847102342786684,35.0,9.938144540197568,21.0,73.0,27.0,42.0,0,811
Best SCRE policy,TP,SEX,1.5782983970406905,2.0,0.4941360483774376,1.0,2.0,1.0,2.0,0,811
Best SCRE policy,TP,EDUCATION,1.9038224414303329,2.0,0.6871826095037639,1.0,4.0,1.0,2.0,0,811
Best SCRE policy,TP,MARRIAGE,1.5067817509247843,1.0,0.5148566867236851,1.0,3.0,1.0,2.0,0,811
Best SCRE policy,FP,PAY_0,0.6916565900846433,1.0,1.2264105534474352,-2.0,6.0,0.0,1.0,0,827
Best SCRE policy,FP,PAY_2,0.47762998790810157,0.0,1.6454266190897362,-2.0,5.0,-1.0,2.0,0,827
Best SCRE policy,FP,PAY_3,0.3893591293833132,0.0,1.6218194280093239,-2.0,8.0,-1.0,2.0,0,827
Best SCRE policy,FP,PAY_4,0.22249093107617895,0.0,1.5986759309067338,-2.0,8.0,-1.0,2.0,0,827
Best SCRE policy,FP,PAY_5,0.018137847642079808,0.0,1.5241112729254107,-2.0,7.0,-1.0,0.0,0,827
Best SCRE policy,FP,PAY_6,-0.026602176541717048,0.0,1.5275574959026044,-2.0,7.0,-1.0,0.0,0,827
Best SCRE policy,FP,delay_count,2.2623941958887546,2.0,1.7508422253802607,0.0,6.0,1.0,3.0,0,827
Best SCRE policy,FP,severe_delay_count,1.8657799274486093,1.0,1.7529296031615726,0.0,6.0,0.0,3.0,0,827
Best SCRE policy,FP,max_delay,1.8101571946795647,2.0,1.0055503832841353,0.0,8.0,1.0,2.0,0,827
Best SCRE policy,FP,avg_delay,0.7486900443369608,0.5,0.7353332045419603,0.0,5.333333333333333,0.1666666666666666,1.0,0,827
Best SCRE policy,FP,recent_delay,0.6662636033857315,1.0,0.47183218501554114,0.0,1.0,0.0,1.0,0,827
Best SCRE policy,FP,LIMIT_BAL,112200.72551390568,70000.0,104462.15691376422,10000.0,710000.0,30000.0,160000.0,0,827
Best SCRE policy,FP,utilization_proxy,0.45007534739889055,0.4552837059691169,0.4013403613765577,-0.084920817458492,2.1173738653156007,0.00693473551844765,0.8257018306324786,0,827
Best SCRE policy,FP,payment_to_bill_ratio,18.969690054198267,0.0541288283737268,247.4496436582403,0.0,4012.0,0.03352371418973775,0.2116463442447611,0,827
Best SCRE policy,FP,total_bill_amt,205322.76662636033,98905.0,321785.13877460035,-50953.0,2191420.0,4460.5,243967.5,0,827
Best SCRE policy,FP,total_pay_amt,13620.819830713423,6600.0,26631.45998949551,0.0,394695.0,2641.5,13295.5,0,827
Best SCRE policy,FP,AGE,35.35550181378476,34.0,9.689081900320723,21.0,65.0,27.0,41.0,0,827
Best SCRE policy,FP,SEX,1.5574365175332527,2.0,0.49699065987341967,1.0,2.0,1.0,2.0,0,827
Best SCRE policy,FP,EDUCATION,1.9117291414752116,2.0,0.6963726731517099,1.0,4.0,1.0,2.0,0,827
Best SCRE policy,FP,MARRIAGE,1.5610640870616688,2.0,0.5250000156847521,1.0,3.0,1.0,2.0,0,827
Best SCRE policy,FN,PAY_0,-0.436046511627907,0.0,0.7411478042437827,-2.0,1.0,-1.0,0.0,0,516
Best SCRE policy,FN,PAY_2,-0.49806201550387597,0.0,0.7516946059488714,-2.0,2.0,-1.0,0.0,0,516
Best SCRE policy,FN,PAY_3,-0.49612403100775193,0.0,0.8713255698440783,-2.0,2.0,-1.0,0.0,0,516
Best SCRE policy,FN,PAY_4,-0.5368217054263565,0.0,0.8200170346287677,-2.0,2.0,-1.0,0.0,0,516
Best SCRE policy,FN,PAY_5,-0.5329457364341085,0.0,0.8034391156669735,-2.0,2.0,-1.0,0.0,0,516
Best SCRE policy,FN,PAY_6,-0.563953488372093,0.0,0.8554673223332616,-2.0,2.0,-1.0,0.0,0,516
Best SCRE policy,FN,delay_count,0.13565891472868216,0.0,0.42381502644292823,0.0,4.0,0.0,0.0,0,516
Best SCRE policy,FN,severe_delay_count,0.09302325581395349,0.0,0.356724265224367,0.0,4.0,0.0,0.0,0,516
Best SCRE policy,FN,max_delay,0.19573643410852712,0.0,0.5629854887074985,0.0,2.0,0.0,0.0,0,516
Best SCRE policy,FN,avg_delay,0.03811369509043927,0.0,0.12614427791159022,0.0,1.3333333333333333,0.0,0.0,0,516
Best SCRE policy,FN,recent_delay,0.04844961240310078,0.0,0.214922698634181,0.0,1.0,0.0,0.0,0,516
Best SCRE policy,FN,LIMIT_BAL,169864.34108527133,145000.0,127203.60946118367,10000.0,550000.0,60000.0,250000.0,0,516
Best SCRE policy,FN,utilization_proxy,0.3572978699469098,0.21324089597259233,0.3623805305149516,-0.0498608736783793,1.892885475623821,0.013628867617363299,0.6944185193826872,0,516
Best SCRE policy,FN,payment_to_bill_ratio,1.934905188621078,0.13931265246932906,29.429621499332185,0.0,665.0,0.04234190189104,0.83291487244524,0,516
Best SCRE policy,FN,total_bill_amt,265011.87403100776,95822.5,425980.4432897611,-62825.0,3007616.0,14924.0,302143.75,0,516
Best SCRE policy,FN,total_pay_amt,26680.513565891473,12978.5,39739.754691072405,0.0,426976.0,6282.25,29010.75,0,516
Best SCRE policy,FN,AGE,36.27325581395349,35.0,9.22664681859096,22.0,70.0,29.0,42.0,0,516
Best SCRE policy,FN,SEX,1.5755813953488371,2.0,0.49473406719714375,1.0,2.0,1.0,2.0,0,516
Best SCRE policy,FN,EDUCATION,1.8914728682170543,2.0,0.7503041203730956,1.0,4.0,1.0,2.0,0,516
Best SCRE policy,FN,MARRIAGE,1.503875968992248,1.0,0.5232316460806096,1.0,3.0,1.0,2.0,0,516
Best SCRE policy,TN,PAY_0,-0.41003640145605824,0.0,0.7348597691662598,-2.0,1.0,-1.0,0.0,0,3846
Best SCRE policy,TN,PAY_2,-0.46073842953718147,0.0,0.7371917160627209,-2.0,2.0,-1.0,0.0,0,3846
Best SCRE policy,TN,PAY_3,-0.4547581903276131,0.0,0.810790031187374,-2.0,2.0,-1.0,0.0,0,3846
Best SCRE policy,TN,PAY_4,-0.4703588143525741,0.0,0.7917193196466413,-2.0,2.0,-1.0,0.0,0,3846
Best SCRE policy,TN,PAY_5,-0.4638585543421737,0.0,0.7871656350953392,-2.0,2.0,-1.0,0.0,0,3846
Best SCRE policy,TN,PAY_6,-0.47295891835673426,0.0,0.8299791978073934,-2.0,3.0,-1.0,0.0,0,3846
Best SCRE policy,TN,delay_count,0.12558502340093602,0.0,0.38983922987413044,0.0,4.0,0.0,0.0,0,3846
Best SCRE policy,TN,severe_delay_count,0.08840353614144565,0.0,0.3265227596031521,0.0,3.0,0.0,0.0,0,3846
Best SCRE policy,TN,max_delay,0.1830473218928757,0.0,0.5509501629234133,0.0,3.0,0.0,0.0,0,3846
Best SCRE policy,TN,avg_delay,0.03570809499046628,0.0,0.11571564759925364,0.0,1.1666666666666667,0.0,0.0,0,3846
Best SCRE policy,TN,recent_delay,0.0405616224648986,0.0,0.1972979942685339,0.0,1.0,0.0,0.0,0,3846
Best SCRE policy,TN,LIMIT_BAL,190436.8174726989,170000.0,133623.56744025572,10000.0,800000.0,80000.0,270000.0,0,3846
Best SCRE policy,TN,utilization_proxy,0.3375701115472961,0.22017275307566836,0.3313059319666927,-0.0544700938197911,3.7589370531473434,0.033799315226956575,0.6153314019975511,0,3846
Best SCRE policy,TN,payment_to_bill_ratio,31.992098937012006,0.14172084831347145,1433.6493477824088,0.0,84216.0,0.0450316348078921,0.7501126896665324,0,3846
Best SCRE policy,TN,total_bill_amt,287726.51586063445,141673.5,386839.4462321003,-53204.0,3398917.0,36803.5,379574.5,0,3846
Best SCRE policy,TN,total_pay_amt,40774.73816952678,19371.0,79924.878611217,0.0,2314152.0,9168.5,42000.0,0,3846
Best SCRE policy,TN,AGE,35.661466458658346,34.0,9.091547530345643,21.0,79.0,28.0,42.0,0,3846
Best SCRE policy,TN,SEX,1.6164846593863755,2.0,0.4863052690636724,1.0,2.0,1.0,2.0,0,3846
Best SCRE policy,TN,EDUCATION,1.8062922516900677,2.0,0.7623602607051976,1.0,4.0,1.0,2.0,0,3846
Best SCRE policy,TN,MARRIAGE,1.5650026001040043,2.0,0.521887479209385,1.0,3.0,1.0,2.0,0,3846
Best Scorecard policy,TP,PAY_0,1.3464373464373465,2.0,1.3011040199505377,-2.0,8.0,1.0,2.0,0,814
Best Scorecard policy,TP,PAY_2,1.0393120393120394,2.0,1.5561416689689975,-2.0,7.0,0.0,2.0,0,814
Best Scorecard policy,TP,PAY_3,0.8783783783783784,2.0,1.6333544666125817,-2.0,7.0,0.0,2.0,0,814
Best Scorecard policy,TP,PAY_4,0.7407862407862408,0.0,1.7690470735248218,-2.0,7.0,0.0,2.0,0,814
Best Scorecard policy,TP,PAY_5,0.6818181818181818,0.0,1.7621798633966193,-2.0,7.0,0.0,2.0,0,814
Best Scorecard policy,TP,PAY_6,0.5540540540540541,0.0,1.7356410110076868,-2.0,8.0,0.0,2.0,0,814
Best Scorecard policy,TP,delay_count,3.1535626535626538,3.0,2.016477226208811,0.0,6.0,1.0,5.75,0,814
Best Scorecard policy,TP,severe_delay_count,2.8992628992628995,3.0,2.0860161002857485,0.0,6.0,1.0,5.0,0,814
Best Scorecard policy,TP,max_delay,2.2125307125307123,2.0,1.1398151523235704,0.0,8.0,2.0,2.0,0,814
Best Scorecard policy,TP,avg_delay,1.152948402948403,1.0,0.9724840376924097,0.0,5.5,0.3333333333333333,1.8333333333333333,0,814
Best Scorecard policy,TP,recent_delay,0.8378378378378378,1.0,0.36882612662129577,0.0,1.0,1.0,1.0,0,814
Best Scorecard policy,TP,LIMIT_BAL,117174.44717444718,80000.0,110030.19393553882,10000.0,600000.0,30000.0,167500.0,0,814
Best Scorecard policy,TP,utilization_proxy,0.5034423463590711,0.5565363079787662,0.3662895660467969,-0.1351678067672705,2.093890493035504,0.0758016399453351,0.8338552315917932,0,814
Best Scorecard policy,TP,payment_to_bill_ratio,6.332779158285386,0.04421724068532455,132.17314813466152,0.0,3500.0,0.032945392026627926,0.08157107451404046,0,814
Best Scorecard policy,TP,total_bill_amt,279515.6302211302,138747.5,394397.0660301715,-259523.0,2742479.0,24373.0,364156.5,0,814
Best Scorecard policy,TP,total_pay_amt,14050.60565110565,8078.0,19945.457173879167,0.0,222974.0,3675.5,16214.0,0,814
Best Scorecard policy,TP,AGE,35.87346437346437,35.0,9.931373798389094,21.0,73.0,27.0,42.0,0,814
Best Scorecard policy,TP,SEX,1.574938574938575,2.0,0.4946562499053402,1.0,2.0,1.0,2.0,0,814
Best Scorecard policy,TP,EDUCATION,1.9127764127764129,2.0,0.6861905513066259,1.0,4.0,1.0,2.0,0,814
Best Scorecard policy,TP,MARRIAGE,1.5,1.0,0.5148472110019697,1.0,3.0,1.0,2.0,0,814
Best Scorecard policy,FP,PAY_0,0.6424050632911392,1.0,1.1903232310412981,-2.0,6.0,0.0,1.0,0,948
Best Scorecard policy,FP,PAY_2,0.3691983122362869,0.0,1.6269835885399557,-2.0,5.0,-1.0,2.0,0,948
Best Scorecard policy,FP,PAY_3,0.3154008438818565,0.0,1.6067095155797169,-2.0,8.0,-1.0,2.0,0,948
Best Scorecard policy,FP,PAY_4,0.16877637130801687,0.0,1.5749476720127469,-2.0,8.0,-1.0,2.0,0,948
Best Scorecard policy,FP,PAY_5,0.0189873417721519,0.0,1.4960907269977868,-2.0,7.0,-1.0,0.0,0,948
Best Scorecard policy,FP,PAY_6,-0.03691983122362869,0.0,1.4840609708010963,-2.0,7.0,-1.0,0.0,0,948
Best Scorecard policy,FP,delay_count,2.1392405063291138,2.0,1.669535801397629,0.0,6.0,1.0,3.0,0,948
Best Scorecard policy,FP,severe_delay_count,1.740506329113924,1.0,1.678538534684355,0.0,6.0,0.75,3.0,0,948
Best Scorecard policy,FP,max_delay,1.8132911392405062,2.0,0.9384165884059876,0.0,8.0,1.75,2.0,0,948
Best Scorecard policy,FP,avg_delay,0.6991912798874823,0.5,0.6998285453883849,0.0,5.333333333333333,0.29166666666666663,1.0,0,948
Best Scorecard policy,FP,recent_delay,0.640295358649789,1.0,0.4801670746052142,0.0,1.0,0.0,1.0,0,948
Best Scorecard policy,FP,LIMIT_BAL,113175.10548523207,80000.0,102870.84474994104,10000.0,710000.0,30000.0,170000.0,0,948
Best Scorecard policy,FP,utilization_proxy,0.4599045210929628,0.47968821234544756,0.40419214661078795,-0.084920817458492,2.1173738653156007,0.0068219810916261,0.840651768928556,0,948
Best Scorecard policy,FP,payment_to_bill_ratio,50.8032046967011,0.0540159922006475,947.4453852670749,0.0,28027.0,0.03410986664641942,0.20180978587515713,0,948
Best Scorecard policy,FP,total_bill_amt,201465.07383966245,100403.0,303335.122921484,-50953.0,2191420.0,5771.25,248425.5,0,948
Best Scorecard policy,FP,total_pay_amt,13985.18670886076,7463.0,25367.384243261087,0.0,394695.0,3336.25,14700.0,0,948
Best Scorecard policy,FP,AGE,35.40506329113924,34.0,9.81112312402649,21.0,72.0,27.0,42.0,0,948
Best Scorecard policy,FP,SEX,1.5717299578059072,2.0,0.49508925615689076,1.0,2.0,1.0,2.0,0,948
Best Scorecard policy,FP,EDUCATION,1.919831223628692,2.0,0.7044189776606459,1.0,4.0,1.0,2.0,0,948
Best Scorecard policy,FP,MARRIAGE,1.5780590717299579,2.0,0.5351663171418303,1.0,3.0,1.0,2.0,0,948
Best Scorecard policy,FN,PAY_0,-0.49317738791423,0.0,0.7371637486340432,-2.0,1.0,-1.0,0.0,0,513
Best Scorecard policy,FN,PAY_2,-0.5146198830409356,0.0,0.7605255569716363,-2.0,3.0,-1.0,0.0,0,513
Best Scorecard policy,FN,PAY_3,-0.5224171539961013,0.0,0.8291470140784236,-2.0,2.0,-1.0,0.0,0,513
Best Scorecard policy,FN,PAY_4,-0.557504873294347,0.0,0.7986238239517,-2.0,2.0,-1.0,0.0,0,513
Best Scorecard policy,FN,PAY_5,-0.5536062378167641,0.0,0.7915271883902748,-2.0,2.0,-1.0,0.0,0,513
Best Scorecard policy,FN,PAY_6,-0.5906432748538012,0.0,0.8221008336583502,-2.0,2.0,-1.0,0.0,0,513
Best Scorecard policy,FN,delay_count,0.0935672514619883,0.0,0.323279012890473,0.0,2.0,0.0,0.0,0,513
Best Scorecard policy,FN,severe_delay_count,0.06627680311890838,0.0,0.27152128101289774,0.0,2.0,0.0,0.0,0,513
Best Scorecard policy,FN,max_delay,0.14619883040935672,0.0,0.5039591061800098,0.0,3.0,0.0,0.0,0,513
Best Scorecard policy,FN,avg_delay,0.02696556205328135,0.0,0.09815218519870517,0.0,0.8333333333333334,0.0,0.0,0,513
Best Scorecard policy,FN,recent_delay,0.03508771929824561,0.0,0.1841811536732818,0.0,1.0,0.0,0.0,0,513
Best Scorecard policy,FN,LIMIT_BAL,169956.49122807017,140000.0,127705.57883581074,10000.0,550000.0,60000.0,250000.0,0,513
Best Scorecard policy,FN,utilization_proxy,0.34796090376307337,0.1920539551059296,0.3641968708190644,-0.0498608736783793,1.892885475623821,0.0136888237040141,0.6692532816010347,0,513
Best Scorecard policy,FN,payment_to_bill_ratio,1.937566638053132,0.1712623239116414,29.514024067995507,0.0,665.0,0.0437888607428364,0.8460299194476409,0,513
Best Scorecard policy,FN,total_bill_amt,266287.35282651073,93322.0,438520.5771000339,-62825.0,3007616.0,13313.0,299549.0,0,513
Best Scorecard policy,FN,total_pay_amt,26886.57699805068,12800.0,40466.992398589704,0.0,426976.0,5982.0,29912.0,0,513
Best Scorecard policy,FN,AGE,36.23391812865497,36.0,9.23562331077857,22.0,70.0,29.0,42.0,0,513
Best Scorecard policy,FN,SEX,1.5808966861598441,2.0,0.4938939416853868,1.0,2.0,1.0,2.0,0,513
Best Scorecard policy,FN,EDUCATION,1.8771929824561404,2.0,0.7516429373466885,1.0,4.0,1.0,2.0,0,513
Best Scorecard policy,FN,MARRIAGE,1.5146198830409356,2.0,0.5231745624617251,1.0,3.0,1.0,2.0,0,513
Best Scorecard policy,TN,PAY_0,-0.43328859060402686,0.0,0.719655047521725,-2.0,1.0,-1.0,0.0,0,3725
Best Scorecard policy,TN,PAY_2,-0.4636241610738255,0.0,0.7132174481248678,-2.0,3.0,-1.0,0.0,0,3725
Best Scorecard policy,TN,PAY_3,-0.4633557046979866,0.0,0.7828464500551369,-2.0,2.0,-1.0,0.0,0,3725
Best Scorecard policy,TN,PAY_4,-0.4791946308724832,0.0,0.7653964916596162,-2.0,2.0,-1.0,0.0,0,3725
Best Scorecard policy,TN,PAY_5,-0.4797315436241611,0.0,0.7601302483830523,-2.0,2.0,-1.0,0.0,0,3725
Best Scorecard policy,TN,PAY_6,-0.4848322147651007,0.0,0.8151349318189534,-2.0,3.0,-1.0,0.0,0,3725
Best Scorecard policy,TN,delay_count,0.08751677852348994,0.0,0.3291550595429182,0.0,4.0,0.0,0.0,0,3725
Best Scorecard policy,TN,severe_delay_count,0.0625503355704698,0.0,0.284973556639752,0.0,4.0,0.0,0.0,0,3725
Best Scorecard policy,TN,max_delay,0.1293959731543624,0.0,0.4714260483355805,0.0,3.0,0.0,0.0,0,3725
Best Scorecard policy,TN,avg_delay,0.025145413870246082,0.0,0.09964766910276301,0.0,1.3333333333333333,0.0,0.0,0,3725
Best Scorecard policy,TN,recent_delay,0.026845637583892617,0.0,0.16165384195595878,0.0,1.0,0.0,0.0,0,3725
Best Scorecard policy,TN,LIMIT_BAL,192730.20134228189,170000.0,134161.01017837046,10000.0,800000.0,80000.0,280000.0,0,3725
Best Scorecard policy,TN,utilization_proxy,0.33141408733252464,0.2158685336463484,0.3263058290729541,-0.0544700938197911,3.7589370531473434,0.0344799928333781,0.59835075906564,0,3725
Best Scorecard policy,TN,payment_to_bill_ratio,24.313586076267782,0.1510416061532026,1381.0622212486771,0.0,84216.0,0.0454653807006723,0.7565221857025473,0,3725
Best Scorecard policy,TN,total_bill_amt,291385.02496644296,142540.0,392015.14381185296,-53204.0,3398917.0,37150.0,382179.0,0,3725
Best Scorecard policy,TN,total_pay_amt,41564.05476510067,19781.0,81053.30228584858,0.0,2314152.0,9240.0,43055.0,0,3725
Best Scorecard policy,TN,AGE,35.658791946308725,34.0,9.0382782561501,21.0,79.0,28.0,42.0,0,3725
Best Scorecard policy,TN,SEX,1.614765100671141,2.0,0.48671610512488656,1.0,2.0,1.0,2.0,0,3725
Best Scorecard policy,TN,EDUCATION,1.8008053691275168,2.0,0.7619787373046277,1.0,4.0,1.0,2.0,0,3725
Best Scorecard policy,TN,MARRIAGE,1.5608053691275168,2.0,0.5190975768373046,1.0,3.0,1.0,2.0,0,3725
