loss,pr_auc,roc_auc,val_loss,val_pr_auc,val_roc_auc
0.7655179500579834,0.4788570702075958,0.40298718214035034,0.7503919005393982,0.4880388081073761,0.41323190927505493
0.7392656803131104,0.5248467326164246,0.46969977021217346,0.7248424887657166,0.5444180965423584,0.4944540858268738
0.7215438485145569,0.5581569075584412,0.5139006972312927,0.7025008201599121,0.6003099679946899,0.574350118637085
0.7010535597801208,0.6013527512550354,0.576593816280365,0.6834897994995117,0.6465882658958435,0.6391937732696533
0.6806082129478455,0.6516498923301697,0.6356254816055298,0.6669290065765381,0.6798838376998901,0.686373233795166
0.6687999367713928,0.6726892590522766,0.6691540479660034,0.6522423624992371,0.7035884261131287,0.7176949977874756
0.6574432253837585,0.6925072073936462,0.6895826458930969,0.639740526676178,0.7229940891265869,0.7388066053390503
0.6463678479194641,0.7114075422286987,0.7100210785865784,0.6292006969451904,0.7344663739204407,0.7531450986862183
0.6405535936355591,0.715334951877594,0.719208300113678,0.6197413802146912,0.7442987561225891,0.763119101524353
0.6294827461242676,0.7317178249359131,0.7331234216690063,0.6112816333770752,0.7522964477539062,0.771236002445221
0.6227319836616516,0.7395838499069214,0.7414907813072205,0.6037793755531311,0.7570967078208923,0.7772799134254456
0.6171022057533264,0.7478594183921814,0.7452373504638672,0.5969849228858948,0.7623399496078491,0.7825031280517578
0.6108696460723877,0.7525256872177124,0.7542612552642822,0.5906978249549866,0.7665845155715942,0.7864840030670166
0.6059659123420715,0.7546815276145935,0.7588028907775879,0.5853781700134277,0.7693759202957153,0.7897892594337463
0.6051343679428101,0.7542915940284729,0.7581447958946228,0.5809675455093384,0.7734916806221008,0.792413592338562
0.5981835126876831,0.7652288675308228,0.7650366425514221,0.5772935152053833,0.7756401896476746,0.7945474982261658
0.5944567322731018,0.7669569849967957,0.7691554427146912,0.574121356010437,0.7763269543647766,0.7968619465827942
0.5908246636390686,0.7710785865783691,0.7728719711303711,0.5708093643188477,0.7800979018211365,0.7992982864379883
0.5906932353973389,0.7684158682823181,0.7718071937561035,0.567950427532196,0.7822694182395935,0.8012824654579163
0.5906789302825928,0.7702182531356812,0.7715745568275452,0.5654700994491577,0.7831947803497314,0.802781343460083
0.58786940574646,0.7695670127868652,0.7756449580192566,0.5629832744598389,0.7829676270484924,0.8044276237487793
0.5880877375602722,0.7665374279022217,0.7743953466415405,0.5611826181411743,0.7851848006248474,0.8055352568626404
0.584701418876648,0.7719684839248657,0.7774829268455505,0.5594439506530762,0.7843897938728333,0.806736946105957
0.581669807434082,0.7786940336227417,0.779879093170166,0.5578709244728088,0.7856724858283997,0.8078140020370483
0.5797169208526611,0.7824923396110535,0.7817907929420471,0.5568256974220276,0.786828875541687,0.808754026889801
0.5771841406822205,0.780687153339386,0.7849442958831787,0.5559014081954956,0.7877237796783447,0.8097651600837708
0.5792564153671265,0.7771250009536743,0.783096194267273,0.5551146268844604,0.7887651920318604,0.8109567165374756
0.5787124633789062,0.780056893825531,0.7828793525695801,0.5540538430213928,0.7889750599861145,0.8117823004722595
0.5778020620346069,0.7823922634124756,0.784050464630127,0.5528509020805359,0.7904308438301086,0.8124454617500305
0.5784249305725098,0.7834221720695496,0.7815447449684143,0.5521864891052246,0.7899020910263062,0.8127427101135254
0.5756970643997192,0.7830319404602051,0.7857984304428101,0.5517019033432007,0.7908077239990234,0.8132531642913818
0.5748577117919922,0.7821598649024963,0.7866058945655823,0.5512998700141907,0.7905642986297607,0.8135632276535034
0.5747466087341309,0.7832611799240112,0.7869345545768738,0.5506794452667236,0.7909799814224243,0.8140941262245178
0.5747700929641724,0.7838579416275024,0.7878562808036804,0.550286054611206,0.7917022109031677,0.8145997524261475
0.5734145045280457,0.7841403484344482,0.788457453250885,0.5498544573783875,0.7913289666175842,0.8144243955612183
0.5713048577308655,0.7879694700241089,0.7899999022483826,0.5493837594985962,0.7919321060180664,0.8147064447402954
0.5722256302833557,0.7831366062164307,0.7892245650291443,0.5492687821388245,0.7921880483627319,0.8151331543922424
0.5664376020431519,0.7930826544761658,0.7938769459724426,0.5487115383148193,0.7923256158828735,0.8154761791229248
0.5714825987815857,0.7843782901763916,0.7908610105514526,0.548023521900177,0.7924553155899048,0.8156972527503967
0.5697966814041138,0.787890613079071,0.7917464971542358,0.5476360321044922,0.7920395731925964,0.8161163926124573
0.5688860416412354,0.7889970541000366,0.7922189235687256,0.5472316741943359,0.7926066517829895,0.8163272142410278
0.5668769478797913,0.7950031757354736,0.7938589453697205,0.5468624830245972,0.7932584285736084,0.8166245222091675
0.5658057332038879,0.7948421835899353,0.7946282029151917,0.546863853931427,0.7920133471488953,0.8166600465774536
0.5703931450843811,0.7882267832756042,0.7911598682403564,0.5468916893005371,0.7918521165847778,0.8166574835777283
0.5709540247917175,0.7874855399131775,0.7896689176559448,0.5466814637184143,0.7924531698226929,0.8170360922813416
0.5697238445281982,0.7886975407600403,0.7914988398551941,0.5464208722114563,0.7923331260681152,0.8171402812004089
0.5647467970848083,0.7916001677513123,0.7965189218521118,0.5458940863609314,0.7925782799720764,0.8175162076950073
0.5652254819869995,0.7916691303253174,0.7958243489265442,0.5456646680831909,0.79243403673172,0.8175035715103149
0.5633895397186279,0.7966018915176392,0.7978339195251465,0.545240581035614,0.7925732731819153,0.8175162672996521
0.5643537640571594,0.7966826558113098,0.79634028673172,0.5448058843612671,0.792328417301178,0.8176381587982178
0.5641314387321472,0.7930189967155457,0.7972214221954346,0.5444803833961487,0.7929081916809082,0.8178871870040894
0.5605080127716064,0.7989192605018616,0.7999941110610962,0.5441333055496216,0.7932750582695007,0.818240225315094
0.5631835460662842,0.7928615808486938,0.7979863882064819,0.5439269542694092,0.7928870916366577,0.818311333656311
0.5601997971534729,0.799805760383606,0.7999687790870667,0.5438905358314514,0.7941738963127136,0.8186771273612976
0.5630306005477905,0.7950616478919983,0.7979000806808472,0.5440784692764282,0.7944386005401611,0.8186213374137878
0.5671921372413635,0.7913007140159607,0.7939335703849792,0.5445347428321838,0.7939942479133606,0.8185425996780396
0.5604332685470581,0.7974970936775208,0.800418496131897,0.5445873737335205,0.7946783900260925,0.8187280297279358
0.5588845610618591,0.7981664538383484,0.8017963767051697,0.5446688532829285,0.7939379811286926,0.8186467885971069
0.5608110427856445,0.7965185046195984,0.8005470037460327,0.5441460013389587,0.7944008111953735,0.8187991380691528
0.5578001737594604,0.8011124730110168,0.801798403263092,0.5436751842498779,0.7946088314056396,0.819068431854248
0.5564507842063904,0.8014034032821655,0.8026596307754517,0.5433409810066223,0.794921875,0.819640040397644
0.5621841549873352,0.7934573888778687,0.7985582947731018,0.5431593656539917,0.7954386472702026,0.8199551105499268
0.5608837008476257,0.7974633574485779,0.7995141744613647,0.5432915091514587,0.7955017685890198,0.8199499845504761
0.5588482618331909,0.7984921336174011,0.8018994331359863,0.5433346033096313,0.7961173057556152,0.8201075196266174
0.5602075457572937,0.7992633581161499,0.7997307181358337,0.5429728031158447,0.7962470054626465,0.8201023936271667
0.5576354265213013,0.8008588552474976,0.801171064376831,0.5424137711524963,0.7958890199661255,0.8199576139450073
0.5576793551445007,0.7994573712348938,0.8020905256271362,0.5420957803726196,0.7955703735351562,0.8199144005775452
0.5573118925094604,0.7988926768302917,0.8025524616241455,0.5419926047325134,0.7959874272346497,0.8198915123939514
0.5569272041320801,0.7987408638000488,0.8035345673561096,0.542010486125946,0.7952471971511841,0.8201075196266174
0.5576567649841309,0.800541341304779,0.8028823733329773,0.5421278476715088,0.7949504852294922,0.8202624917030334
0.5552379488945007,0.8026384711265564,0.8040533661842346,0.5422294735908508,0.7948749661445618,0.8202751874923706
0.5550015568733215,0.8036640882492065,0.8040803074836731,0.5420639514923096,0.7952837347984314,0.8203259110450745
0.5525102615356445,0.8039823174476624,0.8068066239356995,0.5419571399688721,0.7949888706207275,0.8201150894165039
0.5550174713134766,0.8025737404823303,0.8047927618026733,0.5419845581054688,0.795279324054718,0.8204149603843689
0.5550545454025269,0.8028616905212402,0.8047423362731934,0.5419349074363708,0.7950435876846313,0.8204733729362488
