loss,pr_auc,roc_auc,val_loss,val_pr_auc,val_roc_auc
0.6852710843086243,0.6825865507125854,0.6828042268753052,0.6072615385055542,0.7908452749252319,0.8158192038536072
0.6132088899612427,0.7644532322883606,0.7718148827552795,0.5629098415374756,0.7935649156570435,0.8184332847595215
0.5962554216384888,0.7757850885391235,0.7822067141532898,0.5556055307388306,0.7976894974708557,0.8209991455078125
0.5866140127182007,0.7859103083610535,0.7916269898414612,0.553403913974762,0.7982422709465027,0.8235219120979309
0.5832467079162598,0.789701521396637,0.7948004603385925,0.5519696474075317,0.7993302345275879,0.8240021467208862
0.579094648361206,0.7951805591583252,0.7982944250106812,0.5501899123191833,0.7988317608833313,0.8243882656097412
0.5757046937942505,0.7971524596214294,0.8009769320487976,0.550601601600647,0.7959021329879761,0.824243426322937
0.5759727358818054,0.7990573048591614,0.8019155859947205,0.5508055090904236,0.7952239513397217,0.8233059644699097
0.5690462589263916,0.8071091175079346,0.8062116503715515,0.5502871870994568,0.7954225540161133,0.8231078386306763
0.5700688362121582,0.8016157746315002,0.8063614964485168,0.5489673018455505,0.7954373359680176,0.8231663703918457
0.563576877117157,0.8088040947914124,0.8117215633392334,0.5531789064407349,0.793337881565094,0.8204758763313293
0.5658096075057983,0.8076509833335876,0.8105648159980774,0.5521793365478516,0.7909358143806458,0.8204860091209412
0.5597277879714966,0.8118765950202942,0.8149204850196838,0.5523054599761963,0.7925829887390137,0.8206309080123901
0.5569526553153992,0.8180825710296631,0.8176662921905518,0.5508480668067932,0.793247401714325,0.8214488625526428
0.5567104816436768,0.8164059519767761,0.8173441886901855,0.5522411465644836,0.7927639484405518,0.8203310966491699
