loss,pr_auc,roc_auc,val_loss,val_pr_auc,val_roc_auc
0.6561054587364197,0.6717983484268188,0.6773281693458557,0.6112048625946045,0.7410156726837158,0.7671407461166382
0.6126287579536438,0.7337273955345154,0.7469168901443481,0.5746816992759705,0.7672716975212097,0.7948651313781738
0.5875995755195618,0.75773024559021,0.7696976065635681,0.5564122200012207,0.7788671255111694,0.804900050163269
0.5756359100341797,0.771084725856781,0.7789092063903809,0.5473079085350037,0.7828542590141296,0.8103342056274414
0.5716788172721863,0.7729386687278748,0.7817720770835876,0.5422956943511963,0.7871711850166321,0.813644528388977
0.5649736523628235,0.782492458820343,0.7882562279701233,0.5398474931716919,0.7894918918609619,0.815196692943573
0.5654728412628174,0.7833593487739563,0.787544846534729,0.5374677777290344,0.7911484837532043,0.8172748684883118
0.5589001774787903,0.7894611954689026,0.7932806611061096,0.5353427529335022,0.7921988368034363,0.8185705542564392
0.5587657690048218,0.7877558469772339,0.7939377427101135,0.5332198739051819,0.794130802154541,0.8202674984931946
0.5560594201087952,0.7920340299606323,0.7958232164382935,0.5319898128509521,0.7951844334602356,0.8211262226104736
0.5553280115127563,0.7926609516143799,0.7963352799415588,0.5315184593200684,0.7950227856636047,0.8221220970153809
0.552111029624939,0.7957457304000854,0.799855649471283,0.5314403176307678,0.7953110337257385,0.8220078349113464
0.5519915223121643,0.7960096597671509,0.8006228804588318,0.5304584503173828,0.7963812351226807,0.8227928280830383
0.5517404675483704,0.7968711256980896,0.8007976412773132,0.5298121571540833,0.7969737648963928,0.8233669400215149
0.5507945418357849,0.7978687882423401,0.8006056547164917,0.5289677381515503,0.796814501285553,0.8232576847076416
0.5521326661109924,0.7945284247398376,0.8000271320343018,0.5283395051956177,0.7977830171585083,0.8242586851119995
0.5485514402389526,0.7974481582641602,0.8026679158210754,0.5278384685516357,0.7972872853279114,0.8244467377662659
0.546866774559021,0.800913393497467,0.804028332233429,0.5281855463981628,0.7963723540306091,0.8241011500358582
0.5449220538139343,0.8009560704231262,0.8058738708496094,0.5287780165672302,0.7962390184402466,0.8237353563308716
0.5452042818069458,0.8013231158256531,0.8059498071670532,0.5278290510177612,0.7974752187728882,0.8243171572685242
0.5452198386192322,0.8018407821655273,0.8058197498321533,0.5269600749015808,0.797378659248352,0.824505090713501
0.5438380837440491,0.8022738695144653,0.8075485825538635,0.5274866223335266,0.7971405386924744,0.8247159719467163
0.544763445854187,0.8031805753707886,0.8062801957130432,0.5274750590324402,0.7963678240776062,0.8245635032653809
0.5423281788825989,0.8067323565483093,0.8077927231788635,0.5262059569358826,0.7980232238769531,0.825221598148346
0.5399568676948547,0.8097106218338013,0.8100588321685791,0.5265496969223022,0.7975347638130188,0.824921727180481
0.5397687554359436,0.8065222501754761,0.8104637861251831,0.5271151661872864,0.7965576648712158,0.8247820734977722
0.5389414429664612,0.8090516328811646,0.8108059167861938,0.5263555645942688,0.7971492409706116,0.8251452445983887
0.5407509207725525,0.8075134754180908,0.8094188570976257,0.5266618132591248,0.7978051900863647,0.8247565627098083
0.5371954441070557,0.80940181016922,0.8126009106636047,0.5272433161735535,0.7961917519569397,0.824545681476593
0.5379202365875244,0.8087798357009888,0.8122081756591797,0.5269495248794556,0.7964892983436584,0.8247464299201965
0.5365437865257263,0.8118298053741455,0.8129585385322571,0.5271437764167786,0.7956975698471069,0.8246727585792542
0.5357165932655334,0.8120993971824646,0.8143362402915955,0.5265375375747681,0.7963518500328064,0.8245991468429565
0.5377066135406494,0.810488760471344,0.8120306730270386,0.5264579653739929,0.7964174151420593,0.8249319791793823
0.5348641276359558,0.81374192237854,0.8147308230400085,0.5267693400382996,0.7963133454322815,0.824535608291626
