loss,pr_auc,roc_auc,val_loss,val_pr_auc,val_roc_auc
0.5497776865959167,0.368478924036026,0.6381542086601257,0.49648523330688477,0.4567241072654724,0.7012794613838196
0.48409682512283325,0.49510014057159424,0.7209380865097046,0.48172128200531006,0.4755481779575348,0.7275489568710327
0.47322961688041687,0.512550950050354,0.7393475770950317,0.4770476520061493,0.48227545619010925,0.7373722791671753
0.46712374687194824,0.5165496468544006,0.7511636018753052,0.4745514690876007,0.4870651662349701,0.7455007433891296
0.46143388748168945,0.5287576913833618,0.7603513598442078,0.47321459650993347,0.48724594712257385,0.7494451403617859
0.45930829644203186,0.5315114259719849,0.7642419338226318,0.4723101258277893,0.48879751563072205,0.750793993473053
0.4572363793849945,0.5345029830932617,0.7672214508056641,0.47165048122406006,0.4893915057182312,0.7515524625778198
0.45586639642715454,0.5359301567077637,0.7701407074928284,0.4718317687511444,0.4926844835281372,0.7535831332206726
0.455402672290802,0.5402722954750061,0.7696275115013123,0.47039154171943665,0.49361783266067505,0.7574009895324707
0.45077839493751526,0.546883761882782,0.776418924331665,0.46948838233947754,0.49534133076667786,0.7587701678276062
0.45256200432777405,0.5485204458236694,0.7718016505241394,0.468889445066452,0.4967705011367798,0.7585374116897583
0.4504363536834717,0.5490962862968445,0.7762278318405151,0.4682726562023163,0.49949201941490173,0.757844865322113
0.4489005506038666,0.5541170835494995,0.7789943218231201,0.46875321865081787,0.49892833828926086,0.759263813495636
0.446736216545105,0.5594220757484436,0.7804768681526184,0.4683464467525482,0.49928343296051025,0.759388267993927
0.44673091173171997,0.5576285123825073,0.7820796370506287,0.4668203890323639,0.5014863014221191,0.7606897950172424
0.44520530104637146,0.5632036328315735,0.7822825908660889,0.4687238335609436,0.5012447834014893,0.7615689039230347
0.4442428946495056,0.5598796010017395,0.7855660915374756,0.4658314883708954,0.5049171447753906,0.7624015212059021
0.44436484575271606,0.5636662840843201,0.7844035029411316,0.4679635167121887,0.5052102208137512,0.7605079412460327
0.44358187913894653,0.5633288621902466,0.785285234451294,0.4646613597869873,0.5067810416221619,0.7623341679573059
0.44028130173683167,0.566535472869873,0.789821445941925,0.4659225046634674,0.5080913305282593,0.762095034122467
0.4425686001777649,0.5688352584838867,0.7845553159713745,0.46609586477279663,0.5076480507850647,0.7635497450828552
0.43915608525276184,0.5727206468582153,0.7909625172615051,0.4647982716560364,0.5085239410400391,0.7631357312202454
0.4405733048915863,0.5672879219055176,0.7886114716529846,0.4649568796157837,0.5090593695640564,0.7621480822563171
0.44086089730262756,0.5708291530609131,0.7871248722076416,0.4657156467437744,0.5083208680152893,0.763295590877533
0.43851348757743835,0.5701269507408142,0.7918067574501038,0.46622806787490845,0.509274959564209,0.7629367709159851
0.43866226077079773,0.5744584798812866,0.7897604703903198,0.4638732969760895,0.5088183283805847,0.7636978030204773
0.4364215135574341,0.5752089023590088,0.7938417792320251,0.4637201726436615,0.5102189183235168,0.7640414237976074
0.43628498911857605,0.5784695744514465,0.7932645082473755,0.46378588676452637,0.5086803436279297,0.7648305892944336
0.4366772770881653,0.5739061236381531,0.7940621376037598,0.46535801887512207,0.5101372599601746,0.7652828097343445
0.4370913803577423,0.5788970589637756,0.7911186814308167,0.46448010206222534,0.5095070004463196,0.7627720832824707
0.4362140893936157,0.5760635137557983,0.7917976379394531,0.465118944644928,0.5115919709205627,0.7645249962806702
0.4346185624599457,0.5828392505645752,0.7946231365203857,0.4632672369480133,0.511908233165741,0.764268159866333
0.43612563610076904,0.5792002081871033,0.791830837726593,0.4672923982143402,0.5101706385612488,0.7648405432701111
0.43565401434898376,0.5739233493804932,0.7941019535064697,0.4637969434261322,0.5117669701576233,0.7642418742179871
0.43450605869293213,0.5783883333206177,0.7957013249397278,0.46378540992736816,0.5125738382339478,0.7648922801017761
0.43306660652160645,0.5830771923065186,0.797115683555603,0.4634533226490021,0.5110360980033875,0.764121413230896
